userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021595,2.1346962,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021596,2.13803,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021598,2.108796,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021615,2.1512463,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021619,2.1864226,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021636,2.016404,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021637,1.997486,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021658,2.1232345,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021659,2.121505,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021677,2.0703871,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021677,2.0422559,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021696,2.0221164,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021697,2.0082345,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021716,1.9439062,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021716,2.0695927,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021736,2.0415306,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021737,1.8636289,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021756,1.9640176,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021759,2.0687191,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021775,2.1240256,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021777,2.0087523,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021794,2.022247,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021797,2.1972835,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021814,2.1597958,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021816,2.042119,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021835,1.9418303,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021838,2.1482215,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021854,2.136351,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021857,1.8281505,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021875,1.8264421,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021877,2.0037556,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021893,2.0133445,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021897,1.9011699,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021914,1.9498348,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021917,1.915016,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021932,1.9534775,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021937,2.0190427,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021953,2.130754,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021960,2.1249967,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021973,2.1866152,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021979,2.1710165,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021992,2.1446464,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021998,2.2042212,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022011,2.1004531,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022018,1.8777034,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022032,1.8682604,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022039,1.979311,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022055,2.0158145,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022062,1.9933443,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022071,2.0552766,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022080,2.2400568,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022091,2.2441313,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022099,2.1237402,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022110,2.1443384,0.0,0.0
