userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124093,1.1516113,1.5825653,9.136276
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124121,0.8236084,1.1061249,10.0221405
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124140,0.49560547,0.9073944,10.070023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124161,0.45491028,0.9433136,9.720459
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124180,0.3998413,0.9145813,9.835388
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124201,0.36631775,0.9217682,9.931152
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124219,0.2561798,0.8954315,9.765961
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124239,0.011978149,0.8355713,9.528931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124258,0.021560669,0.93133545,9.409225
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124278,0.05267334,0.84754944,9.615128
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124297,-0.09815979,0.79248047,9.880875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124317,0.021560669,0.8666992,10.007767
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124338,0.32562256,0.97683716,9.938339
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124360,0.41659546,0.92655945,9.935944
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124376,0.44532776,0.84994507,9.631882
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124396,0.24182129,0.59376526,9.880875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124418,0.03352356,0.5506592,9.890457
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124437,0.2633667,0.8451538,9.988617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124456,0.826004,1.1707611,10.491394
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124475,0.7517853,1.1037292,10.364502
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124495,-0.05984497,0.7445984,9.586395
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124514,-0.37828064,0.39743042,9.526535
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124534,-0.3327942,0.33518982,9.897644
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124554,-0.3375702,0.36392212,9.397247
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124574,0.08859253,0.667984,9.121918
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124593,0.1771698,0.7254486,9.382889
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124613,0.28251648,0.57699585,9.710892
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124634,0.505188,0.51475525,10.113113
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124653,0.8834686,0.7398071,10.563232
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124674,0.7445984,0.9935913,10.005371
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124697,0.40940857,1.2258301,9.021362
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124712,0.03112793,1.2737122,8.920807
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124731,-0.5817871,1.0582428,9.344574
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124751,-0.8882446,0.84754944,9.734833
