userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021569,0.39265442,1.1180878,9.246414
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021598,0.03591919,1.0295105,9.643845
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021619,0.12689209,0.9864044,9.727646
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021637,0.43814087,1.1683655,9.679764
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021659,0.61291504,1.3072357,10.005371
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021677,0.67996216,1.4173584,10.081985
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021697,0.723053,1.4556732,10.000595
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021716,0.65122986,1.5035553,9.6510315
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021736,0.4118042,1.4173584,9.476257
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021756,0.1771698,1.1109009,9.588791
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021775,0.16999817,0.9576721,9.600754
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021794,0.14845276,0.91218567,9.569626
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021814,0.28970337,1.1037292,9.531326
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021835,0.5770111,1.450882,9.722855
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021854,0.584198,1.4868011,9.758774
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021875,0.5554657,1.5203094,10.031708
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021893,0.42138672,1.4436951,10.029312
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021914,0.06225586,1.1755524,9.603149
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021932,0.011978149,1.0630188,9.545685
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021953,0.16281128,0.9073944,10.122696
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021973,0.4333496,0.9505005,10.287888
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021992,0.44532776,1.0127411,10.189728
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022011,0.6272888,1.3191986,10.04129
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022032,0.5410919,1.2928619,9.904816
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022055,0.2849121,1.098938,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022071,0.29689026,0.9576721,9.672577
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022091,0.08140564,0.79248047,9.842575
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022110,0.23223877,0.82121277,9.7300415
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022130,0.4118042,0.9528961,9.653427
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022151,0.57221985,1.2665253,9.526535
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022170,0.4189911,1.2521667,9.34697
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022190,-0.004776001,1.1420288,9.2200775
