userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023308,-8.755493,-5.7922363,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023328,-8.155823,-6.692505,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023348,-8.155823,-5.342102,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023368,-6.3568115,-6.3934326,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023388,-6.956482,-5.192566,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023409,-8.605957,-7.8933716,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023428,-7.8567505,-6.0928345,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023449,-8.006287,-6.2423706,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023471,-8.006287,-6.993103,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023490,-6.956482,-6.5429688,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023510,-7.5561523,-5.6427,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023529,-7.8567505,-5.342102,-44.718933
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023550,-7.7056885,-4.7424316,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023570,-7.7056885,-3.993225,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023590,-8.605957,-5.6427,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023610,-8.155823,-4.2922974,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023634,-5.606079,-5.192566,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023650,-7.255554,-3.993225,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023670,-8.155823,-3.842163,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023690,-7.106018,-2.7923584,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023710,-6.956482,-3.3935547,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023730,-7.5561523,-3.0929565,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023751,-7.8567505,-2.4932861,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023771,-7.255554,-2.192688,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023792,-8.006287,-1.5930176,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023812,-8.305359,-1.8920898,-43.818665
