userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124094,-0.029083252,0.022369385,0.0057525635
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124122,-0.09832764,0.027694702,-0.058151245
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124140,-0.07807922,0.07243347,-0.08052063
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124162,-0.08340454,0.14274597,-0.058151245
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124181,-0.103652954,0.14381409,-0.06880188
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124202,-0.08554077,0.13421631,-0.07946777
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124221,-0.054641724,0.13635254,-0.08584595
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124240,-0.054641724,0.14700317,-0.081588745
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124258,-0.09832764,0.1491394,-0.050704956
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124278,-0.14518738,0.13635254,-0.03578186
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124298,-0.14093018,0.09693909,-0.027267456
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124318,-0.11216736,0.07243347,0.004699707
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124339,-0.08128357,0.06391907,0.010025024
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124360,-0.049316406,0.022369385,-0.027267456
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124377,-0.051452637,0.026626587,-0.062423706
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124396,-0.07807922,0.015975952,-0.07307434
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124419,-0.070632935,0.003189087,-0.053894043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124439,-0.06210327,-0.019180298,-0.016616821
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124456,-0.0365448,-0.039413452,-0.03152466
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124475,0.029510498,0.03727722,-0.14764404
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124495,0.04548645,0.14700317,-0.23286438
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124515,-0.006713867,0.1331482,-0.19984436
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124535,7.4768066E-4,0.052200317,-0.12632751
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124555,0.032699585,0.024490356,-0.036849976
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124575,-0.028015137,0.014907837,0.040908813
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124594,-0.08128357,-0.069244385,0.047302246
