userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602054,-8.605957,-7.8933716,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602074,-8.305359,-6.2423706,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602094,-7.7056885,-6.993103,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602115,-7.7056885,-8.343506,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602135,-9.056091,-8.343506,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602155,-7.255554,-8.042908,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602177,-7.8567505,-7.142639,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602196,-7.8567505,-7.142639,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602216,-8.155823,-8.493042,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602237,-8.755493,-6.993103,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602256,-9.805298,-7.2921753,-42.619324
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602276,-8.305359,-6.993103,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602296,-8.006287,-7.5927734,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602316,-8.906555,-7.8933716,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602336,-7.255554,-7.5927734,-42.16919
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602356,-7.106018,-7.142639,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602376,-8.006287,-7.2921753,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602397,-7.7056885,-7.5927734,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602416,-8.006287,-6.5429688,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602437,-8.755493,-6.5429688,-42.91992
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602457,-7.7056885,-5.493164,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602477,-8.155823,-6.692505,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602497,-8.305359,-7.2921753,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602519,-8.605957,-5.6427,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602537,-6.0562134,-7.8933716,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602558,-7.5561523,-6.0928345,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602577,-8.605957,-7.4432373,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602598,-7.7056885,-6.993103,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602618,-7.5561523,-7.142639,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602638,-8.006287,-6.5429688,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602660,-6.655884,-6.5429688,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602678,-6.80542,-6.692505,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602698,-6.655884,-7.2921753,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602719,-6.956482,-6.2423706,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602740,-6.0562134,-6.692505,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602758,-8.006287,-8.343506,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602779,-7.8567505,-7.4432373,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602798,-7.8567505,-5.6427,-44.718933
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602819,-6.655884,-5.493164,-44.119263
