userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793691,0.4477234,0.88105774,9.323029
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793726,0.34477234,0.6105194,9.794693
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793746,0.16520691,0.49560547,9.974258
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793766,0.2633667,0.60572815,10.019745
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793786,0.55307007,0.7948761,9.682159
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793805,0.58657837,0.8643036,9.734833
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793825,0.67996216,0.77093506,9.856934
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793846,0.71347046,0.81881714,10.093964
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793866,0.59376526,0.77093506,9.8641205
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793885,0.41419983,0.73262024,9.775528
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793904,0.26576233,0.68473816,9.751587
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793923,0.17956543,0.5746002,9.648636
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793943,0.05267334,0.52671814,9.727646
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793964,0.08380127,0.5171509,9.773132
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058793983,0.57940674,0.7733307,10.165787
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794003,0.7661438,0.91937256,10.39563
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794024,0.5195465,0.7757263,10.089172
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794042,0.36871338,0.6895294,9.780319
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794062,0.74220276,0.99598694,10.110718
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794081,1.1013336,1.2114716,10.352539
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794101,0.90740967,1.1516113,10.182541
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794121,0.41659546,0.96965027,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794140,-0.06942749,0.6823425,9.780319
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794160,-0.5219269,0.4692688,10.053253
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794179,-0.5123596,0.5195465,10.038895
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794199,0.05986023,0.76374817,9.835388
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794220,0.56503296,1.1420288,9.789902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794240,0.55307007,1.0295105,9.624695
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794259,0.24421692,0.9457092,9.679764
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794278,0.19393921,0.68473816,10.053253
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794299,0.65122986,0.802063,10.594345
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794319,0.74220276,0.9624634,10.326202
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794340,0.27294922,0.90979004,9.579208
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794359,-0.04069519,0.9289551,9.437958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794377,-0.03590393,0.9169769,9.382889
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794398,-0.04788208,1.1827393,9.337387
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794421,0.5171509,1.5083466,9.50499
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794436,0.84754944,1.6232605,9.531326
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794456,0.6943207,1.474823,9.612732
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794476,0.4980011,1.1300659,9.579208
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794496,0.39744568,1.0127411,9.660614
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794516,0.5410919,1.0486603,9.787506
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794535,0.43574524,1.0486603,9.773132
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794555,0.02633667,0.964859,9.457108
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794576,-0.01914978,1.0414734,9.085999
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794593,0.2514038,1.2713165,9.253601
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794613,0.2992859,1.2785034,9.660614
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794633,0.07421875,1.1156921,9.789902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794653,-0.04548645,1.0151367,9.818634
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794673,0.40223694,1.3024445,10.230438
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794693,0.73742676,1.4436951,10.37648
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794713,0.46687317,1.4891968,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794733,0.3998413,1.474823,9.531326
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794752,0.42138672,1.5251007,9.64624
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794772,0.42378235,1.4844055,9.552872
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794792,0.27774048,1.4101868,9.555267
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794811,0.3040619,1.3048401,9.648636
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794830,0.04071045,1.1851349,9.847366
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794850,0.28012085,1.3239899,9.935944
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794870,0.41419983,1.371872,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794890,0.30168152,1.2904663,9.964676
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794909,0.1436615,1.2473755,9.914398
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794929,0.22506714,1.3742676,9.607941
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058794949,0.33039856,1.4006042,9.543289
