userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124096,-1.8923066,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124121,-1.9418652,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124125,2.1995213,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124140,2.1860888,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124146,2.012017,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124161,1.969851,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124169,1.9890642,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124180,1.9974028,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124188,1.9410087,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124201,1.9344417,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124208,1.9415128,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124219,1.929589,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124229,2.0950427,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124239,2.0575051,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124247,2.04218,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124258,1.9971856,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124267,2.08304,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124278,2.1461778,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124288,2.181179,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124297,2.1712902,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124307,2.007447,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124317,2.0033553,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124327,1.9599183,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124338,1.9627203,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124347,1.8524855,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124360,1.9059339,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124368,2.0642803,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124376,2.1076758,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124388,2.1639335,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124396,2.2336721,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124409,2.2059414,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124418,2.1685572,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124430,2.0472736,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124437,1.954635,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124450,2.0899394,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124456,2.113405,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124468,1.940067,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124475,1.9625828,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124489,1.9834223,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124495,1.9650607,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124508,2.0110395,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124514,2.0784853,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124528,2.009484,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058124534,2.047881,0.0,0.0
