segid,coordx,coordy,wifiinfos
seg20,13.151,10.7,d4:94:e8:1a:0f:e0|-68.0;d4:94:e8:21:6a:b0|-76.0;d4:94:e8:02:27:e0|-46.0;8c:ab:8e:e3:50:90|-75.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:34:70|-57.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:1e:a2:70|-89.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:21:67:b0|-87.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:1e:8d:30|-55.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:21:3d:70|-69.0;00:27:19:2c:10:c4|-66.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:10|-42.0;00:24:01:7a:8c:c8|-65.0
seg20,12.354,10.7,d4:94:e8:21:6a:b0|-76.0;00:27:19:2c:10:c4|-66.0;8c:ab:8e:e3:50:90|-75.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:34:70|-57.0;d4:94:e8:02:27:60|-68.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:a2:70|-89.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-69.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:10|-42.0;00:24:01:7a:8c:c8|-65.0
seg20,11.557,10.7,d4:94:e8:21:6a:b0|-76.0;00:27:19:2c:10:c4|-66.0;8c:ab:8e:e3:50:90|-75.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:34:70|-57.0;d4:94:e8:02:27:60|-68.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:a2:70|-89.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:1e:8d:20|-43.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-69.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:10|-42.0;00:24:01:7a:8c:c8|-65.0
seg20,6.777,10.7,d4:94:e8:19:a6:d0|-78.0;d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:27:70|-85.0;d4:94:e8:21:28:70|-89.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-84.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-63.0;d4:94:e8:1e:8d:20|-43.0;d4:94:e8:21:3d:60|-55.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:21:67:10|-84.0;d4:94:e8:19:a6:c0|-57.0;d4:94:e8:21:34:70|-62.0;8c:ab:8e:e3:50:90|-68.0;d4:94:e8:21:6b:30|-90.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-62.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:1e:8d:30|-59.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-61.0;ee:26:ca:ac:f2:f8|-82.0;d4:94:e8:1e:8d:10|-38.0
seg20,5.98,10.7,d4:94:e8:19:a6:d0|-78.0;d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:27:70|-85.0;d4:94:e8:21:28:70|-89.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-84.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-63.0;d4:94:e8:1e:8d:20|-47.0;d4:94:e8:21:3d:60|-55.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:21:67:10|-84.0;d4:94:e8:19:a6:c0|-57.0;d4:94:e8:21:34:70|-62.0;8c:ab:8e:e3:50:90|-68.0;d4:94:e8:21:6b:30|-90.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-62.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:1e:8d:30|-59.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-61.0;ee:26:ca:ac:f2:f8|-82.0;d4:94:e8:1e:8d:10|-38.0
seg20,5.184,10.7,d4:94:e8:19:a6:d0|-78.0;d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:27:70|-85.0;d4:94:e8:21:28:70|-89.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-84.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-63.0;d4:94:e8:1e:8d:20|-48.0;d4:94:e8:21:3d:60|-55.0;d4:94:e8:21:67:10|-84.0;d4:94:e8:19:a6:c0|-57.0;d4:94:e8:21:34:70|-62.0;8c:ab:8e:e3:50:90|-68.0;d4:94:e8:21:6b:30|-90.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-62.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:1e:8d:30|-59.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-61.0;ee:26:ca:ac:f2:f8|-82.0;d4:94:e8:1e:8d:10|-38.0
seg20,4.387,10.7,d4:94:e8:19:a6:d0|-78.0;d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-51.0;d4:94:e8:21:27:70|-85.0;d4:94:e8:21:28:70|-89.0;d4:94:e8:1e:ac:b0|-91.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-84.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-63.0;d4:94:e8:1e:8d:20|-49.0;d4:94:e8:21:3d:60|-55.0;d4:94:e8:21:67:10|-84.0;d4:94:e8:19:a6:c0|-57.0;d4:94:e8:21:34:70|-62.0;8c:ab:8e:e3:50:90|-68.0;d4:94:e8:21:6b:30|-90.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-62.0;d4:94:e8:21:6a:a0|-57.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:1e:8d:30|-59.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-61.0;ee:26:ca:ac:f2:f8|-82.0;d4:94:e8:1e:8d:10|-38.0
seg20,1.997,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-71.0;00:22:aa:ac:a0:34|-54.0;c2:f8:da:62:cd:90|-70.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;2c:30:33:f4:6f:36|-69.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;68:db:54:a1:20:93|-65.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;8c:ab:8e:73:33:88|-74.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:a2:60|-55.0;d4:94:e8:21:34:70|-53.0;bc:46:99:9f:99:c6|-63.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;30:b4:9e:57:61:68|-66.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-63.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-54.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-43.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-40.0;f0:b4:29:28:f1:e7|-63.0
seg20,2.793,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-71.0;00:22:aa:ac:a0:34|-54.0;c2:f8:da:62:cd:90|-70.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;2c:30:33:f4:6f:36|-69.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;68:db:54:a1:20:93|-65.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;8c:ab:8e:73:33:88|-74.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:a2:60|-55.0;d4:94:e8:21:34:70|-53.0;bc:46:99:9f:99:c6|-63.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;30:b4:9e:57:61:68|-66.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-70.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-54.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-43.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-40.0;f0:b4:29:28:f1:e7|-63.0
seg20,3.59,10.7,d4:94:e8:1e:a2:70|-64.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-53.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-73.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-54.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-43.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-40.0;f0:b4:29:28:f1:e7|-63.0
seg20,5.184,10.7,d4:94:e8:1e:a2:70|-64.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-53.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-78.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-54.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-43.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-40.0;f0:b4:29:28:f1:e7|-63.0
seg20,7.574,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-78.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-66.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-87.0;f0:b4:29:28:f1:e7|-63.0
seg20,8.37,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-78.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-66.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-37.0;f0:b4:29:28:f1:e7|-63.0
seg20,9.167,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-78.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-66.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-36.0;f0:b4:29:28:f1:e7|-63.0
seg20,9.964,10.7,d4:94:e8:1e:a2:70|-64.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-54.0;d4:94:e8:21:27:30|-78.0;00:06:f4:af:50:20|-76.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-61.0;d4:94:e8:21:24:d0|-83.0;d4:94:e8:21:27:90|-77.0;d4:94:e8:21:6b:20|-52.0;ae:b6:d0:d9:08:a3|-68.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:66:d0|-78.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-62.0;14:75:90:bb:58:c6|-71.0;e4:c2:d1:f4:57:e0|-68.0;44:6e:e5:df:f1:a2|-72.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-90.0;00:24:01:7a:8c:c8|-66.0;d4:94:e8:21:3d:60|-38.0;d4:94:e8:1e:8d:00|-42.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:1e:a2:60|-55.0;8c:ab:8e:73:33:88|-74.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:27:40|-72.0;d4:94:e8:21:23:60|-66.0;d4:94:e8:21:0a:b0|-73.0;8c:ab:8e:e3:50:90|-79.0;c8:69:cd:a3:4b:60|-75.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-78.0;00:27:19:2c:10:c4|-50.0;30:fc:68:d1:9a:99|-64.0;d4:94:e8:21:28:f0|-72.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:27:b0|-77.0;d4:94:e8:21:3d:70|-66.0;ee:26:ca:ac:f2:f8|-77.0;d4:94:e8:1e:8d:10|-35.0;f0:b4:29:28:f1:e7|-63.0
seg20,13.948,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-66.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:34:70|-48.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-75.0;d4:94:e8:1e:8d:10|-35.0;00:24:01:7a:8c:c8|-66.0
seg20,14.744,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-66.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:34:70|-48.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-75.0;d4:94:e8:1e:8d:10|-41.0;00:24:01:7a:8c:c8|-66.0
seg19,15.541,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-66.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:34:70|-48.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-75.0;d4:94:e8:1e:8d:10|-45.0;00:24:01:7a:8c:c8|-66.0
seg19,16.338,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-66.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:34:70|-48.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-75.0;d4:94:e8:1e:8d:10|-46.0;00:24:01:7a:8c:c8|-66.0
seg19,20.321,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-67.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-76.0;d4:94:e8:21:3f:90|-87.0;d4:94:e8:1e:8d:30|-41.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-49.0;00:24:01:7a:8c:c8|-66.0
seg19,21.118,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-67.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-76.0;d4:94:e8:21:3f:90|-87.0;d4:94:e8:1e:8d:30|-41.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-52.0;00:24:01:7a:8c:c8|-66.0
seg19,21.915,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-67.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-76.0;d4:94:e8:21:3f:90|-87.0;d4:94:e8:1e:8d:30|-41.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-54.0;00:24:01:7a:8c:c8|-66.0
seg19,22.711,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-67.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-76.0;d4:94:e8:21:3f:90|-87.0;d4:94:e8:1e:8d:30|-41.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-54.0;00:24:01:7a:8c:c8|-66.0
seg18,26.695,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-61.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:60|-75.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-54.0;00:24:01:7a:8c:c8|-66.0
seg18,27.492,10.7,d4:94:e8:1e:ac:a0|-59.0;00:27:19:2c:10:c4|-67.0;d4:94:e8:1e:af:20|-68.0;d4:94:e8:21:6a:b0|-61.0;d4:94:e8:21:34:70|-45.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:60|-75.0;d4:94:e8:21:3d:70|-84.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:1e:8d:10|-57.0;00:24:01:7a:8c:c8|-66.0
