userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602054,1.9070141,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602074,1.7080367,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602089,1.803112,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602094,1.9106904,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602109,1.9252822,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602115,2.1084569,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602128,2.155202,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602135,2.0740328,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602148,2.0365255,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602155,2.1048806,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602166,2.0888321,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602177,1.9674467,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602186,1.9695767,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602196,1.9570961,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602206,1.9633515,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602216,2.0940864,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602228,2.107929,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602237,1.9205518,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602245,1.9006594,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602256,1.9075276,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602264,1.8928083,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602276,1.8998506,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602285,1.9353918,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602296,2.0057645,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602304,1.9789875,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602316,1.9753059,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602326,1.9461095,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602336,2.012148,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602344,2.0643415,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602356,2.0147696,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602364,2.0416913,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602376,2.010665,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602383,2.022776,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602397,2.0693922,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602402,2.050751,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602416,1.910451,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602422,1.8104475,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602437,1.8117546,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602442,1.8347309,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602457,1.7134368,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602462,1.7361718,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602477,1.8501937,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602481,1.8880779,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602497,1.9436727,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602501,2.013372,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602519,1.8474462,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602521,1.8567768,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602537,2.1709943,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602541,2.151148,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602558,1.913654,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602560,1.9005815,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602577,1.9792525,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602580,1.8636546,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602598,1.8341978,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602600,1.9896386,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602618,2.0138268,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602620,2.007919,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602638,1.9246159,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602640,1.8775758,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602660,1.9358224,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602661,1.9324716,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602678,1.9395053,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602678,1.8895646,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602698,1.9566432,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602698,1.9200462,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602718,1.9613892,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602719,1.8302206,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602738,1.9726394,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520058602740,2.0670843,0.0,0.0
