userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021570,-0.019500732,0.019165039,-0.036849976
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021598,-0.03440857,-0.022369385,-0.060287476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021619,-0.035476685,-0.014923096,-0.010223389
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021637,-0.037597656,-0.008529663,0.029190063
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021660,-0.054641724,0.007446289,0.03239441
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021677,-0.061035156,0.051132202,0.02067566
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021697,-0.016296387,0.04899597,0.0014953613
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021716,0.02204895,0.057525635,-0.023010254
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021737,-3.2043457E-4,0.08522034,-0.050704956
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021759,-0.016296387,0.06817627,-0.062423706
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021776,0.0082092285,0.020233154,-0.044311523
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021795,-0.0077819824,0.024490356,-0.020874023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021815,-0.072753906,0.07350159,0.02279663
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021836,-0.13027954,0.11077881,0.047302246
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021856,-0.15158081,0.12037659,0.02279663
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021875,-0.16011047,0.12249756,-0.0048980713
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021894,-0.12602234,0.13635254,-0.04750061
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021914,-0.084472656,0.113983154,-0.08265686
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021933,-0.09725952,0.06391907,-0.06774902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021953,-0.13453674,0.039413452,-0.036849976
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021973,-0.12814331,0.069244385,-0.010223389
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059021993,-0.05784607,0.045806885,-0.009155273
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022012,0.011398315,-0.0138549805,-0.023010254
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022032,0.030578613,-0.027694702,-0.06135559
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022057,0.020980835,-0.0053253174,-0.08691406
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022072,0.028442383,-0.014923096,-0.08584595
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022091,0.046554565,-0.07350159,-0.08798218
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022111,0.07211304,-0.0894928,-0.06347656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022130,0.07424927,-0.07777405,-0.038986206
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022151,0.044418335,-0.031967163,-0.04537964
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022170,-0.002456665,0.047927856,-0.08691406
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022190,-0.058914185,0.10119629,-0.11355591
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022211,-0.091934204,0.08308411,-0.10609436
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022229,-0.103652954,0.07350159,-0.07733154
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022249,-0.12495422,0.08628845,-0.051757813
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022268,-0.117492676,0.067108154,-0.038986206
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022289,-0.068496704,0.024490356,0.01109314
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022312,-0.0077819824,0.017044067,0.049438477
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022330,0.0337677,0.036209106,0.059020996
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022349,0.042297363,0.04473877,0.07499695
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022367,0.052947998,0.017044067,0.089920044
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022387,0.061462402,-0.014923096,0.113357544
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022407,0.07531738,-0.028762817,0.15170288
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022426,0.039093018,0.004257202,0.16235352
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022447,-0.03227234,0.06285095,0.1250763
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022466,-0.049316406,0.07775879,0.0867157
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022486,-0.033340454,0.053253174,0.052627563
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022505,-0.019500732,0.04473877,0.012145996
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022525,7.4768066E-4,0.05432129,-0.023010254
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022545,0.0103302,0.07029724,-0.06135559
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022564,-0.019500732,0.041534424,-0.083724976
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022584,-0.051452637,0.003189087,-0.08905029
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022604,-0.054641724,-0.017044067,-0.08265686
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022624,-0.028015137,-0.050064087,-0.060287476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022644,0.006072998,-0.06391907,-0.060287476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022664,-0.025878906,-0.0010681152,-0.072006226
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022684,-0.080215454,0.040481567,-0.04750061
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022703,-0.058914185,0.01171875,-0.020874023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022724,0.027374268,-0.040481567,-0.030456543
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022743,0.06466675,-0.050064087,-0.058151245
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022762,0.0071411133,0.0053253174,-0.08052063
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022782,-0.056777954,0.04473877,-0.074142456
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022802,-0.049316406,0.034088135,-0.03578186
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022822,-0.020553589,0.01171875,-0.009155273
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022841,-0.061035156,0.003189087,0.0014953613
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022861,-0.08340454,0.019165039,0.0068206787
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022881,-0.028015137,0.024490356,0.03878784
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022900,0.0103302,0.0063934326,0.07713318
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022919,-0.037597656,-0.015975952,0.10696411
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022940,-0.09086609,-0.030899048,0.08885193
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022959,-0.072753906,-0.022369385,0.047302246
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022979,-0.018432617,0.020233154,0.019607544
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059022999,-0.031204224,0.027694702,0.01109314
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023018,-0.11216736,0.0021209717,0.019607544
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023038,-0.17289734,-0.015975952,0.019607544
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023060,-0.16223145,-0.03515625,0.026000977
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023078,-0.12176514,-0.015975952,0.05369568
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023097,-0.08554077,0.052200317,0.092041016
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023117,-0.06317139,0.05432129,0.10482788
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023136,-0.06210327,0.017044067,0.103759766
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023156,-0.051452637,-0.0010681152,0.101638794
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023177,-0.010971069,0.003189087,0.09950256
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023196,-0.0035095215,-0.0010681152,0.08459473
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023216,-0.041870117,-0.0063934326,0.06755066
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023235,-0.06956482,-0.0032043457,0.05583191
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023255,-0.07168579,-0.0138549805,0.04411316
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023274,-0.06742859,-0.03729248,0.035583496
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023294,-0.068496704,-0.027694702,0.019607544
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023315,-0.0642395,-0.022369385,-0.008087158
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023334,-0.05570984,-0.027694702,-0.021942139
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023353,-0.06742859,-0.0032043457,-0.027267456
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023373,-0.07595825,0.028762817,-0.021942139
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023392,-0.06529236,0.045806885,-0.018737793
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023412,-0.04399109,0.069244385,-0.008087158
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023432,-0.03440857,0.10758972,0.010025024
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023452,-0.030151367,0.08628845,0.04623413
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023471,-0.049316406,0.015975952,0.06967163
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023491,-0.11109924,-0.03729248,0.07606506
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023511,-0.20910645,-0.031967163,0.0867157
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023530,-0.26130676,0.003189087,0.08352661
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023550,-0.23254395,0.0234375,0.06755066
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023571,-0.17822266,0.015975952,0.05369568
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023590,-0.16862488,-0.031967163,0.054763794
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023610,-0.2208252,-0.092681885,0.07713318
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023634,-0.2868805,-0.1171875,0.12080383
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023649,-0.25279236,-0.059661865,0.16874695
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023668,-0.119628906,0.067108154,0.21881104
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023688,-0.016296387,0.123565674,0.25610352
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023707,-0.039733887,0.045806885,0.20176697
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023727,-0.16757202,-0.10865784,0.092041016
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023748,-0.38487244,-0.17044067,0.04411316
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023767,-0.54893494,-0.17790222,0.061157227
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023787,-0.5649109,-0.12463379,0.04837036
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023807,-0.4956665,0.010650635,-0.030456543
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023826,-0.39979553,0.12782288,-0.10076904
