Time(ms),Time(s),gyro_x,gyro_y,gyro_z
1499000676985, 22754.321699782, 0.0052948, -0.018569946, -0.057281494
1499000677006, 22754.341871901, 0.015075684, 0.017166138, -0.06614685
1499000677025, 22754.362013502003, -0.0055389404, 0.047561646, -0.0693512
1499000677045, 22754.382155104002, -0.029373169, 0.019454956, -0.05529785
1499000677066, 22754.402296705, 0.0059051514, 0.010604858, -0.0337677
1499000677086, 22754.422438307003, 0.035842896, 0.009841919, -0.04032898
1499000677107, 22754.442579909002, 0.020263672, -0.011077881, -0.06706238
1499000677129, 22754.46272151, -0.018066406, -0.0115356445, -0.08035278
1499000677146, 22754.482832594, -0.02142334, -0.004058838, -0.045532227
1499000677167, 22754.503004713002, -0.0105896, -0.020095825, -0.03529358
1499000677186, 22754.523146315, -0.0134887695, -0.030471802, -0.027359009
1499000677242, 22754.543287916, -0.015167236, -0.019332886, -0.024154663
1499000677242, 22754.563429518003, 0.0014801025, 0.012435913, -0.012390137
1499000677245, 22754.58357112, 0.009719849, -0.012298584, -0.031173706
1499000677265, 22754.603712721, 0.0060577393, -0.010620117, -0.038650513
1499000677285, 22754.623854323003, 0.0152282715, 0.009536743, -0.04093933
1499000677306, 22754.643995924, 0.0052948, 0.018539429, -0.042633057
1499000677325, 22754.664137526, 0.0010223389, 0.012741089, -0.037124634
1499000677347, 22754.684279127003, 0.010025024, -0.0115356445, -0.020629883
1499000677366, 22754.704420729002, 0.033096313, -0.019943237, -0.014831543
1499000677386, 22754.724531813, 0.020721436, 0.008010864, -0.0055236816
1499000677407, 22754.744703932003, -0.008453369, 0.018539429, 0.0021209717
1499000677426, 22754.764845534002, -0.033187866, 0.04512024, 0.012649536
1499000677446, 22754.784987135, -0.07044983, 0.067108154, -0.024307251
1499000677467, 22754.805128737, -0.04234314, 0.05000305, -0.05529785
1499000677486, 22754.825270338002, -0.03074646, -0.0057373047, -0.05331421
1499000677508, 22754.84541194, 0.008346558, 0.0028076172, -0.034225464
1499000677527, 22754.865553541, 0.03904724, 0.008468628, -0.032546997
1499000677547, 22754.885664625002, 0.0851593, -0.021316528, -0.034683228
1499000677567, 22754.905836745, 0.072647095, -0.01979065, -0.03437805
1499000677588, 22754.925978346, 0.046066284, -0.020095825, -0.005218506
1499000677608, 22754.946089430003, 0.04576111, -0.020248413, 0.0037994385
1499000677627, 22754.966261549, 0.040267944, 0.022506714, 0.007156372
1499000677647, 22754.986403151, 0.025756836, 0.026794434, -0.017120361
1499000677668, 22755.006575270003, 0.019805908, -0.0036010742, -0.016662598
1499000677688, 22755.026686354002, 0.023162842, 0.03060913, -0.0041503906
1499000677719, 22755.046797438, -0.011352539, 0.017471313, -3.0517578E-5
1499000677728, 22755.066969557003, -0.007827759, -0.044830322, 0.010513306
1499000677748, 22755.087080641002, 0.024993896, -0.031234741, 0.011581421
1499000677768, 22755.10725276, 0.017059326, 0.019607544, -0.0017089844
1499000677788, 22755.127394362, -0.007217407, 0.0025024414, -0.034683228
1499000677810, 22755.147566481002, -0.0256958, 0.0021972656, -0.057434082
1499000677828, 22755.167677565, -0.030899048, 0.03060913, -0.07148743
1499000677849, 22755.187819166, -0.05670166, 0.030303955, -0.0667572
1499000677870, 22755.207960768003, -0.042495728, 0.020217896, -0.07652283
1499000677889, 22755.22810237, -0.036392212, -0.0013122559, -0.07545471
1499000677909, 22755.248243971, -0.039596558, 0.008010864, -0.055908203
1499000677936, 22755.268416090003, -0.02798462, 0.028320313, -0.043701172
1499000677949, 22755.288527174, -0.028457642, 0.011520386, -0.03742981
1499000677981, 22755.308668776, -0.002029419, -0.019180298, -0.0337677
1499000677990, 22755.328779860003, 0.030349731, 0.0051116943, -0.037124634
1499000678011, 22755.348951979002, 0.033096313, 0.035186768, -0.03453064
1499000678030, 22755.36909358, 0.012786865, 0.0493927, -0.03590393
1499000678050, 22755.389235182003, -0.028289795, 0.0018920898, -0.0395813
1499000678070, 22755.409376784002, 0.0013275146, 0.0066375732, -0.044006348
1499000678091, 22755.429487868, 0.013092041, 0.030151367, -0.04660034
1499000678112, 22755.449629469, -0.012573242, 0.021759033, -0.037124634
1499000678132, 22755.469801588002, -0.00920105, 0.02357483, -0.024612427
1499000678152, 22755.48994319, -0.0015716553, 0.031066895, 0.0036468506
1499000678172, 22755.510084791, -0.0012664795, 0.03869629, 0.014175415
1499000678192, 22755.530195875002, 0.00819397, 0.022369385, -0.0113220215
1499000678221, 22755.550367995, 0.005142212, 0.014877319, -0.027511597
1499000678231, 22755.570509596, -0.022491455, 0.016708374, -0.016357422
1499000678251, 22755.590620680003, -0.019439697, 0.017623901, -0.009033203
1499000678272, 22755.610762282, -0.015319824, -0.004058838, -0.009796143
1499000678292, 22755.630903883, 0.002243042, -0.011383057, -0.0154418945
1499000678313, 22755.651045485003, -0.0052337646, 0.005874634, -0.0070495605
1499000678334, 22755.671217604002, -0.0026397705, 0.009994507, 0.0019683838
1499000678352, 22755.691328688, -0.010894775, 0.01625061, -0.004760742
1499000678372, 22755.711500807003, -0.014099121, 0.00541687, -0.012390137
1499000678392, 22755.731642409002, -0.0079956055, 0.009536743, -0.011169434
1499000678413, 22755.75178401, -0.015014648, 0.011978149, -0.010864258
1499000678433, 22755.771895094, -0.020507813, 0.0032806396, -0.009185791
1499000678453, 22755.792036696002, -0.015777588, -0.00894165, -0.0017089844
1499000678473, 22755.812178297, -0.0134887695, 3.6621094E-4, -0.0099487305
1499000678493, 22755.832319899, -0.021118164, 0.015792847, -0.0078125
1499000678513, 22755.852461500002, -0.04798889, 0.002670288, -0.003540039
1499000678533, 22755.87263362, -0.0206604, -0.0072631836, 2.746582E-4
1499000678553, 22755.892744704, -0.008148193, 0.005722046, 0.009140015
1499000678573, 22755.912886305003, -0.024475098, 0.009841919, 0.0034942627
1499000678593, 22755.933027907, -0.034561157, 0.015792847, -0.0055236816
1499000678614, 22755.953200026, -0.0315094, 0.009384155, -0.0014038086
1499000678634, 22755.973311110003, -0.01928711, 0.010604858, 0.005783081
1499000678654, 22755.993452711, -0.018218994, 0.015792847, 0.005630493
1499000678674, 22756.01362483, -0.028762817, 0.027404785, -0.0067443848
1499000678694, 22756.033766432003, -0.03211975, 0.030151367, -0.010101318
1499000678716, 22756.053877516002, -0.015777588, 0.047714233, -0.006134033
1499000678735, 22756.074049635, -0.020202637, 0.041290283, -0.016815186
1499000678758, 22756.094160719, -0.023712158, 0.00831604, -0.025527954
1499000678776, 22756.114332838002, -0.03715515, -0.019180298, -0.018341064
1499000678797, 22756.134443922, -0.06112671, -0.010467529, -0.02079773
1499000678818, 22756.154616041, -0.051818848, 0.010604858, -0.020019531
1499000678837, 22756.174757643003, -0.037765503, 0.01625061, -0.013153076
1499000678857, 22756.194899245, -0.034866333, 0.007095337, 0.0027313232
1499000678880, 22756.215071364, -0.028289795, -0.0087890625, 0.0039520264
1499000678897, 22756.235182448003, -0.0206604, 8.239746E-4, -0.015289307
1499000678918, 22756.255324049, -0.031661987, -0.013671875, -0.019561768
1499000678940, 22756.275465651, -0.06448364, -0.009399414, -0.006134033
1499000678959, 22756.295607252003, -0.09335327, -0.025894165, -0.002166748
1499000678979, 22756.315748854002, -0.11671448, -0.023147583, -0.023544312
1499000679000, 22756.335890455, -0.16452026, 0.008468628, -0.009643555
1499000679020, 22756.356062575, -0.19306946, 0.0032806396, 0.021820068
1499000679040, 22756.376204176002, -0.15779114, -0.0049743652, 0.04701233
1499000679059, 22756.39631526, -0.14451599, -0.02116394, 0.076187134
1499000679079, 22756.416456862, -0.1335144, -0.027420044, 0.08076477
1499000679100, 22756.436598463002, -0.15611267, -0.024368286, 0.08320618
1499000679120, 22756.456740065, -0.16772461, -0.06636047, 0.05923462
1499000679140, 22756.476912184, -0.17459106, -0.06880188, 0.015701294
1499000679160, 22756.497023268003, -0.18544006, -0.040863037, -0.016357422
1499000679180, 22756.51716487, -0.2020874, -0.039794922, -0.035446167
1499000679200, 22756.537275954, -0.19995117, -0.033676147, -0.06828308
1499000679233, 22756.557448073003, -0.2135315, -0.01979065, -0.09454346
1499000679239, 22756.577589674, -0.22727966, -0.014892578, -0.1124115
1499000679258, 22756.597731276, -0.20483398, 0.003112793, -0.104782104
1499000679279, 22756.617842360003, -0.20483398, 0.007095337, -0.08569336
1499000679299, 22756.638014479002, -0.16619873, 0.012283325, -0.09378052
1499000679322, 22756.65815608, -0.121902466, 0.049545288, -0.078811646
1499000679342, 22756.678297682003, -0.06602478, 0.05381775, -0.08081055
1499000679361, 22756.698439284002, -0.04295349, 0.008468628, -0.14997864
1499000679381, 22756.718580885, -0.103897095, 0.0234375, -0.24801636
1499000679401, 22756.738722487, -0.22254944, 0.015335083, -0.27612305
1499000679423, 22756.758894606002, -0.293396, -0.04421997, -0.23809814
1499000679441, 22756.77900569, -0.2992096, -0.06651306, -0.21427917
1499000679462, 22756.799147291, -0.3225708, -0.05154419, -0.21260071
1499000679481, 22756.819288893003, -0.32669067, -0.01979065, -0.15670776
1499000679502, 22756.839430495, -0.29309082, -0.013671875, -0.057281494
1499000679522, 22756.859572096, -0.19581604, -0.009399414, 0.011734009
1499000679542, 22756.879744215003, -0.0942688, -0.005584717, 0.023040771
1499000679562, 22756.899855299, -0.12037659, -0.008331299, 0.048080444
1499000679583, 22756.919996901, -0.19276428, -0.023910522, 0.08595276
1499000679603, 22756.940138502003, -0.18482971, -0.032302856, 0.12535095
1499000679624, 22756.960280104002, -0.08938599, 0.014572144, 0.13497925
1499000679643, 22756.980452223, -0.028152466, 0.051376343, 0.13023376
1499000679663, 22757.000563307003, -0.04724121, 0.050460815, 0.12123108
1499000679684, 22757.020704909002, -0.042648315, 0.090927124, 0.112213135
1499000679704, 22757.040877028, -0.030288696, 0.1724701, 0.09159851
1499000679741, 22757.060988112, -0.064331055, 0.29006958, 0.042434692
1499000679742, 22757.081129713002, -0.11305237, 0.34136963, 0.0460968
1499000679763, 22757.101240797, -0.0993042, 0.33068848, 0.13925171
1499000679783, 22757.121412916, 0.040725708, 0.31098938, 0.24156189
1499000679803, 22757.141554518003, 0.17007446, 0.24638367, 0.28814697
1499000679825, 22757.161726637, 0.26046753, 0.11795044, 0.3214264
1499000679845, 22757.181837721, 0.3319397, 0.06390381, 0.27363586
1499000679865, 22757.201979323003, 0.23817444, 0.118881226, 0.2464447
1499000679885, 22757.222120924, 0.1378479, 0.265625, 0.22994995
1499000679905, 22757.242262526, -0.101135254, 0.31236267, 0.2536316
1499000679926, 22757.262404127003, -0.26835632, 0.1843872, 0.3075409
1499000679946, 22757.282576247002, -0.2453003, 0.08345032, 0.3506012
1499000679966, 22757.30268733, 0.01675415, -0.029403687, 0.3777771
1499000679986, 22757.322828932003, 0.26979065, -0.2131195, 0.36953735
1499000680006, 22757.342940016002, 0.27757263, -0.3360443, 0.27775574
1499000680027, 22757.363112135, 0.13586426, -0.2684021, 0.17437744
1499000680046, 22757.383253737, 0.007736206, -0.18623352, 0.09649658
1499000680066, 22757.403395338002, 0.0028533936, -0.1529541, 0.063812256
1499000680086, 22757.42353694, 0.028656006, -0.0710907, -0.038345337
1499000680107, 22757.443678541, 0.103637695, -0.057662964, -0.16265869
1499000680128, 22757.463850661003, 0.19740295, -0.12286377, -0.21382141
1499000680147, 22757.483961745, 0.19114685, -0.14286804, -0.19992065
1499000680167, 22757.504103346, -0.093048096, 0.0049591064, -0.16769409
1499000680188, 22757.524244948003, -0.19734192, 0.0594635, -0.102645874
1499000680207, 22757.544386549, -0.04310608, -0.04574585, -0.05819702
1499000680253, 22757.564528151, 0.088531494, -0.08224487, -0.061569214
1499000680255, 22757.584669752003, 0.10684204, 0.0074005127, -0.10005188
1499000680268, 22757.604811354002, 0.13250732, 0.09352112, -0.12005615
1499000680288, 22757.624983473, 0.2052002, 0.17828369, -0.12768555
1499000680308, 22757.645125075, 0.21542358, 0.064208984, -0.15625
1499000680329, 22757.665266676002, 0.19969177, -0.16165161, -0.24359131
1499000680349, 22757.685408278, 0.17495728, -0.31100464, -0.2866516
1499000680369, 22757.705519362, 0.08363342, -0.27252197, -0.31170654
1499000680389, 22757.725660963002, -6.5612793E-4, -0.2036438, -0.3419342
1499000680409, 22757.745802565, -0.12464905, -0.18409729, -0.34223938
1499000680430, 22757.765944166, -0.2059021, -0.21662903, -0.28848267
1499000680449, 22757.786085768003, -0.07411194, -0.2992401, -0.29612732
1499000680469, 22757.80622737, -0.08770752, -0.28993225, -0.3083496
1499000680489, 22757.826399489, -0.24972534, -0.23358154, -0.2461853
1499000680518, 22757.846510573003, -0.25904846, -0.118133545, -0.064315796
1499000680532, 22757.866652174, -0.08770752, -0.16973877, -0.072250366
1499000680548, 22757.886793776, 0.045913696, -0.23297119, -0.25016785
1499000680568, 22757.906935377003, 0.069747925, -0.17814636, -0.25764465
1499000680589, 22757.927076979002, 0.0692749, -0.002532959, -0.13378906
1499000680609, 22757.94721858, 0.04637146, 0.2766266, -0.05407715
1499000680629, 22757.967360182003, -0.098846436, 0.36366272, -0.042785645
1499000680649, 22757.987501784002, -0.23506165, 0.11123657, -0.11042786
1499000680669, 22758.007643385, -0.36990356, 0.027404785, -0.11607361
1499000680690, 22758.027815504003, -0.4390869, 0.14331055, -0.06904602
1499000680746, 22758.047926588002, -0.39923096, 0.39497375, 0.09083557
1499000680747, 22758.06806819, -0.26667786, 0.38504028, 0.17024231
1499000680751, 22758.088240309, -0.06326294, 0.18179321, 0.11053467
1499000680771, 22758.108351393003, 0.13372803, 0.028625488, 0.08213806
1499000680792, 22758.128462477, 0.27116394, -0.015045166, 0.13114929
1499000680812, 22758.148634596, 0.2140503, 0.090774536, 0.16123962
1499000680833, 22758.168776198003, 0.087142944, 0.1515503, 0.13513184
1499000680852, 22758.188917799, 0.094329834, 0.13827515, 0.1615448
1499000680872, 22758.209059401, 0.17984009, 0.08390808, 0.17376709
1499000680892, 22758.229201002003, 0.22444153, 0.027709961, 0.13191223
1499000680913, 22758.249312086, 0.19999695, -0.041931152, 0.011581421
1499000680935, 22758.269484205, 0.06944275, -0.012451172, -0.04751587
1499000680953, 22758.289625807003, 0.01965332, 0.29296875, 0.03692627
1499000680973, 22758.309767409002, 0.12930298, 0.36947632, 0.03968811
1499000680993, 22758.329878493, 0.13372803, 0.16804504, -0.0617218
1499000681013, 22758.350050612, -0.018218994, 0.24790955, -0.0012512207
1499000681034, 22758.370161696002, -0.037460327, 0.28623962, 0.19468689
1499000681054, 22758.390364332, 0.122421265, -0.075531006, 0.29318237
1499000681073, 22758.410475416, 0.23802185, -0.3520813, 0.29318237
1499000681093, 22758.430586500002, 0.23756409, -0.3789673, 0.28875732
1499000681114, 22758.45075862, 0.19023132, -0.32658386, 0.25927734
1499000681134, 22758.470869704, 0.063934326, -0.22717285, 0.16322327
1499000681154, 22758.491041823003, -0.09655762, -0.07446289, 0.075408936
1499000681173, 22758.511152907, -0.24926758, -0.03413391, 0.08152771
1499000681195, 22758.531294508, -0.23460388, -0.028793335, 0.123062134
1499000681250, 22758.551436110003, -0.071517944, -0.036590576, 0.119400024
1499000681251, 22758.571577711, 0.083480835, -0.11141968, 0.14855957
1499000681254, 22758.59174983, 0.1289978, -0.15631104, 0.17926025
1499000681274, 22758.611860914003, 0.028198242, -0.1320343, 0.18063354
1499000681294, 22758.632002516002, 0.028961182, -0.12957764, 0.12763977
1499000681315, 22758.652144118, 0.12640381, -0.05307007, 0.09388733
1499000681336, 22758.672285719, 0.17755127, 0.056259155, 0.040603638
1499000681355, 22758.692457838002, 0.25054932, 0.08711243, 0.025787354
1499000681376, 22758.712568922, 0.21237183, 0.07901001, -0.014373779
1499000681396, 22758.732741041, 0.13388062, -0.06452942, -0.047821045
1499000681416, 22758.752852125002, 0.12670898, -0.24243164, -0.026290894
1499000681438, 22758.773024245, 0.10470581, -0.20747375, 0.018615723
1499000681456, 22758.793196364, 0.06561279, -0.14149475, 0.043807983
1499000681476, 22758.813307448003, -0.039138794, -0.1642456, 0.12275696
1499000681497, 22758.833449049, -0.0315094, -0.38537598, 0.12840271
1499000681517, 22758.853590651, 0.066223145, -0.53793335, 0.019836426
1499000681539, 22758.873732252003, -0.0121154785, -0.547699, -0.39660645
1499000681556, 22758.893873854002, -0.4919281, -0.24243164, -0.53404236
1499000681575, 22758.914015455, -0.7434387, -0.20578003, -0.37049866
1499000681598, 22758.934126539003, -0.53086853, -0.2993927, -0.2568817
1499000681618, 22758.954298659002, -0.09686279, -0.33070374, -0.15899658
1499000681639, 22758.97444026, 0.23893738, -0.3310089, 0.0068511963
1499000681659, 22758.994581862, 0.15037537, -0.14118958, 0.013717651
1499000681678, 22759.014723463002, -0.13015747, -0.053222656, -0.27383423
1499000681699, 22759.034834547, -0.3763275, -0.09919739, -0.33995056
1499000681753, 22759.055006666, -0.43649292, -0.10179138, -0.24786377
1499000681755, 22759.075148268003, -0.37739563, -0.05445862, 0.005783081
1499000681758, 22759.09528987, -0.17306519, 0.011978149, 0.13345337
1499000681777, 22759.115431471, -0.009063721, 0.07260132, 0.0135650635
1499000681797, 22759.135542555003, 0.035232544, 0.12849426, -0.051330566
1499000681819, 22759.155714674, 0.097839355, 0.2471466, 0.050827026
1499000681840, 22759.175825758, 0.15541077, 0.26730347, 0.09358215
1499000681860, 22759.196028395003, 0.20443726, 0.17521667, 0.10305786
1499000681879, 22759.216108961, 0.31803894, 0.18301392, 0.074645996
1499000681900, 22759.23628108, 0.42845154, 0.36747742, 0.022277832
1499000681920, 22759.256422682003, 0.42219543, 0.45117188, 0.003036499
1499000681940, 22759.276564284002, 0.35377502, 0.4297943, -0.02796936
1499000681959, 22759.296705885, 0.24215698, 0.27357483, -0.0043029785
1499000681980, 22759.316816969, 0.17526245, 0.16117859, 0.098480225
1499000682000, 22759.336989088002, 0.24015808, 0.37802124, 0.21316528
1499000682020, 22759.35713069, 0.42097473, 0.33374023, 0.24263
1499000682042, 22759.377272291, 0.42616272, -0.33436584, 0.15711975
1499000682063, 22759.397444411003, 0.17449951, -0.17829895, 0.045791626
1499000682081, 22759.417555495, 0.03981018, 0.24424744, 0.11680603
1499000682101, 22759.437697096, 0.021484375, 0.07626343, 0.26538086
1499000682121, 22759.457838698003, -0.08204651, -0.104537964, 0.31394958
1499000682142, 22759.477980299, -0.14405823, -0.34536743, 0.35456848
1499000682161, 22759.498121901, -0.30607605, -0.27648926, 0.3150177
1499000682181, 22759.518263502003, -0.36410522, -0.095687866, 0.23454285
1499000682202, 22759.538374586, -0.23262024, 0.09779358, 0.19285583
1499000682253, 22759.558516188, -0.16375732, 0.17980957, 0.2230835
1499000682255, 22759.578688307003, -0.24560547, 0.12208557, 0.2337799
1499000682262, 22759.598829909002, -0.33370972, -0.0075683594, 0.19010925
1499000682282, 22759.61897151, -0.31324768, -0.119659424, 0.18399048
1499000682302, 22759.639113112, -0.12878418, -0.19998169, 0.21209717
1499000682322, 22759.659254713002, 0.094329834, -0.20976257, 0.19941711
1499000682343, 22759.679396315, 0.16748047, -0.17784119, 0.17176819
1499000682368, 22759.699537916, 0.17633057, -0.07002258, 0.122299194
1499000682383, 22759.719679518003, 0.17831421, -0.033218384, 0.11312866
1499000682403, 22759.73982112, 0.15342712, 0.014266968, 0.05479431
1499000682423, 22759.759962721, 0.11357117, 0.1425476, -0.07637024
1499000682444, 22759.780104323003, 0.19999695, 0.09931946, -0.17364502
1499000682463, 22759.800245924, 0.30247498, -0.031845093, -0.20159912
1499000682483, 22759.820357008, 0.27742004, -0.01689148, -0.24633789
1499000682504, 22759.840529127003, 0.22566223, 0.0385437, -0.24176025
1499000682524, 22759.860670729002, 0.15296936, 0.07229614, -0.15257263
1499000682549, 22759.880842848, 0.15937805, -0.042388916, -0.13945007
1499000682563, 22759.900953932003, 0.18029785, -0.41423035, -0.30804443
1499000682582, 22759.921095534002, 0.00819397, -0.7217865, -0.59635925
1499000682602, 22759.941237135, -0.32821655, -0.7824249, -0.5459595
1499000682624, 22759.961409254003, -0.36547852, -0.6895752, -0.28971863
1499000682645, 22759.981520338002, -0.15779114, -0.39866638, -0.19242859
1499000682664, 22760.001692457, 0.12287903, -0.20303345, -0.26435852
1499000682685, 22760.021803541, 0.11631775, -0.16409302, -0.362854
1499000682705, 22760.041945143003, -0.02859497, -0.108810425, -0.4511261
1499000682756, 22760.062086745, -0.14022827, 0.077178955, -0.44013977
1499000682758, 22760.082228346, -0.3054657, 0.21385193, -0.3775177
1499000682764, 22760.102400465003, -0.3854828, 0.5266113, -0.23764038
1499000682785, 22760.122511549, -0.44534302, 0.59609985, -0.16983032
1499000682805, 22760.142683668, -0.3239441, 0.28929138, -0.07606506
1499000682826, 22760.162794752003, -0.11091614, -0.067733765, 0.11634827
1499000682848, 22760.182936354002, 0.16870117, -0.15142822, 0.22903442
1499000682867, 22760.203108473, 0.37164307, -0.12484741, 0.22445679
1499000682887, 22760.223219557003, 0.38294983, -0.029251099, 0.1444397
1499000682908, 22760.243361159002, 0.37623596, 0.016555786, 0.09098816
1499000682928, 22760.26350276, 0.38661194, 0.08175659, 0.06121826
1499000682947, 22760.283644362, 0.3206482, 0.10054016, 0.040298462
1499000682967, 22760.303785963002, 0.26643372, 0.23509216, -0.021240234
1499000682987, 22760.323927565, 0.15571594, 0.4139099, -0.12966919
1499000683007, 22760.344069166, 0.08332825, 0.40734863, -0.14265442
1499000683027, 22760.364210768003, 0.07249451, 0.39268494, -0.029037476
1499000683048, 22760.38435237, 0.067596436, 0.53974915, 0.14642334
1499000683067, 22760.404493971, 0.1328125, 0.583725, 0.23332214
1499000683088, 22760.424635573003, 0.15083313, 0.26593018, 0.20445251
1499000683109, 22760.444777174, -0.117630005, 0.046035767, 0.115722656
1499000683137, 22760.464918776, -0.37051392, 0.059768677, 0.18933105
1499000683147, 22760.485060377003, -0.36380005, -0.010314941, 0.2682953
1499000683166, 22760.505201979002, -0.31202698, -0.2879486, 0.39640808
1499000683186, 22760.52534358, -0.21903992, -0.51930237, 0.39457703
1499000683206, 22760.545454664003, -0.14909363, -0.5660248, 0.35105896
1499000683228, 22760.565596266002, 0.010635376, -0.4857025, 0.245224
1499000683247, 22760.585737868, 0.021484375, -0.25083923, 0.014785767
1499000683267, 22760.605909987, -0.19337463, -0.06239319, -0.13485718
1499000683287, 22760.626051588002, -0.47909546, -0.03857422, -0.16448975
1499000683307, 22760.646162672, -0.7408447, -0.015808105, -0.07041931
1499000683328, 22760.666334791, -0.54522705, -0.032913208, 0.10183716
1499000683348, 22760.686476393003, 0.008041382, -0.035812378, 0.17207336
1499000683368, 22760.706617995, 0.38050842, 0.14224243, 0.18292236
1499000683388, 22760.726759596, 0.3650818, 0.41604614, 0.19468689
1499000683408, 22760.746901198003, -0.03791809, 0.48416138, 0.21911621
1499000683428, 22760.767042799, -0.36776733, 0.25616455, 0.20246887
1499000683451, 22760.787184401, -0.26789856, 0.04496765, 0.21255493
1499000683470, 22760.807326002003, 0.010482788, -0.061019897, 0.20811462
1499000683489, 22760.827467604002, 0.30827332, -0.17570496, 0.1335907
1499000683509, 22760.847609205, 0.3907318, -0.085754395, -0.06523132
1499000683529, 22760.867720289003, 0.27589417, -0.010314941, -0.26161194
1499000683549, 22760.887892409002, 0.1835022, -0.02848816, -0.3799591
1499000683569, 22760.908003493, 0.049118042, 0.027557373, -0.38287354
1499000683589, 22760.928145094, -0.015930176, 0.17414856, -0.32696533
1499000683609, 22760.948286696002, -0.1411438, 0.1895752, -0.39126587
1499000683629, 22760.968428297, -0.48857117, 0.16270447, -0.49938965
1499000683650, 22760.988600416, -0.810791, 0.11230469, -0.33918762
1499000683670, 22761.008742018003, -0.6712036, -0.11048889, 0.043045044
1499000683690, 22761.02888362, -0.15016174, -0.40049744, 0.28630066
1499000683716, 22761.049025221, 0.33651733, -0.54556274, 0.20155334
1499000683731, 22761.069166823003, 0.27223206, -0.4647827, -0.020187378
1499000683751, 22761.089308424, -0.005996704, -0.28962708, -0.2252655
1499000683770, 22761.109450026, -0.18099976, -0.20976257, -0.27856445
1499000683790, 22761.129591627003, -0.17581177, -0.15219116, -0.2868042
1499000683813, 22761.149733229002, -0.09793091, -0.11048889, -0.26252747
1499000683834, 22761.16987483, -0.085861206, -0.032455444, -0.23260498
1499000683854, 22761.190016432003, -0.09106445, 0.10345459, -0.17488098
1499000683873, 22761.210188551002, -0.046936035, 0.13017273, -0.09806824
1499000683894, 22761.230299635, 0.05706787, 0.08023071, -0.042175293
1499000683913, 22761.250471754003, 0.25390625, 0.049850464, 0.0131073
1499000683934, 22761.270582838002, 0.32965088, -0.0014648438, -3.0517578E-5
1499000683954, 22761.290693922, 0.3343811, 0.029541016, -0.049346924
1499000683974, 22761.310866041, 0.33851624, 0.07229614, -0.06111145
1499000683994, 22761.331007643003, 0.30690002, 0.14239502, -0.042633057
1499000684014, 22761.351149245, 0.109298706, 0.20179749, 0.010055542
1499000684035, 22761.371290846, -0.015472412, 0.12239075, 0.06945801
1499000684055, 22761.391432448003, 0.08805847, 0.012283325, 0.082901
1499000684075, 22761.411604567, 0.14273071, 0.12132263, 0.09680176
1499000684094, 22761.431715651, 0.060577393, 0.49957275, 0.22567749
1499000684116, 22761.451857252003, -0.07746887, 0.8144684, 0.46788025
1499000684135, 22761.472029372002, -0.13778687, 0.6193085, 0.46070862
1499000684155, 22761.492140455, -0.14772034, 0.22439575, 0.15803528
1499000684175, 22761.512312575, -0.25691223, 0.17384338, 0.08824158
1499000684195, 22761.532423659002, -0.2894287, 0.2984619, 0.2705841
1499000684234, 22761.55256526, -0.23323059, 0.29388428, 0.49154663
1499000684234, 22761.572706862, -0.103897095, -0.1312561, 0.40039063
1499000684255, 22761.592848463002, -0.08786011, -0.6394806, 0.1348114
1499000684276, 22761.612990065, -0.19474792, -0.5987091, -0.019119263
1499000684296, 22761.633131666, -0.32073975, -0.2157135, -0.02949524
1499000684316, 22761.653242750002, -0.3867035, 0.008621216, -0.06492615
1499000684336, 22761.67341487, -0.3752594, 0.048477173, -0.10432434
1499000684357, 22761.693556471, -0.32073975, 0.01121521, -0.111343384
1499000684376, 22761.713698073003, -0.3726654, -0.046966553, -0.036972046
1499000684395, 22761.733839674, -0.2808838, -0.12301636, 0.062438965
1499000684415, 22761.753981276, -0.115493774, -0.12911987, 0.2464447
1499000684435, 22761.774092360003, 0.1981659, -0.1396637, 0.30845642
1499000684458, 22761.794264479002, 0.3516388, -0.16165161, 0.25912476
1499000684478, 22761.81440608, 0.36813354, -0.22547913, 0.21025085
1499000684498, 22761.834547682003, 0.37730408, -0.22824097, 0.1565094
1499000684518, 22761.854719801002, 0.37225342, -0.010467529, -1.6784668E-4
1499000684538, 22761.874830885, 0.3243103, 0.121170044, -0.15701294
1499000684558, 22761.894972487, 0.3072052, -0.08392334, -0.22496033
1499000684582, 22761.915144606002, 0.24719238, -0.46295166, -0.15196228
1499000684596, 22761.93525569, 0.05783081, -0.5680084, -0.08004761
1499000684616, 22761.955397291, -0.05441284, -0.49180603, -0.054382324
1499000684637, 22761.975569411003, -0.2083435, -0.002380371, -0.120513916
1499000684659, 22761.995680495, -0.2819519, 0.012283325, -0.055603027
1499000684677, 22762.015852614, -0.29232788, -0.1288147, -0.041259766
1499000684697, 22762.035963698003, -0.5583496, 0.029388428, -0.11531067
1499000684736, 22762.056105299, -0.71717834, 0.0037384033, 0.045944214
1499000684738, 22762.076246901, -0.26652527, -0.21678162, 0.24171448
1499000684758, 22762.096388502003, 0.18289185, -0.28504944, 0.124435425
1499000684777, 22762.116530104002, 0.24734497, -0.09919739, -0.18769836
1499000684798, 22762.136641188, 0.042099, -0.0077209473, -0.29475403
1499000684819, 22762.156813307003, -0.078689575, 0.10131836, -0.4080658
1499000684838, 22762.176954909002, -0.23674011, 0.10070801, -0.3431549
1499000684859, 22762.197127028, -0.20193481, 0.09489441, -0.31414795
