Time(ms),Time(s),acce_x,acce_y,acce_z
1499000683892, 22761.229963942, 0.4256134, 0.6933441, 7.9071045
1499000683913, 22761.250136061, 0.4648285, 0.8306427, 7.5148315
1499000683933, 22761.270247145003, 0.71980286, 1.0071564, 7.4559937
1499000683953, 22761.290388747002, 0.8374939, 1.1248322, 7.828644
1499000683973, 22761.310560866, 0.8963318, 1.2425232, 7.9659424
1499000683994, 22761.33067195, 0.77864075, 1.2425232, 8.338593
1499000684014, 22761.350844069002, 0.5432892, 1.2425232, 9.123123
1499000684033, 22761.370955153, 0.44522095, 1.3209686, 9.848816
1499000684055, 22761.391127272, 0.4648285, 1.3405762, 10.358765
1499000684074, 22761.411299391002, 0.6413574, 1.3798065, 10.770645
1499000684094, 22761.431410475, 0.58251953, 1.4386444, 11.202133
1499000684115, 22761.451521559, 0.4648285, 1.5171051, 11.359039
1499000684134, 22761.471693678002, 0.79826355, 1.575943, 11.202133
1499000684155, 22761.49183528, 1.0336151, 1.4386444, 11.182526
1499000684175, 22761.512007399, 0.3471527, 0.967926, 11.476715
1499000684195, 22761.532087965003, -0.65312195, 0.51683044, 11.614014
1499000684234, 22761.552229567, -0.9669342, 0.30107117, 11.182526
1499000684234, 22761.572371168, -0.71195984, 0.124557495, 10.672577
1499000684255, 22761.592543288003, -0.30007935, -0.110809326, 10.456833
1499000684275, 22761.612684889, 0.033340454, -0.30693054, 10.594116
1499000684296, 22761.632795973, 0.26870728, -0.38539124, 10.496048
1499000684315, 22761.652937575, 0.32754517, -0.36576843, 9.946884
1499000684336, 22761.673109694002, 0.26870728, -0.287323, 9.1623535
1499000684356, 22761.693220778, 0.15101624, -0.2088623, 8.279755
1499000684376, 22761.713392897, -0.24124146, -0.18925476, 8.240524
1499000684394, 22761.733503981002, -0.6138916, -0.110809326, 8.534729
1499000684414, 22761.7536761, -0.53544617, 0.04611206, 8.338593
1499000684435, 22761.773787184, -0.2804718, 0.35992432, 7.9659424
1499000684457, 22761.793959303002, -0.16279602, 0.6737366, 7.691345
1499000684477, 22761.814100905, -0.22163391, 0.85025024, 7.9071045
1499000684497, 22761.834211989, 0.052947998, 1.0071564, 8.377823
1499000684517, 22761.854384108003, 0.3667755, 1.1640625, 8.848541
1499000684537, 22761.874525709, 0.30792236, 1.2032928, 9.378098
1499000684558, 22761.894636793, -0.0058898926, 1.144455, 9.593842
1499000684581, 22761.914808913003, -0.43737793, 1.144455, 9.750748
1499000684596, 22761.934950514, -0.31970215, 1.0071564, 10.06456
1499000684616, 22761.955061598, 0.4059906, 0.65411377, 10.80986
1499000684637, 22761.975233717003, 0.50405884, 0.51683044, 11.339432
1499000684658, 22761.995375319002, 0.4256134, 0.30107117, 11.260971
1499000684676, 22762.01551692, 0.77864075, 0.16378784, 10.947159
1499000684697, 22762.035628004003, 0.73942566, -0.012741089, 11.614014
1499000684736, 22762.055769606002, 0.26870728, -0.2088623, 12.339706
1499000684738, 22762.075941725, 0.32754517, -0.2088623, 12.123962
1499000684758, 22762.096052809, 1.210144, 0.04611206, 11.496338
1499000684777, 22762.116224928002, 1.8181458, 0.30107117, 10.751022
1499000684798, 22762.136336012, 1.8966064, 0.24223328, 10.005722
1499000684818, 22762.156477614, 1.6024017, 0.04611206, 9.593842
1499000684838, 22762.176619215003, 1.2885895, 0.006881714, 9.280029
1499000684859, 22762.196791334, 1.3278198, 0.026489258, 8.691635
1499000684878, 22762.216932936, 1.3474274, 0.10494995, 8.417038
1499000684898, 22762.237044020003, 1.0532379, 0.10494995, 8.377823
1499000684918, 22762.257216139, 0.5628967, 0.08532715, 8.515106
1499000684938, 22762.277357741, 0.24908447, 0.24223328, 8.240524
1499000684960, 22762.297468825, 0.3471527, 0.65411377, 7.8090363
1499000684979, 22762.317610426002, 0.50405884, 0.9483185, 7.7305756
1499000684999, 22762.337782545, 0.4844513, 1.1248322, 8.083618
1499000685019, 22762.357893629003, 0.66096497, 1.2621307, 8.456268
1499000685040, 22762.378065748002, 0.9355469, 1.4190369, 8.907379
1499000685062, 22762.398176832, 1.1316833, 1.4974823, 9.31926
1499000685082, 22762.418348952, 1.092453, 1.5955505, 9.789978
1499000685101, 22762.438460036003, 0.9551697, 1.6543884, 10.221466
1499000685121, 22762.458632155, 0.9551697, 1.5955505, 10.80986
1499000685142, 22762.478773756, 1.1316833, 1.4582672, 11.751312
1499000685164, 22762.498884840003, 1.1905212, 1.5171051, 12.084732
1499000685182, 22762.519056959, 1.092453, 1.575943, 11.574783
1499000685202, 22762.539198561, 1.1120758, 1.4582672, 11.202133
1499000685248, 22762.559309645003, 0.8374939, 1.1052246, 11.555176
1499000685249, 22762.579481764, -0.10395813, 0.8110199, 11.77092
1499000685263, 22762.599623366, -0.8492584, 0.6148834, 11.339432
1499000685282, 22762.619795485003, -1.0650024, 0.57566833, 10.790253
1499000685303, 22762.639876051002, -0.8296356, 0.43836975, 10.535278
1499000685323, 22762.66004817, -0.22163391, 0.18339539, 10.633347
1499000685343, 22762.680189772, 0.28831482, -0.032348633, 10.711807
1499000685363, 22762.700331373002, 0.4059906, -0.012741089, 10.319534
1499000685384, 22762.720442457, 0.26870728, 0.065719604, 9.31926
1499000685404, 22762.740614577, 0.32754517, 0.28146362, 8.064011
1499000685424, 22762.760756178002, 0.3667755, 0.43836975, 7.3579254
1499000685444, 22762.780867262, 0.17063904, 0.35992432, 7.7305756
1499000685465, 22762.801039381, -0.18240356, 0.32069397, 8.005157
1499000685484, 22762.821180983003, -0.31970215, 0.4776001, 7.828644
1499000685504, 22762.841322584, -0.20201111, 0.8698578, 7.7305756
1499000685524, 22762.861433668, -0.025497437, 1.18367, 7.6717377
1499000685544, 22762.881605788003, 0.052947998, 1.3013611, 8.162064
1499000685565, 22762.901747389, 0.01373291, 1.3013611, 9.083893
1499000685584, 22762.921888991, -0.30007935, 1.4974823, 9.535004
1499000685605, 22762.942030592003, -0.30007935, 1.6151733, 9.69191
1499000685625, 22762.962172194002, -0.10395813, 1.6151733, 9.9861145
1499000685645, 22762.982283278, 0.13140869, 1.3405762, 10.417603
1499000685666, 22763.002455397, -0.10395813, 1.3405762, 10.907928
1499000685685, 22763.022596998002, 0.13140869, 1.2817383, 10.594116
1499000685705, 22763.042708082, 0.876709, 1.0659943, 10.280304
1499000685729, 22763.062880202, 1.3278198, 0.4776001, 11.162903
1499000685744, 22763.083021803002, 1.0140076, -0.40499878, 12.496613
1499000685765, 22763.103132887, 0.876709, -1.0522461, 13.732254
1499000685785, 22763.123305006, 1.5631866, -1.0522461, 13.359589
1499000685805, 22763.143416090003, 2.3477173, -0.5815277, 12.045502
1499000685825, 22763.163588209, 2.916504, -0.2284851, 10.849091
1499000685845, 22763.183699293, 2.8772736, -0.07157898, 10.221466
1499000685866, 22763.203871413003, 2.249649, -0.012741089, 10.10379
1499000685885, 22763.224013014, 1.484726, 0.04611206, 9.750748
1499000685906, 22763.244154616, 1.0140076, 0.18339539, 8.809311
1499000685927, 22763.2642657, 0.91593933, 0.43836975, 7.9659424
1499000685948, 22763.284437819002, 0.8178711, 0.65411377, 7.6325073
1499000685968, 22763.30457942, 0.4059906, 0.8306427, 7.475601
1499000685988, 22763.324721022, 0.0725708, 0.967926, 7.1814117
1499000686008, 22763.344865310002, 0.033340454, 1.144455, 6.9264374
1499000686028, 22763.365006912, 0.0725708, 1.3405762, 7.044113
1499000686049, 22763.385117996, 0.13140869, 1.5367126, 7.4559937
1499000686069, 22763.405259598003, 0.3471527, 1.6936188, 8.02478
1499000686088, 22763.425431717, 0.66096497, 1.8505249, 8.672012
1499000686108, 22763.445542801, 0.58251953, 2.1251068, 9.005447
1499000686129, 22763.465714920003, 0.38638306, 2.4193115, 9.201569
1499000686149, 22763.485826004002, 0.4059906, 2.4193115, 9.495773
1499000686169, 22763.505998123, 0.50405884, 2.2427979, 10.280304
1499000686188, 22763.526139725, 0.52368164, 2.223175, 11.202133
1499000686209, 22763.546281326002, 0.8178711, 2.18396, 11.319809
1499000686259, 22763.56639241, 1.2885895, 1.9878235, 11.1236725
1499000686259, 22763.586564529003, 1.210144, 1.360199, 11.849365
1499000686269, 22763.606675613002, 0.24908447, 0.752182, 12.575058
1499000686288, 22763.626847732, -0.6138916, 0.32069397, 12.14357
1499000686308, 22763.646958816, -1.0061646, 0.20301819, 11.39827
1499000686328, 22763.667100418003, -0.86886597, 0.006881714, 11.1236725
1499000686348, 22763.687242019, -0.24124146, -0.09118652, 11.1236725
1499000686369, 22763.707414139, 0.4844513, -0.110809326, 10.888321
1499000686390, 22763.727555740003, 0.8178711, -0.012741089, 10.319534
1499000686409, 22763.747666824, 0.79826355, 0.006881714, 9.495773
1499000686429, 22763.767838943, 0.71980286, 0.16378784, 8.613174
1499000686449, 22763.787950027003, 0.6413574, 0.14416504, 8.318985
1499000686470, 22763.808122146, 0.52368164, 0.04611206, 8.632797
1499000686490, 22763.828263748, 0.4844513, 0.124557495, 8.828918
1499000686510, 22763.848374832003, 0.3471527, 0.43836975, 8.377823
1499000686530, 22763.868516434002, 0.26870728, 0.73257446, 7.7501984
1499000686549, 22763.888688553, 0.20986938, 0.9286957, 7.495224
1499000686570, 22763.908799637, 0.30792236, 1.0267639, 8.02478
1499000686590, 22763.928971756002, 0.38638306, 1.0463867, 8.652405
1499000686610, 22763.949113357, 0.4256134, 1.3013611, 9.201569
1499000686630, 22763.969224441, 0.24908447, 1.6740112, 9.142731
1499000686650, 22763.989396560002, 0.24908447, 1.9485931, 9.299637
1499000686671, 22764.009538162, 0.4059906, 2.0466614, 9.73114
1499000686693, 22764.029679764, 0.7590332, 2.0270538, 10.241074
1499000686746, 22764.049821365003, 1.0532379, 1.8505249, 10.594116
1499000686746, 22764.069932449, 1.1120758, 1.9289856, 10.535278
1499000686751, 22764.090104568, 1.5827942, 1.7132416, 10.241074
1499000686772, 22764.110215652003, 1.9554443, 1.2621307, 10.378372
1499000686791, 22764.130387771, 1.7593079, 0.6148834, 11.182526
1499000686811, 22764.150529373, 1.5631866, -0.2284851, 11.967056
1499000686832, 22764.170670975, 1.6416321, -0.8561096, 12.575058
1499000686852, 22764.190782059002, 2.2104187, -1.0914612, 12.55545
1499000686874, 22764.210954178, 2.6222992, -1.1306915, 12.084732
1499000686893, 22764.231095779003, 2.9753418, -0.99339294, 11.437485
1499000686913, 22764.251206863002, 3.132248, -0.71881104, 10.574509
1499000686933, 22764.271378982, 2.955719, -0.46383667, 9.652679
1499000686953, 22764.291520584, 2.5438385, -0.24809265, 8.966217
1499000686973, 22764.311662185002, 1.9750519, -0.09118652, 8.573944
1499000686994, 22764.331803787, 1.5631866, 0.04611206, 8.240524
1499000687015, 22764.351945389, 1.092453, 0.18339539, 7.8874817
1499000687035, 22764.372086990003, 0.73942566, 0.30107117, 7.475601
1499000687055, 22764.392228592, 0.52368164, 0.4187622, 7.1814117
1499000687076, 22764.412370193, 0.50405884, 0.65411377, 7.259857
1499000687095, 22764.432542312003, 0.58251953, 0.90908813, 7.4167633
1499000687115, 22764.452653396, 0.66096497, 1.1640625, 7.710968
1499000687136, 22764.472794998, 0.73942566, 1.4582672, 8.064011
1499000687156, 22764.4929366, 0.8178711, 1.7132416, 8.593567
1499000687176, 22764.513108719002, 0.8374939, 1.9093628, 9.1623535
1499000687196, 22764.53325032, 0.79826355, 2.1447296, 9.593842
1499000687250, 22764.553361404003, 0.7590332, 2.0858917, 10.143021
1499000687251, 22764.573503006002, 0.8178711, 1.7720795, 10.868713
1499000687256, 22764.593644607, 0.79826355, 1.7524567, 11.457108
1499000687276, 22764.613786209, 0.52368164, 1.9878235, 11.476715
1499000687295, 22764.633958328002, 0.3667755, 2.007431, 11.1236725
1499000687316, 22764.654069412, 0.3667755, 1.6151733, 11.417877
1499000687336, 22764.674211014, 0.092178345, 1.1052246, 12.025894
1499000687356, 22764.694352615003, -0.51582336, 0.6737366, 12.0651245
1499000687376, 22764.714524734, -0.8296356, 0.5952759, 11.417877
1499000687398, 22764.734635818, -0.6335144, 0.5952759, 10.966766
1499000687418, 22764.754777420003, -0.06472778, 0.4187622, 10.927551
1499000687438, 22764.774919021, 0.68058777, 0.14416504, 11.084457
1499000687458, 22764.795091141, 1.1513062, -0.032348633, 11.005997
1499000687479, 22764.815202225, 1.1709137, -0.012741089, 10.260696
1499000687499, 22764.835374344002, 1.0532379, 0.026489258, 9.436935
1499000687518, 22764.855515945, 1.0336151, 0.065719604, 8.515106
1499000687539, 22764.875627029003, 1.0336151, 0.20301819, 8.02478
1499000687558, 22764.895799148002, 0.9551697, 0.4187622, 8.005157
1499000687579, 22764.915910232, 0.66096497, 0.6345062, 7.9071045
1499000687600, 22764.936021316, 0.44522095, 0.8698578, 7.7305756
1499000687619, 22764.956223953002, 0.26870728, 1.1640625, 7.6129
1499000687639, 22764.976335037, 0.24908447, 1.3209686, 7.867874
1499000687661, 22764.996507156, 0.17063904, 1.360199, 8.515106
1499000687680, 22765.016618240003, 0.052947998, 1.3994293, 9.103516
1499000687699, 22765.036759842, -0.08433533, 1.5171051, 9.613449
1499000687742, 22765.056870926, -0.123565674, 1.6936188, 9.868423
1499000687742, 22765.077073562003, -0.025497437, 1.8701477, 9.946884
1499000687758, 22765.097215164, 0.092178345, 1.9878235, 10.2018585
1499000687779, 22765.117326248, 0.28831482, 1.9878235, 10.672577
1499000687799, 22765.13746785, 0.5432892, 1.791687, 10.986389
1499000687819, 22765.157639969002, 0.50405884, 1.8309174, 11.1236725
1499000687839, 22765.17778157, 0.7590332, 1.6740112, 10.849091
1499000687860, 22765.197892654003, 1.3866577, 1.2817383, 10.888321
1499000687880, 22765.218064773002, 1.3670502, 0.5952759, 11.751312
1499000687900, 22765.238206375, 0.876709, -0.110809326, 12.633911
1499000687919, 22765.258347976, 0.71980286, -0.42462158, 12.731964
1499000687940, 22765.278459060002, 1.1316833, -0.24809265, 11.829758
1499000687961, 22765.298600662, 1.6024017, -0.13041687, 10.849091
1499000687987, 22765.318772781, 1.8966064, 0.006881714, 10.319534
1499000688000, 22765.338883865003, 1.7985382, 0.065719604, 9.888046
1499000688020, 22765.358994949, 1.5239563, 0.32069397, 9.201569
1499000688040, 22765.379136551, 1.2885895, 0.6345062, 8.338593
1499000688074, 22765.399308670003, 1.210144, 0.77178955, 7.65213
1499000688081, 22765.419419754002, 0.9747772, 0.73257446, 7.5148315
1499000688100, 22765.439561355, 0.58251953, 0.6148834, 7.7894135
1499000688121, 22765.459702957003, 0.24908447, 0.6148834, 7.926712
1499000688140, 22765.479875076002, 0.17063904, 0.77178955, 8.005157
1499000688161, 22765.500016678, 0.28831482, 1.0071564, 8.083618
1499000688181, 22765.520127762, 0.4844513, 1.18367, 8.1228485
1499000688201, 22765.540299881002, 0.7001953, 1.360199, 8.456268
1499000688223, 22765.560410965, 0.77864075, 1.4190369, 8.926987
1499000688241, 22765.580583084, 0.77864075, 1.4582672, 9.378098
1499000688263, 22765.600724685002, 0.79826355, 1.5563354, 9.476166
1499000688283, 22765.620866287, 0.7590332, 1.8897552, 9.476166
1499000688303, 22765.641007889, 0.6413574, 2.1251068, 9.633072
1499000688323, 22765.661118973003, 0.50405884, 2.2427979, 9.829208
1499000688345, 22765.681291092, 0.3471527, 2.2820282, 10.280304
1499000688363, 22765.701432693, 0.3667755, 2.2820282, 10.417603
1499000688384, 22765.721574295003, 1.092453, 2.0270538, 10.711807
1499000688404, 22765.741715896, 1.4062805, 1.5171051, 11.378647
1499000688424, 22765.761857498, 0.5432892, 0.8306427, 12.359314
1499000688444, 22765.781968582003, -0.73158264, 0.4579773, 12.51622
1499000688465, 22765.802140701002, -1.0061646, 0.43836975, 11.712082
1499000688486, 22765.822282303, -0.7707977, 0.43836975, 11.202133
1499000688506, 22765.842454422, -0.71195984, 0.16378784, 11.084457
1499000688525, 22765.862565506002, -0.43737793, 0.006881714, 11.319809
1499000688545, 22765.882707107, 0.052947998, -0.051956177, 11.182526
1499000688566, 22765.902848709, 0.4059906, 0.026489258, 10.456833
1499000688586, 22765.923020828002, 0.58251953, 0.124557495, 9.613449
1499000688620, 22765.943131912, 0.6413574, 0.26185608, 8.789703
1499000688624, 22765.963273514, 0.3667755, 0.4187622, 7.98555
1499000688645, 22765.983415115003, 0.19024658, 0.55604553, 7.220627
1499000688665, 22766.003526199, 0.19024658, 0.6345062, 7.1421814
1499000688685, 22766.023667801, 0.28831482, 0.79141235, 7.4559937
1499000688705, 22766.043839920003, 0.20986938, 0.9875488, 7.475601
1499000688731, 22766.063981521, 0.092178345, 1.2229004, 7.377533
1499000688745, 22766.084092605, 0.052947998, 1.4582672, 7.554062
1499000688766, 22766.104264725, -0.025497437, 1.5171051, 8.103226
1499000688786, 22766.124375809002, -0.14317322, 1.575943, 9.123123
1499000688806, 22766.144547928, -0.22163391, 1.575943, 9.711517
1499000688828, 22766.164689529003, -0.08433533, 1.6347809, 10.123398
1499000688848, 22766.184831131002, 0.28831482, 1.6347809, 10.43721
1499000688868, 22766.204942215, 0.6413574, 1.5563354, 10.711807
1499000688889, 22766.225114334, 0.71980286, 1.4778748, 11.0256195
1499000688908, 22766.245255935002, 0.85710144, 1.360199, 11.104065
1499000688928, 22766.265367019, 1.4062805, 1.144455, 10.692184
1499000688949, 22766.285539139, 1.9750519, 0.65411377, 10.986389
1499000688969, 22766.305680740003, 1.5043335, -0.012741089, 12.280869
1499000688989, 22766.325822342, 0.58251953, -0.65997314, 13.241913
1499000689009, 22766.345994461, 0.30792236, -0.8168793, 12.810425
1499000689029, 22766.366075027003, 0.73942566, -0.5815277, 11.515945
1499000689049, 22766.386247146, 1.3278198, -0.15002441, 10.182236
1499000689069, 22766.406388748, 1.70047, 0.08532715, 9.378098
1499000689090, 22766.426499832003, 1.5631866, 0.20301819, 9.142731
1499000689109, 22766.446671951002, 1.0728455, 0.18339539, 9.044662
1499000689129, 22766.466783035, 0.6413574, 0.18339539, 8.652405
1499000689150, 22766.486955154003, 0.68058777, 0.24223328, 8.103226
1499000689170, 22766.507096756002, 0.71980286, 0.32069397, 8.240524
1499000689190, 22766.52720784, 0.50405884, 0.4187622, 8.318985
1499000689210, 22766.547379959, 0.24908447, 0.55604553, 8.338593
1499000689263, 22766.567521560002, 0.17063904, 0.6933441, 8.417038
1499000689263, 22766.587663162, 0.24908447, 0.8110199, 8.632797
1499000689269, 22766.607804764, 0.20986938, 1.1248322, 8.770081
1499000689290, 22766.627915848003, 0.3471527, 1.2621307, 8.573944
1499000689311, 22766.648087967, 0.44522095, 1.3209686, 8.809311
1499000689331, 22766.668199051, 0.58251953, 1.4190369, 9.338867
1499000689351, 22766.688371170003, 0.52368164, 1.5367126, 9.456543
1499000689371, 22766.708512771, 0.4256134, 1.7328491, 9.456543
1499000689392, 22766.728623855, 0.5628967, 1.8112946, 9.69191
1499000689411, 22766.748826492003, 0.68058777, 1.7720795, 10.123398
1499000689431, 22766.768907059002, 0.5628967, 1.5563354, 10.47644
1499000689453, 22766.789079178, 0.6413574, 1.4974823, 10.731415
1499000689471, 22766.809190262, 0.58251953, 1.3405762, 10.927551
1499000689491, 22766.829331863002, 0.01373291, 1.0659943, 11.319809
1499000689511, 22766.849503982, -0.65312195, 0.8306427, 11.319809
1499000689531, 22766.869615066, -0.9080963, 0.6148834, 11.319809
1499000689551, 22766.889787185002, -0.6923523, 0.35992432, 11.555176
1499000689571, 22766.909898269, -0.22163391, 0.20301819, 11.81015
1499000689593, 22766.930070389, 0.28831482, 0.24223328, 11.339432
1499000689612, 22766.950211990003, 0.6217346, 0.4776001, 10.143021
1499000689637, 22766.970323074, 1.0336151, 0.5952759, 8.868149
1499000689652, 22766.990464676, 0.9747772, 0.30107117, 8.495499
1499000689672, 22767.010606277003, 0.5628967, 0.006881714, 8.985825
1499000689693, 22767.030778396, -0.025497437, -0.2088623, 9.280029
1499000689712, 22767.050919998, -0.30007935, -0.032348633, 8.73085
1499000689736, 22767.071031082003, -0.14317322, 0.30107117, 7.8482513
1499000689752, 22767.091203201002, -0.04510498, 0.6933441, 7.6717377
1499000689773, 22767.111344803, -0.0058898926, 0.9875488, 7.828644
1499000689795, 22767.131455887, 0.15101624, 1.144455, 8.103226
1499000689815, 22767.151628006002, 0.4059906, 1.360199, 8.632797
1499000689834, 22767.17173909, 0.4059906, 1.4974823, 8.848541
1499000689855, 22767.191911209, 0.3471527, 1.6543884, 9.142731
1499000689875, 22767.212052810002, 0.44522095, 1.8309174, 9.554611
1499000689896, 22767.232194412, 0.58251953, 1.8897552, 9.946884
1499000689915, 22767.252336014, 0.4256134, 1.7524567, 10.378372
1499000689935, 22767.272477615003, 0.3471527, 1.4190369, 10.966766
1499000689956, 22767.292619217, 0.32754517, 1.3994293, 11.633621
1499000689976, 22767.312760818, 0.50405884, 1.2621307, 11.359039
1499000689998, 22767.332871902003, 0.77864075, 0.79141235, 11.319809
1499000690016, 22767.353013504002, 0.50405884, 0.28146362, 12.300476
1499000690036, 22767.373185623, -0.06472778, -0.18925476, 12.967331
1499000690056, 22767.393296707003, 0.28831482, -0.30693054, 12.575058
1499000690076, 22767.413468826002, 1.3474274, -0.032348633, 11.633621
1499000690097, 22767.433610428, 2.033905, 0.24223328, 10.829483
1499000690116, 22767.453752029003, 2.1123505, 0.32069397, 10.358765
1499000690136, 22767.473893631002, 1.8181458, 0.3991394, 9.848816
1499000690156, 22767.494035232, 1.3670502, 0.4776001, 8.907379
1499000690177, 22767.514146316, 1.1905212, 0.55604553, 7.828644
1499000690198, 22767.534318435002, 1.210144, 0.4187622, 7.534439
1499000690262, 22767.554460037, 0.9551697, 0.26185608, 7.98555
1499000690262, 22767.574571121, 0.5432892, 0.28146362, 8.338593
1499000690262, 22767.594743240003, 0.28831482, 0.32069397, 8.534729
1499000690276, 22767.614884842, 0.26870728, 0.536438, 8.181686
1499000690297, 22767.635026443, 0.3471527, 0.8698578, 7.593292
1499000690317, 22767.655168045003, 0.4844513, 1.2032928, 7.397156
1499000690337, 22767.675279129002, 0.8963318, 1.3798065, 7.338318
1499000690357, 22767.695451248, 1.092453, 1.360199, 8.1228485
1499000690379, 22767.715562332003, 1.1120758, 1.3209686, 9.338867
1499000690400, 22767.735734451002, 0.9747772, 1.4386444, 9.907654
1499000690419, 22767.755876053, 1.0140076, 1.5563354, 9.9861145
1499000690440, 22767.776017654003, 1.092453, 1.5367126, 10.299927
1499000690459, 22767.796128738002, 1.2493744, 1.5563354, 11.0256195
1499000690479, 22767.816300857, 1.1709137, 1.5955505, 11.653244
1499000690500, 22767.836442459, 1.1709137, 1.4190369, 11.535553
1499000690519, 22767.856584060002, 1.210144, 1.2032928, 11.496338
1499000690539, 22767.876725662, 0.6021271, 0.9286957, 11.81015
1499000690560, 22767.896867264, -0.30007935, 0.6933441, 11.614014
1499000690580, 22767.917008865003, -0.71195984, 0.752182, 11.143295
1499000690600, 22767.937150467, -0.71195984, 0.8306427, 10.790253
1499000690621, 22767.957292068, -0.35891724, 0.71295166, 10.613739
1499000690640, 22767.977433670003, 0.32754517, 0.49720764, 10.47644
1499000690660, 22767.997575271, 0.79826355, 0.30107117, 10.47644
1499000690680, 22768.017686355, 0.6217346, 0.24223328, 10.10379
1499000690702, 22768.037827957003, 0.28831482, 0.3403015, 9.181961
1499000690749, 22768.057969559002, 0.19024658, 0.43836975, 7.8482513
1499000690750, 22768.07811116, 0.5432892, 0.6737366, 6.828369
1499000690759, 22768.098283279003, 0.68058777, 0.85025024, 6.573395
1499000690780, 22768.118424881002, 0.4844513, 0.85025024, 7.220627
1499000690802, 22768.138566482, 0.44522095, 0.8110199, 7.9071045
1499000690821, 22768.158708084, 0.79826355, 0.967926, 7.98555
1499000690842, 22768.178849685002, 0.8963318, 1.0071564, 7.9659424
1499000690862, 22768.198960769, 0.4844513, 0.8698578, 8.142456
1499000690882, 22768.219102371, 0.092178345, 0.79141235, 8.691635
1499000690903, 22768.239274490003, 0.052947998, 0.8306427, 9.378098
1499000690922, 22768.259416092, 0.15101624, 0.9875488, 10.0841675
1499000690943, 22768.279527176, 0.3667755, 1.18367, 10.574509
1499000690963, 22768.299699295003, 0.71980286, 1.2817383, 11.005997
1499000690983, 22768.319810379002, 0.7001953, 1.3405762, 11.260971
1499000691004, 22768.339982498, 0.73942566, 1.575943, 11.241364
1499000691023, 22768.360154617003, 1.0140076, 1.6936188, 10.790253
1499000691043, 22768.380235184002, 1.2689819, 1.7524567, 10.907928
1499000691064, 22768.40043782, 1.3474274, 1.3013611, 11.712082
1499000691083, 22768.420518387, 1.3474274, 0.85025024, 12.339706
1499000691104, 22768.440690506002, 1.6612396, 0.49720764, 12.320084
1499000691124, 22768.460832107, 1.916214, 0.4187622, 11.77092
1499000691144, 22768.480943191, 2.033905, 0.4776001, 10.947159
1499000691164, 22768.501115310002, 1.916214, 0.6148834, 10.10379
1499000691184, 22768.521226394, 1.6024017, 0.8110199, 9.260422
1499000691205, 22768.541398514, 1.3474274, 0.90908813, 8.39743
1499000691269, 22768.561540115003, 1.7200928, 0.967926, 7.6717377
1499000691269, 22768.581681717, 2.0142822, 0.9875488, 7.4559937
1499000691270, 22768.601792801, 1.8181458, 0.8110199, 7.6717377
1499000691284, 22768.621964920003, 1.210144, 0.6148834, 8.240524
1499000691305, 22768.642076004002, 0.8178711, 0.6148834, 8.260132
1499000691324, 22768.662248123, 0.79826355, 0.71295166, 7.926712
1499000691345, 22768.682359207003, 0.68058777, 0.9286957, 7.7894135
1499000691366, 22768.702531326002, 0.52368164, 1.144455, 7.7501984
1499000691385, 22768.72264241, 0.5628967, 1.360199, 7.98555
1499000691410, 22768.742814529003, 0.7590332, 1.5563354, 8.436661
1499000691424, 22768.762956131002, 0.8963318, 1.7720795, 8.926987
1499000691445, 22768.783067215, 0.71980286, 1.8897552, 9.456543
1499000691464, 22768.803239334, 0.68058777, 1.791687, 10.319534
1499000691486, 22768.823350418003, 0.8178711, 1.5171051, 11.162903
1499000691509, 22768.843522537, 0.9944, 1.5955505, 11.790527
1499000691526, 22768.863633621, 1.2297516, 1.6151733, 11.751312
1499000691546, 22768.883775223003, 1.4258881, 1.4974823, 11.790527
1499000691567, 22768.903947342, 1.3670502, 1.1052246, 12.0651245
1499000691587, 22768.924088943, 0.71980286, 0.752182, 12.0651245
1499000691608, 22768.944230545003, 0.11180115, 0.43836975, 11.672852
1499000691627, 22768.964402664, -0.123565674, 0.28146362, 11.260971
1499000691648, 22768.98448323, 0.13140869, 0.124557495, 10.947159
1499000691667, 22769.004624832003, 0.7001953, 0.124557495, 10.535278
1499000691688, 22769.024796951002, 1.1316833, 0.24223328, 9.888046
1499000691709, 22769.044938553, 1.4062805, 0.18339539, 9.280029
1499000691762, 22769.065080154003, 1.5043335, 0.065719604, 8.848541
1499000691762, 22769.085221756002, 1.2297516, -0.07157898, 8.515106
1499000691767, 22769.105363357, 0.85710144, -0.15002441, 8.672012
1499000691786, 22769.125504959, 0.6021271, -0.13041687, 8.926987
1499000691808, 22769.145616043003, 0.4844513, 0.006881714, 8.573944
1499000691827, 22769.16581868, 0.44522095, 0.26185608, 7.98555
1499000691847, 22769.185899246, 0.5432892, 0.5952759, 7.6129
1499000691867, 22769.206071365003, 0.5432892, 0.79141235, 7.691345
1499000691887, 22769.226212967, 0.5628967, 0.8894806, 7.8874817
1499000691908, 22769.246354568, 0.58251953, 0.9483185, 7.9463196
1499000691928, 22769.266496170003, 0.5432892, 0.967926, 8.318985
1499000691947, 22769.286607254002, 0.3667755, 0.8894806, 9.083893
1499000691969, 22769.306779373, 0.26870728, 0.85025024, 9.946884
1499000691990, 22769.326920975, 0.15101624, 0.967926, 10.417603
1499000692010, 22769.347062576002, 0.19024658, 0.967926, 10.751022
1499000692031, 22769.367234695, 0.50405884, 0.967926, 11.339432
1499000692051, 22769.387376297, 1.0140076, 1.18367, 11.672852
