timestamp,gyro_x,gyro_y,gyro_z
1499000679239,-0.22727966,-0.014892578,-0.1124115
1499000679258,-0.20483398,0.003112793,-0.104782104
1499000679279,-0.20483398,0.007095337,-0.08569336
1499000679299,-0.16619873,0.012283325,-0.09378052
1499000679322,-0.121902466,0.049545288,-0.078811646
1499000679342,-0.06602478,0.05381775,-0.08081055
1499000679361,-0.04295349,0.008468628,-0.14997864
1499000679381,-0.103897095,0.0234375,-0.24801636
1499000679401,-0.22254944,0.015335083,-0.27612305
1499000679423,-0.293396,-0.04421997,-0.23809814
1499000679441,-0.2992096,-0.06651306,-0.21427917
1499000679462,-0.3225708,-0.05154419,-0.21260071
1499000679481,-0.32669067,-0.01979065,-0.15670776
1499000679502,-0.29309082,-0.013671875,-0.057281494
1499000679522,-0.19581604,-0.009399414,0.011734009
1499000679542,-0.0942688,-0.005584717,0.023040771
1499000679562,-0.12037659,-0.008331299,0.048080444
1499000679583,-0.19276428,-0.023910522,0.08595276
1499000679603,-0.18482971,-0.032302856,0.12535095
1499000679624,-0.08938599,0.014572144,0.13497925
1499000679643,-0.028152466,0.051376343,0.13023376
1499000679663,-0.04724121,0.050460815,0.12123108
1499000679684,-0.042648315,0.090927124,0.112213135
1499000679704,-0.030288696,0.1724701,0.09159851
1499000679741,-0.064331055,0.29006958,0.042434692
1499000679742,-0.11305237,0.34136963,0.0460968
1499000679763,-0.0993042,0.33068848,0.13925171
1499000679783,0.040725708,0.31098938,0.24156189
1499000679803,0.17007446,0.24638367,0.28814697
1499000679825,0.26046753,0.11795044,0.3214264
1499000679845,0.3319397,0.06390381,0.27363586
1499000679865,0.23817444,0.118881226,0.2464447
1499000679885,0.1378479,0.265625,0.22994995
1499000679905,-0.101135254,0.31236267,0.2536316
1499000679926,-0.26835632,0.1843872,0.3075409
1499000679946,-0.2453003,0.08345032,0.3506012
1499000679966,0.01675415,-0.029403687,0.3777771
1499000679986,0.26979065,-0.2131195,0.36953735
1499000680006,0.27757263,-0.3360443,0.27775574
1499000680027,0.13586426,-0.2684021,0.17437744
1499000680046,0.007736206,-0.18623352,0.09649658
1499000680066,0.0028533936,-0.1529541,0.063812256
1499000680086,0.028656006,-0.0710907,-0.038345337
1499000680107,0.103637695,-0.057662964,-0.16265869
1499000680128,0.19740295,-0.12286377,-0.21382141
1499000680147,0.19114685,-0.14286804,-0.19992065
1499000680167,-0.093048096,0.0049591064,-0.16769409
1499000680188,-0.19734192,0.0594635,-0.102645874
1499000680207,-0.04310608,-0.04574585,-0.05819702
1499000680253,0.088531494,-0.08224487,-0.061569214
1499000680255,0.10684204,0.0074005127,-0.10005188
1499000680268,0.13250732,0.09352112,-0.12005615
1499000680288,0.2052002,0.17828369,-0.12768555
1499000680308,0.21542358,0.064208984,-0.15625
1499000680329,0.19969177,-0.16165161,-0.24359131
1499000680349,0.17495728,-0.31100464,-0.2866516
1499000680369,0.08363342,-0.27252197,-0.31170654
1499000680389,-6.5612793E-4,-0.2036438,-0.3419342
1499000680409,-0.12464905,-0.18409729,-0.34223938
1499000680430,-0.2059021,-0.21662903,-0.28848267
1499000680449,-0.07411194,-0.2992401,-0.29612732
1499000680469,-0.08770752,-0.28993225,-0.3083496
1499000680489,-0.24972534,-0.23358154,-0.2461853
1499000680518,-0.25904846,-0.118133545,-0.064315796
1499000680532,-0.08770752,-0.16973877,-0.072250366
1499000680548,0.045913696,-0.23297119,-0.25016785
1499000680568,0.069747925,-0.17814636,-0.25764465
1499000680589,0.0692749,-0.002532959,-0.13378906
1499000680609,0.04637146,0.2766266,-0.05407715
1499000680629,-0.098846436,0.36366272,-0.042785645
1499000680649,-0.23506165,0.11123657,-0.11042786
1499000680669,-0.36990356,0.027404785,-0.11607361
1499000680690,-0.4390869,0.14331055,-0.06904602
1499000680746,-0.39923096,0.39497375,0.09083557
1499000680747,-0.26667786,0.38504028,0.17024231
1499000680751,-0.06326294,0.18179321,0.11053467
1499000680771,0.13372803,0.028625488,0.08213806
1499000680792,0.27116394,-0.015045166,0.13114929
1499000680812,0.2140503,0.090774536,0.16123962
1499000680833,0.087142944,0.1515503,0.13513184
1499000680852,0.094329834,0.13827515,0.1615448
1499000680872,0.17984009,0.08390808,0.17376709
1499000680892,0.22444153,0.027709961,0.13191223
1499000680913,0.19999695,-0.041931152,0.011581421
1499000680935,0.06944275,-0.012451172,-0.04751587
1499000680953,0.01965332,0.29296875,0.03692627
1499000680973,0.12930298,0.36947632,0.03968811
1499000680993,0.13372803,0.16804504,-0.0617218
1499000681013,-0.018218994,0.24790955,-0.0012512207
1499000681034,-0.037460327,0.28623962,0.19468689
1499000681054,0.122421265,-0.075531006,0.29318237
1499000681073,0.23802185,-0.3520813,0.29318237
1499000681093,0.23756409,-0.3789673,0.28875732
1499000681114,0.19023132,-0.32658386,0.25927734
1499000681134,0.063934326,-0.22717285,0.16322327
1499000681154,-0.09655762,-0.07446289,0.075408936
1499000681173,-0.24926758,-0.03413391,0.08152771
1499000681195,-0.23460388,-0.028793335,0.123062134
1499000681250,-0.071517944,-0.036590576,0.119400024
1499000681251,0.083480835,-0.11141968,0.14855957
1499000681254,0.1289978,-0.15631104,0.17926025
1499000681274,0.028198242,-0.1320343,0.18063354
1499000681294,0.028961182,-0.12957764,0.12763977
1499000681315,0.12640381,-0.05307007,0.09388733
1499000681336,0.17755127,0.056259155,0.040603638
1499000681355,0.25054932,0.08711243,0.025787354
1499000681376,0.21237183,0.07901001,-0.014373779
1499000681396,0.13388062,-0.06452942,-0.047821045
1499000681416,0.12670898,-0.24243164,-0.026290894
1499000681438,0.10470581,-0.20747375,0.018615723
1499000681456,0.06561279,-0.14149475,0.043807983
1499000681476,-0.039138794,-0.1642456,0.12275696
1499000681497,-0.0315094,-0.38537598,0.12840271
1499000681517,0.066223145,-0.53793335,0.019836426
1499000681539,-0.0121154785,-0.547699,-0.39660645
1499000681556,-0.4919281,-0.24243164,-0.53404236
1499000681575,-0.7434387,-0.20578003,-0.37049866
1499000681598,-0.53086853,-0.2993927,-0.2568817
1499000681618,-0.09686279,-0.33070374,-0.15899658
1499000681639,0.23893738,-0.3310089,0.0068511963
1499000681659,0.15037537,-0.14118958,0.013717651
1499000681678,-0.13015747,-0.053222656,-0.27383423
1499000681699,-0.3763275,-0.09919739,-0.33995056
1499000681753,-0.43649292,-0.10179138,-0.24786377
1499000681755,-0.37739563,-0.05445862,0.005783081
1499000681758,-0.17306519,0.011978149,0.13345337
1499000681777,-0.009063721,0.07260132,0.0135650635
1499000681797,0.035232544,0.12849426,-0.051330566
1499000681819,0.097839355,0.2471466,0.050827026
1499000681840,0.15541077,0.26730347,0.09358215
1499000681860,0.20443726,0.17521667,0.10305786
1499000681879,0.31803894,0.18301392,0.074645996
1499000681900,0.42845154,0.36747742,0.022277832
1499000681920,0.42219543,0.45117188,0.003036499
1499000681940,0.35377502,0.4297943,-0.02796936
1499000681959,0.24215698,0.27357483,-0.0043029785
1499000681980,0.17526245,0.16117859,0.098480225
1499000682000,0.24015808,0.37802124,0.21316528
1499000682020,0.42097473,0.33374023,0.24263
1499000682042,0.42616272,-0.33436584,0.15711975
1499000682063,0.17449951,-0.17829895,0.045791626
1499000682081,0.03981018,0.24424744,0.11680603
1499000682101,0.021484375,0.07626343,0.26538086
1499000682121,-0.08204651,-0.104537964,0.31394958
1499000682142,-0.14405823,-0.34536743,0.35456848
1499000682161,-0.30607605,-0.27648926,0.3150177
1499000682181,-0.36410522,-0.095687866,0.23454285
1499000682202,-0.23262024,0.09779358,0.19285583
1499000682253,-0.16375732,0.17980957,0.2230835
1499000682255,-0.24560547,0.12208557,0.2337799
1499000682262,-0.33370972,-0.0075683594,0.19010925
1499000682282,-0.31324768,-0.119659424,0.18399048
1499000682302,-0.12878418,-0.19998169,0.21209717
1499000682322,0.094329834,-0.20976257,0.19941711
1499000682343,0.16748047,-0.17784119,0.17176819
1499000682368,0.17633057,-0.07002258,0.122299194
1499000682383,0.17831421,-0.033218384,0.11312866
1499000682403,0.15342712,0.014266968,0.05479431
1499000682423,0.11357117,0.1425476,-0.07637024
1499000682444,0.19999695,0.09931946,-0.17364502
1499000682463,0.30247498,-0.031845093,-0.20159912
1499000682483,0.27742004,-0.01689148,-0.24633789
1499000682504,0.22566223,0.0385437,-0.24176025
1499000682524,0.15296936,0.07229614,-0.15257263
1499000682549,0.15937805,-0.042388916,-0.13945007
1499000682563,0.18029785,-0.41423035,-0.30804443
1499000682582,0.00819397,-0.7217865,-0.59635925
1499000682602,-0.32821655,-0.7824249,-0.5459595
1499000682624,-0.36547852,-0.6895752,-0.28971863
1499000682645,-0.15779114,-0.39866638,-0.19242859
1499000682664,0.12287903,-0.20303345,-0.26435852
1499000682685,0.11631775,-0.16409302,-0.362854
1499000682705,-0.02859497,-0.108810425,-0.4511261
1499000682756,-0.14022827,0.077178955,-0.44013977
1499000682758,-0.3054657,0.21385193,-0.3775177
1499000682764,-0.3854828,0.5266113,-0.23764038
1499000682785,-0.44534302,0.59609985,-0.16983032
1499000682805,-0.3239441,0.28929138,-0.07606506
1499000682826,-0.11091614,-0.067733765,0.11634827
1499000682848,0.16870117,-0.15142822,0.22903442
1499000682867,0.37164307,-0.12484741,0.22445679
1499000682887,0.38294983,-0.029251099,0.1444397
1499000682908,0.37623596,0.016555786,0.09098816
1499000682928,0.38661194,0.08175659,0.06121826
1499000682947,0.3206482,0.10054016,0.040298462
1499000682967,0.26643372,0.23509216,-0.021240234
1499000682987,0.15571594,0.4139099,-0.12966919
1499000683007,0.08332825,0.40734863,-0.14265442
1499000683027,0.07249451,0.39268494,-0.029037476
1499000683048,0.067596436,0.53974915,0.14642334
1499000683067,0.1328125,0.583725,0.23332214
1499000683088,0.15083313,0.26593018,0.20445251
1499000683109,-0.117630005,0.046035767,0.115722656
1499000683137,-0.37051392,0.059768677,0.18933105
1499000683147,-0.36380005,-0.010314941,0.2682953
1499000683166,-0.31202698,-0.2879486,0.39640808
1499000683186,-0.21903992,-0.51930237,0.39457703
1499000683206,-0.14909363,-0.5660248,0.35105896
1499000683228,0.010635376,-0.4857025,0.245224
1499000683247,0.021484375,-0.25083923,0.014785767
1499000683267,-0.19337463,-0.06239319,-0.13485718
1499000683287,-0.47909546,-0.03857422,-0.16448975
1499000683307,-0.7408447,-0.015808105,-0.07041931
1499000683328,-0.54522705,-0.032913208,0.10183716
1499000683348,0.008041382,-0.035812378,0.17207336
1499000683368,0.38050842,0.14224243,0.18292236
1499000683388,0.3650818,0.41604614,0.19468689
1499000683408,-0.03791809,0.48416138,0.21911621
1499000683428,-0.36776733,0.25616455,0.20246887
1499000683451,-0.26789856,0.04496765,0.21255493
1499000683470,0.010482788,-0.061019897,0.20811462
1499000683489,0.30827332,-0.17570496,0.1335907
1499000683509,0.3907318,-0.085754395,-0.06523132
1499000683529,0.27589417,-0.010314941,-0.26161194
1499000683549,0.1835022,-0.02848816,-0.3799591
1499000683569,0.049118042,0.027557373,-0.38287354
1499000683589,-0.015930176,0.17414856,-0.32696533
1499000683609,-0.1411438,0.1895752,-0.39126587
1499000683629,-0.48857117,0.16270447,-0.49938965
1499000683650,-0.810791,0.11230469,-0.33918762
1499000683670,-0.6712036,-0.11048889,0.043045044
1499000683690,-0.15016174,-0.40049744,0.28630066
1499000683716,0.33651733,-0.54556274,0.20155334
1499000683731,0.27223206,-0.4647827,-0.020187378
1499000683751,-0.005996704,-0.28962708,-0.2252655
1499000683770,-0.18099976,-0.20976257,-0.27856445
1499000683790,-0.17581177,-0.15219116,-0.2868042
1499000683813,-0.09793091,-0.11048889,-0.26252747
1499000683834,-0.085861206,-0.032455444,-0.23260498
1499000683854,-0.09106445,0.10345459,-0.17488098
1499000683873,-0.046936035,0.13017273,-0.09806824
1499000683894,0.05706787,0.08023071,-0.042175293
1499000683913,0.25390625,0.049850464,0.0131073
1499000683934,0.32965088,-0.0014648438,-3.0517578E-5
1499000683954,0.3343811,0.029541016,-0.049346924
1499000683974,0.33851624,0.07229614,-0.06111145
1499000683994,0.30690002,0.14239502,-0.042633057
1499000684014,0.109298706,0.20179749,0.010055542
1499000684035,-0.015472412,0.12239075,0.06945801
1499000684055,0.08805847,0.012283325,0.082901
1499000684075,0.14273071,0.12132263,0.09680176
1499000684094,0.060577393,0.49957275,0.22567749
1499000684116,-0.07746887,0.8144684,0.46788025
1499000684135,-0.13778687,0.6193085,0.46070862
1499000684155,-0.14772034,0.22439575,0.15803528
1499000684175,-0.25691223,0.17384338,0.08824158
1499000684195,-0.2894287,0.2984619,0.2705841
1499000684234,-0.23323059,0.29388428,0.49154663
1499000684234,-0.103897095,-0.1312561,0.40039063
1499000684255,-0.08786011,-0.6394806,0.1348114
1499000684276,-0.19474792,-0.5987091,-0.019119263
1499000684296,-0.32073975,-0.2157135,-0.02949524
1499000684316,-0.3867035,0.008621216,-0.06492615
1499000684336,-0.3752594,0.048477173,-0.10432434
1499000684357,-0.32073975,0.01121521,-0.111343384
1499000684376,-0.3726654,-0.046966553,-0.036972046
1499000684395,-0.2808838,-0.12301636,0.062438965
1499000684415,-0.115493774,-0.12911987,0.2464447
1499000684435,0.1981659,-0.1396637,0.30845642
1499000684458,0.3516388,-0.16165161,0.25912476
1499000684478,0.36813354,-0.22547913,0.21025085
1499000684498,0.37730408,-0.22824097,0.1565094
1499000684518,0.37225342,-0.010467529,-1.6784668E-4
1499000684538,0.3243103,0.121170044,-0.15701294
1499000684558,0.3072052,-0.08392334,-0.22496033
1499000684582,0.24719238,-0.46295166,-0.15196228
1499000684596,0.05783081,-0.5680084,-0.08004761
1499000684616,-0.05441284,-0.49180603,-0.054382324
1499000684637,-0.2083435,-0.002380371,-0.120513916
1499000684659,-0.2819519,0.012283325,-0.055603027
1499000684677,-0.29232788,-0.1288147,-0.041259766
1499000684697,-0.5583496,0.029388428,-0.11531067
1499000684736,-0.71717834,0.0037384033,0.045944214
1499000684738,-0.26652527,-0.21678162,0.24171448
1499000684758,0.18289185,-0.28504944,0.124435425
1499000684777,0.24734497,-0.09919739,-0.18769836
1499000684798,0.042099,-0.0077209473,-0.29475403
1499000684819,-0.078689575,0.10131836,-0.4080658
1499000684838,-0.23674011,0.10070801,-0.3431549
1499000684859,-0.20193481,0.09489441,-0.31414795
1499000684878,-0.18864441,0.07702637,-0.39950562
1499000684899,-0.24911499,0.07305908,-0.37950134
1499000684918,-0.23033142,0.18377686,-0.18190002
1499000684938,-0.051361084,0.21537781,0.03036499
1499000684960,0.14379883,0.13124084,0.08641052
1499000684980,0.22612,0.029693604,0.028533936
1499000684999,0.21435547,-0.0034484863,0.024719238
1499000685019,0.24076843,-0.015975952,0.05281067
1499000685041,0.29193115,0.102996826,0.03326416
1499000685062,0.27850342,0.16331482,0.0033416748
1499000685082,0.26765442,0.14147949,-0.013763428
1499000685102,0.2335968,0.105895996,0.0041046143
1499000685122,0.23176575,-0.05873108,0.036315918
1499000685142,0.21740723,-0.036895752,0.066711426
1499000685164,0.3663025,0.38749695,0.14962769
1499000685182,0.48724365,0.55822754,0.1774292
1499000685203,0.33499146,0.41085815,0.12382507
1499000685249,0.17175293,0.12269592,-0.044158936
1499000685250,0.018432617,0.19737244,-0.018035889
1499000685263,0.15861511,0.18743896,0.2007904
1499000685282,0.21496582,-0.035064697,0.29837036
1499000685304,0.06591797,-0.29710388,0.26568604
1499000685323,-0.101135254,-0.39941406,0.15940857
1499000685343,-0.24179077,-0.18991089,0.039230347
1499000685364,-0.23506165,0.12864685,-0.009796143
1499000685384,-0.1874237,0.2961731,0.01524353
1499000685404,-0.11808777,0.27264404,-0.039886475
1499000685424,-0.18605042,0.014724731,-0.09776306
1499000685445,-0.29400635,-0.0710907,-0.112716675
1499000685465,-0.29187012,0.0075531006,0.025634766
1499000685485,0.04499817,-0.010925293,0.13604736
1499000685505,0.2702484,-0.065597534,0.070373535
1499000685525,0.32461548,-0.1161499,-0.07255554
1499000685545,0.26628113,-0.062088013,-0.17503357
1499000685566,0.19541931,0.13215637,-0.21916199
1499000685585,0.21069336,0.22744751,-0.24649048
1499000685605,0.28048706,0.079315186,-0.3013153
1499000685626,0.25802612,-0.0031433105,-0.32850647
1499000685646,0.18565369,0.012893677,-0.34605408
1499000685667,-0.03578186,0.13703918,-0.3396454
1499000685686,-0.21780396,0.16178894,-0.23306274
1499000685707,-0.17398071,-0.038726807,-0.12966919
1499000685729,-0.23200989,-0.25541687,-0.29917908
1499000685745,-0.70632935,-0.32092285,-0.5371094
1499000685765,-0.90989685,-0.35940552,-0.4033203
1499000685785,-0.5559082,-0.38583374,-0.055755615
1499000685805,0.15907288,-0.36109924,-0.02583313
1499000685825,0.5406952,-0.3728485,-0.13546753
1499000685845,0.52986145,-0.35009766,-0.4414978
1499000685866,0.20626831,-0.09263611,-0.68278503
1499000685885,-0.14312744,0.22714233,-0.6954651
1499000685906,-0.17214966,0.34075928,-0.5545044
1499000685928,0.051101685,0.26470947,-0.4250183
1499000685948,0.1352539,0.16362,-0.42210388
1499000685968,0.06454468,0.13200378,-0.46151733
1499000685988,0.059814453,0.14071655,-0.35995483
1499000686009,0.18611145,0.080841064,-0.2519989
1499000686028,0.25680542,0.067108154,-0.22923279
1499000686050,0.2507019,-0.0022277832,-0.22572327
1499000686069,0.24353027,-0.071243286,-0.20755005
1499000686089,0.25360107,-0.083465576,-0.19503784
1499000686109,0.25863647,0.08757019,-0.23121643
1499000686129,0.312088,0.279068,-0.21870422
1499000686149,0.34065247,0.24409485,-0.21090698
1499000686170,0.27894592,0.03503418,-0.24420166
1499000686190,0.12501526,-0.052001953,-0.21504211
1499000686209,0.09768677,0.14147949,-0.054534912
1499000686259,0.19038391,0.28089905,-0.020019531
1499000686259,0.15800476,0.29708862,-0.17425537
1499000686269,-0.27339172,0.20927429,-0.34988403
1499000686288,-0.5203247,0.33389282,-0.22419739
1499000686308,-0.23950195,0.20927429,0.02027893
1499000686328,-0.013793945,-0.16119385,0.12641907
1499000686349,-0.08128357,-0.4172821,0.16734314
1499000686369,-0.15641785,-0.36032104,0.11528015
1499000686390,-0.19413757,-0.106674194,-0.03804016
1499000686410,-0.23857117,0.08114624,-0.16540527
1499000686429,-0.2268219,0.13949585,-0.21549988
1499000686449,-0.23292542,0.11230469,-0.23428345
1499000686470,-0.299057,0.018844604,-0.25474548
1499000686490,-0.41984558,-0.016723633,-0.22297668
1499000686510,-0.2159729,-0.033065796,-0.17671204
1499000686530,0.12960815,0.0017547607,-0.19151306
1499000686550,0.24963379,-0.07154846,-0.23672485
1499000686571,0.20367432,-0.22410583,-0.30467224
1499000686590,0.10853577,-0.2696228,-0.3382721
1499000686610,0.122421265,-0.1434784,-0.35064697
1499000686631,0.24198914,0.0025024414,-0.4091339
1499000686650,0.37867737,-0.03413391,-0.45707703
1499000686671,0.36019897,-0.24763489,-0.5600128
1499000686694,0.2705536,-0.4194336,-0.6708679
1499000686746,0.20121765,-0.29252625,-0.74172974
1499000686747,0.15266418,0.041748047,-0.7266083
1499000686751,0.12425232,0.1388855,-0.73379517
1499000686772,0.10592651,-0.01184082,-0.98194885
1499000686792,-0.1974945,-0.0014648438,-1.290268
1499000686812,-0.56736755,0.1020813,-1.3382263
1499000686832,-0.63287354,0.06022644,-1.2062836
