Time(ms),Time(s),acce_x,acce_y,acce_z
1499429603365, 294517.005794926, 0.5432892, 1.6347809, 9.770355
1499429603386, 294517.025936527, 0.5432892, 1.5563354, 9.888046
1499429603405, 294517.04607812903, 0.4844513, 1.5367126, 9.888046
1499429603426, 294517.06621973, 0.52368164, 1.5563354, 9.888046
1499429603446, 294517.08636133204, 0.4844513, 1.5563354, 9.789978
1499429603466, 294517.106472416, 0.50405884, 1.5367126, 9.750748
1499429603485, 294517.126644535, 0.50405884, 1.5171051, 9.750748
1499429603505, 294517.146786137, 0.50405884, 1.5563354, 9.770355
1499429603526, 294517.166927738, 0.52368164, 1.5955505, 9.809586
1499429603546, 294517.18703882204, 0.52368164, 1.6151733, 9.848816
1499429603566, 294517.207210941, 0.52368164, 1.6740112, 9.868423
1499429603586, 294517.22735254304, 0.5628967, 1.5955505, 9.848816
1499429603606, 294517.247494144, 0.6413574, 1.6543884, 9.789978
1499429603626, 294517.26763574604, 0.6413574, 1.6347809, 9.829208
1499429603647, 294517.287777348, 0.58251953, 1.575943, 9.888046
1499429603668, 294517.30797998403, 0.5432892, 1.4974823, 9.770355
1499429603688, 294517.328091068, 0.4844513, 1.4974823, 9.750748
1499429603707, 294517.348202152, 0.4256134, 1.575943, 9.652679
1499429603727, 294517.36834375403, 0.3667755, 1.5955505, 9.73114
1499429603749, 294517.388515873, 0.4648285, 1.5367126, 9.868423
1499429603768, 294517.40862695704, 0.5628967, 1.5367126, 9.946884
1499429603787, 294517.428799076, 0.5432892, 1.5955505, 10.02533
1499429603808, 294517.44894067803, 0.5628967, 1.6151733, 9.927261
1499429603829, 294517.469112797, 0.6217346, 1.6936188, 9.770355
1499429603849, 294517.489193363, 0.6217346, 1.7524567, 9.633072
1499429603870, 294517.509396, 0.58251953, 1.7132416, 9.633072
1499429603890, 294517.52953760105, 0.50405884, 1.6740112, 9.613449
1499429603909, 294517.54961816804, 0.4844513, 1.6543884, 9.73114
1499429603928, 294517.569790287, 0.44522095, 1.6347809, 9.848816
1499429603951, 294517.589962406, 0.44522095, 1.6543884, 9.888046
1499429603969, 294517.61007349, 0.4648285, 1.6543884, 9.848816
1499429603990, 294517.63021509204, 0.4256134, 1.6936188, 9.809586
1499429604009, 294517.650326176, 0.44522095, 1.6740112, 9.770355
1499429604029, 294517.670467777, 0.44522095, 1.6543884, 9.770355
1499429604051, 294517.69060937903, 0.4059906, 1.6347809, 9.652679
1499429604069, 294517.710781498, 0.4059906, 1.4974823, 9.69191
1499429604090, 294517.73092309904, 0.38638306, 1.4974823, 9.711517
1499429604110, 294517.751064701, 0.3471527, 1.5367126, 9.750748
1499429604130, 294517.77120630303, 0.3667755, 1.6347809, 9.711517
1499429604150, 294517.791317387, 0.44522095, 1.6543884, 9.652679
1499429604169, 294517.81148950604, 0.5628967, 1.6936188, 9.770355
1499429604189, 294517.83160059, 0.5432892, 1.7132416, 9.809586
1499429604210, 294517.851742191, 0.4648285, 1.7524567, 9.750748
1499429604230, 294517.87188379304, 0.4256134, 1.7328491, 9.613449
1499429604251, 294517.892025394, 0.38638306, 1.7132416, 9.593842
1499429604270, 294517.91216699604, 0.3471527, 1.6347809, 9.73114
1499429604290, 294517.932308598, 0.3667755, 1.6347809, 9.829208
1499429604310, 294517.952450199, 0.4256134, 1.6151733, 9.927261
1499429604330, 294517.972591801, 0.4256134, 1.6151733, 10.005722
1499429604351, 294517.992733402, 0.4648285, 1.6543884, 9.829208
1499429604371, 294518.01284448605, 0.5432892, 1.6740112, 9.69191
1499429604390, 294518.032986088, 0.52368164, 1.5955505, 9.750748
1499429604411, 294518.05315820704, 0.44522095, 1.6151733, 9.789978
1499429604430, 294518.073299808, 0.4256134, 1.6543884, 9.789978
1499429604452, 294518.09344141, 0.4256134, 1.6151733, 9.789978
1499429604471, 294518.113583012, 0.4256134, 1.6151733, 9.848816
1499429604491, 294518.133724613, 0.4648285, 1.5955505, 9.868423
1499429604511, 294518.153866215, 0.52368164, 1.6151733, 9.848816
1499429604531, 294518.174007816, 0.50405884, 1.6151733, 9.750748
1499429604552, 294518.19414941804, 0.5432892, 1.6543884, 9.711517
1499429604572, 294518.214260502, 0.50405884, 1.6151733, 9.711517
1499429604592, 294518.23443262104, 0.4256134, 1.6543884, 9.711517
1499429604613, 294518.254574223, 0.4059906, 1.6347809, 9.69191
1499429604632, 294518.274685307, 0.38638306, 1.6347809, 9.711517
1499429604653, 294518.294857426, 0.3471527, 1.5367126, 9.73114
1499429604672, 294518.31496851, 0.3471527, 1.5171051, 9.789978
1499429604693, 294518.33514062903, 0.3471527, 1.5171051, 9.888046
1499429604713, 294518.355251713, 0.3667755, 1.5563354, 9.907654
1499429604733, 294518.37542383204, 0.38638306, 1.5563354, 9.888046
1499429604753, 294518.395565433, 0.38638306, 1.5367126, 9.848816
1499429604780, 294518.415707035, 0.28831482, 1.575943, 9.652679
1499429604796, 294518.43581811903, 0.26870728, 1.5563354, 9.652679
1499429604814, 294518.455990238, 0.28831482, 1.5367126, 9.750748
1499429604835, 294518.47613184, 0.3471527, 1.575943, 9.848816
1499429604855, 294518.496273441, 0.4256134, 1.6151733, 9.946884
1499429604875, 294518.51641504304, 0.4059906, 1.6151733, 9.966492
1499429604895, 294518.536556644, 0.38638306, 1.5171051, 9.868423
1499429604915, 294518.556667728, 0.38638306, 1.5955505, 9.73114
1499429604935, 294518.57680933, 0.3667755, 1.5171051, 9.593842
1499429604955, 294518.596920414, 0.4256134, 1.5563354, 9.652679
1499429604975, 294518.617123051, 0.4059906, 1.4974823, 9.652679
1499429604995, 294518.637264652, 0.38638306, 1.5563354, 9.69191
1499429605015, 294518.65740625403, 0.38638306, 1.6347809, 9.770355
1499429605035, 294518.677517338, 0.4059906, 1.6347809, 9.789978
1499429605056, 294518.69768945704, 0.4256134, 1.6543884, 9.829208
1499429605075, 294518.717831058, 0.3471527, 1.6347809, 9.946884
1499429605096, 294518.73797266, 0.3667755, 1.5367126, 9.927261
1499429605115, 294518.75808374403, 0.3471527, 1.5955505, 9.848816
1499429605136, 294518.778225346, 0.3471527, 1.6347809, 9.809586
1499429605156, 294518.798397465, 0.3667755, 1.6347809, 9.672302
1499429605176, 294518.818569584, 0.3667755, 1.5367126, 9.554611
1499429605196, 294518.83868066804, 0.32754517, 1.4778748, 9.652679
1499429605216, 294518.858791752, 0.24908447, 1.3798065, 9.789978
1499429605236, 294518.87896387104, 0.22947693, 1.3798065, 9.927261
1499429605257, 294518.899105473, 0.24908447, 1.3405762, 10.005722
1499429605278, 294518.919247074, 0.28831482, 1.3994293, 9.946884
1499429605297, 294518.939388676, 0.30792236, 1.3994293, 9.888046
1499429605317, 294518.959530277, 0.30792236, 1.4974823, 9.829208
1499429605337, 294518.97967187903, 0.3471527, 1.5367126, 9.789978
1499429605358, 294518.99981348, 0.38638306, 1.575943, 9.789978
1499429605377, 294519.019924564, 0.4648285, 1.5171051, 9.888046
1499429605397, 294519.040096683, 0.4844513, 1.5171051, 9.868423
1499429605418, 294519.060238285, 0.4059906, 1.4974823, 9.809586
1499429605438, 294519.080379887, 0.38638306, 1.5171051, 9.888046
1499429605459, 294519.100521488, 0.4059906, 1.4974823, 9.868423
1499429605478, 294519.12063257204, 0.38638306, 1.5367126, 9.829208
1499429605499, 294519.140804691, 0.38638306, 1.5171051, 9.868423
1499429605518, 294519.16094629304, 0.38638306, 1.5171051, 9.888046
1499429605539, 294519.181087894, 0.38638306, 1.5563354, 9.888046
1499429605559, 294519.20122949604, 0.44522095, 1.5171051, 9.927261
1499429605579, 294519.22134058, 0.4256134, 1.4974823, 9.907654
1499429605599, 294519.241512699, 0.38638306, 1.4190369, 9.868423
1499429605619, 294519.26162378304, 0.28831482, 1.4386444, 9.809586
1499429605639, 294519.281795902, 0.20986938, 1.3798065, 9.770355
1499429605660, 294519.30193750403, 0.15101624, 1.3994293, 9.711517
1499429605679, 294519.322079105, 0.13140869, 1.4190369, 9.672302
1499429605699, 294519.34222070704, 0.20986938, 1.5563354, 9.750748
1499429605720, 294519.362362308, 0.30792236, 1.5955505, 9.69191
1499429605740, 294519.38250391, 0.3667755, 1.6151733, 9.789978
1499429605760, 294519.402645512, 0.3471527, 1.6151733, 9.809586
1499429605780, 294519.422787113, 0.3667755, 1.575943, 9.789978
1499429605800, 294519.442928715, 0.4059906, 1.5367126, 9.868423
1499429605820, 294519.463070316, 0.3667755, 1.5563354, 9.946884
1499429605841, 294519.4831814, 0.32754517, 1.4974823, 9.809586
1499429605862, 294519.503353519, 0.24908447, 1.4974823, 9.672302
1499429605881, 294519.52349512104, 0.24908447, 1.4778748, 9.672302
1499429605901, 294519.543636723, 0.22947693, 1.4582672, 9.672302
1499429605921, 294519.563778324, 0.24908447, 1.4582672, 9.829208
1499429605941, 294519.583919926, 0.38638306, 1.5563354, 9.888046
1499429605962, 294519.604061527, 0.4059906, 1.6151733, 9.907654
1499429605981, 294519.62420312903, 0.4059906, 1.6347809, 9.868423
1499429606005, 294519.64434473, 0.4256134, 1.6347809, 9.770355
1499429606022, 294519.664455814, 0.4256134, 1.6543884, 9.711517
1499429606042, 294519.684627933, 0.3471527, 1.6543884, 9.69191
1499429606063, 294519.704769535, 0.28831482, 1.5367126, 9.73114
1499429606082, 294519.724911137, 0.26870728, 1.5563354, 9.868423
1499429606102, 294519.745052738, 0.24908447, 1.5563354, 9.888046
1499429606123, 294519.76519434, 0.24908447, 1.575943, 9.789978
1499429606143, 294519.785335941, 0.30792236, 1.5563354, 9.750748
1499429606163, 294519.805447025, 0.38638306, 1.575943, 9.770355
1499429606183, 294519.825619144, 0.4059906, 1.6151733, 9.848816
1499429606203, 294519.845730228, 0.38638306, 1.6347809, 9.829208
1499429606224, 294519.865902348, 0.3667755, 1.5955505, 9.789978
1499429606244, 294519.886043949, 0.3667755, 1.5563354, 9.672302
1499429606265, 294519.90615503304, 0.38638306, 1.6151733, 9.711517
1499429606284, 294519.926327152, 0.4059906, 1.6936188, 9.750748
1499429606304, 294519.94643823605, 0.4648285, 1.6936188, 9.73114
1499429606325, 294519.966579838, 0.44522095, 1.7132416, 9.73114
1499429606347, 294519.98675195704, 0.4648285, 1.8112946, 9.789978
1499429606366, 294520.006893558, 0.58251953, 1.8897552, 9.927261
1499429606389, 294520.027004642, 0.6217346, 1.8309174, 10.182236
1499429606405, 294520.047176762, 0.66096497, 1.6740112, 10.182236
1499429606426, 294520.067287846, 0.7001953, 1.7132416, 10.0841675
1499429606446, 294520.087459965, 0.79826355, 1.7524567, 9.888046
1499429606467, 294520.107601566, 0.85710144, 1.8505249, 9.574234
1499429606486, 294520.12774316804, 0.7590332, 1.9682007, 9.201569
1499429606508, 294520.147915287, 0.6217346, 1.9289856, 9.083893
1499429606529, 294520.16802637104, 0.4648285, 1.8112946, 9.260422
1499429606547, 294520.188167973, 0.3471527, 1.6936188, 9.299637
1499429606569, 294520.208279057, 0.30792236, 1.6543884, 9.31926
1499429606587, 294520.228451176, 0.4059906, 1.6740112, 9.515396
1499429606607, 294520.248592777, 0.44522095, 1.7132416, 9.652679
1499429606627, 294520.26873437903, 0.44522095, 1.7132416, 9.73114
1499429606647, 294520.28887598, 0.4256134, 1.8112946, 9.672302
1499429606671, 294520.30901758204, 0.5432892, 1.9093628, 9.613449
1499429606688, 294520.329159183, 0.5628967, 1.8701477, 9.69191
1499429606708, 294520.349300785, 0.5432892, 1.8112946, 9.750748
1499429606728, 294520.369442387, 0.44522095, 1.791687, 9.73114
1499429606750, 294520.389583988, 0.4059906, 1.791687, 9.554611
1499429606769, 294520.40969507204, 0.4256134, 1.8309174, 9.417328
1499429606790, 294520.429867191, 0.44522095, 1.8505249, 9.397705
1499429606809, 294520.449978275, 0.32754517, 1.7720795, 9.397705
1499429606828, 294520.470119877, 0.15101624, 1.7524567, 9.299637
1499429606848, 294520.490261478, 0.0725708, 1.8309174, 9.260422
1499429606871, 294520.510433598, -0.025497437, 1.9682007, 9.025055
1499429606890, 294520.530575199, -0.06472778, 2.18396, 8.573944
1499429606909, 294520.550716801, -0.08433533, 2.2035675, 8.573944
1499429606930, 294520.570827885, -0.2804718, 2.0858917, 9.181961
1499429606949, 294520.59100000403, -0.43737793, 2.0270538, 9.907654
1499429606970, 294520.611141605, -0.43737793, 2.1643372, 10.143021
1499429606989, 294520.63128320704, -0.24124146, 2.399704, 9.868423
1499429607012, 294520.651424808, -0.14317322, 2.674286, 9.554611
1499429607031, 294520.67156641, -0.10395813, 2.7527466, 9.554611
1499429607050, 294520.691708012, 0.052947998, 2.6546783, 9.829208
1499429607073, 294520.711849613, 0.11180115, 2.4977722, 9.927261
1499429607090, 294520.732021732, 0.20986938, 2.4389343, 9.633072
1499429607110, 294520.752132816, 0.22947693, 2.4585419, 9.181961
1499429607130, 294520.77227441804, 0.26870728, 2.4781494, 8.868149
1499429607150, 294520.792416019, 0.13140869, 2.5958405, 8.828918
1499429607171, 294520.81255762104, -0.06472778, 2.5369873, 8.907379
1499429607191, 294520.832699223, -0.16279602, 2.5173798, 9.083893
1499429607212, 294520.852840824, -0.04510498, 2.55661, 9.299637
1499429607231, 294520.872982426, -0.0058898926, 2.5369873, 9.554611
1499429607251, 294520.893124027, -0.10395813, 2.4977722, 9.770355
1499429607272, 294520.91326562903, -0.18240356, 2.55661, 9.907654
1499429607292, 294520.93340723, -0.20201111, 2.615448, 9.907654
1499429607313, 294520.95354883204, -0.14317322, 2.6350555, 10.044952
1499429607332, 294520.973659916, -0.123565674, 2.5762177, 10.2018585
1499429607352, 294520.99386255303, -0.123565674, 2.5369873, 10.358765
1499429607374, 294521.013973637, -0.22163391, 2.4389343, 10.535278
1499429607393, 294521.034115238, -0.30007935, 2.399704, 10.731415
1499429607412, 294521.05422632204, -0.2804718, 2.4781494, 10.829483
1499429607433, 294521.074367924, -0.22163391, 2.5369873, 11.0256195
1499429607452, 294521.09454004304, -0.04510498, 2.615448, 11.1236725
1499429607475, 294521.114681644, 0.22947693, 2.6350555, 11.202133
1499429607493, 294521.134792728, 0.6413574, 2.3604736, 11.143295
1499429607522, 294521.154964848, 1.0140076, 1.7132416, 11.594406
1499429607533, 294521.175075932, 1.3866577, 0.90908813, 12.320084
1499429607553, 294521.19521753304, 1.5827942, 0.28146362, 12.496613
1499429607608, 294521.215389652, 1.6024017, -0.18925476, 12.0651245
1499429607609, 294521.23553125403, 1.5043335, -0.36576843, 11.319809
1499429607614, 294521.255672855, 1.5435638, -0.287323, 10.456833
1499429607633, 294521.27581445704, 1.5239563, -0.16964722, 9.672302
1499429607654, 294521.295956058, 1.4454956, -0.110809326, 9.103516
1499429607677, 294521.31609766, 1.1120758, -0.110809326, 8.9466095
1499429607695, 294521.336239262, 0.68058777, -0.07157898, 8.770081
1499429607715, 294521.356380863, 0.4059906, -0.032348633, 8.573944
1499429607736, 294521.376522465, 0.3471527, 0.16378784, 8.495499
1499429607755, 294521.396633549, 0.4256134, 0.49720764, 8.240524
1499429607776, 294521.41680566804, 0.4648285, 0.85025024, 7.7501984
1499429607795, 294521.436947269, 0.5628967, 1.2621307, 7.3579254
1499429607818, 294521.45708887104, 0.8178711, 1.7132416, 7.161789
1499429607839, 294521.477230473, 1.0728455, 1.9682007, 6.9068146
1499429607856, 294521.497372074, 1.0140076, 2.1643372, 6.9656525
1499429607880, 294521.517513676, 1.0336151, 2.2624054, 7.3579254
1499429607896, 294521.537655277, 1.0532379, 2.2624054, 8.162064
1499429607917, 294521.55779687903, 0.8178711, 2.2624054, 9.123123
1499429607936, 294521.57793848, 0.50405884, 2.2820282, 9.946884
1499429607956, 294521.59808008204, 0.4059906, 2.399704, 10.280304
1499429607977, 294521.618221683, 0.6217346, 2.4781494, 10.397995
1499429607997, 294521.638363285, 0.91593933, 2.5173798, 10.594116
1499429608017, 294521.658504887, 0.9355469, 2.4585419, 11.064835
1499429608037, 294521.678646488, 0.85710144, 2.18396, 11.535553
1499429608058, 294521.69878809, 0.9747772, 1.6936188, 11.947433
1499429608079, 294521.718929691, 0.8178711, 0.90908813, 12.88887
1499429608097, 294521.73907129304, 0.092178345, 0.20301819, 13.712631
1499429608117, 294521.759212894, -0.92770386, -0.13041687, 13.143845
1499429608138, 294521.77935449604, -1.1238403, -0.012741089, 11.594406
1499429608160, 294521.799496098, -0.71195984, 0.32069397, 10.2018585
1499429608179, 294521.819637699, -0.39814758, 0.43836975, 9.888046
1499429608198, 294521.839779301, -0.35891724, 0.3403015, 10.143021
1499429608220, 294521.859920902, -0.3393097, 0.4187622, 10.221466
1499429608239, 294521.88003198605, -0.14317322, 0.55604553, 9.672302
1499429608259, 294521.900204105, -0.025497437, 0.73257446, 8.652405
1499429608287, 294521.92034570704, -0.025497437, 0.73257446, 7.534439
1499429608299, 294521.940487308, -0.31970215, 0.73257446, 7.2010193
1499429608319, 294521.96062891, -0.49621582, 0.6933441, 7.4167633
1499429608340, 294521.980770512, -0.5746765, 0.6345062, 7.7894135
1499429608361, 294522.000912113, -0.49621582, 0.71295166, 7.710968
1499429608381, 294522.021053715, -0.43737793, 0.79141235, 7.4167633
1499429608401, 294522.041195316, -0.45698547, 0.8698578, 7.338318
1499429608419, 294522.06133691804, -0.5746765, 0.8698578, 7.6325073
1499429608440, 294522.081478519, -0.8100281, 0.967926, 8.39743
1499429608461, 294522.10162012104, -0.71195984, 1.0659943, 9.280029
1499429608481, 294522.121761723, -0.43737793, 1.3798065, 9.848816
1499429608500, 294522.141903324, -0.39814758, 1.791687, 10.43721
1499429608520, 294522.162044926, -0.2804718, 2.0858917, 10.849091
1499429608541, 294522.182186527, -0.08433533, 2.2035675, 11.359039
1499429608561, 294522.20229761105, 0.3471527, 2.0858917, 11.731689
1499429608583, 294522.22246973, 0.71980286, 2.2427979, 11.967056
1499429608602, 294522.24261133204, 1.1709137, 2.1251068, 11.692459
1499429608622, 294522.262752933, 1.5827942, 1.8309174, 11.319809
1499429608642, 294522.282894535, 1.6808624, 1.2425232, 11.888596
1499429608662, 294522.303036137, 1.5827942, 0.5952759, 12.594681
1499429608682, 294522.323177738, 1.8769989, 0.22262573, 12.496613
1499429608701, 294522.34331934, 2.249649, 0.065719604, 11.731689
1499429608723, 294522.363460941, 2.5830688, 0.065719604, 11.045227
1499429608744, 294522.38360254304, 2.7988129, 0.065719604, 10.574509
1499429608762, 294522.403713627, 2.6419067, 0.08532715, 10.417603
1499429608795, 294522.42388574604, 2.033905, 0.124557495, 10.02533
1499429608803, 294522.444027348, 1.2689819, 0.16378784, 9.436935
1499429608825, 294522.464168949, 0.71980286, 0.22262573, 8.573944
1499429608845, 294522.484310551, 0.38638306, 0.4579773, 7.7501984
1499429608863, 294522.504452152, 0.32754517, 0.71295166, 7.259857
1499429608886, 294522.52459375403, 0.24908447, 1.0071564, 6.9656525
1499429608903, 294522.544735355, 0.24908447, 1.3209686, 6.5930023
1499429608924, 294522.564846439, 0.28831482, 1.5171051, 6.338028
1499429608946, 294522.584988041, 0.24908447, 1.6936188, 6.338028
1499429608964, 294522.60516016, 0.4059906, 1.8112946, 6.8479767
1499429608985, 294522.625301762, 0.7001953, 1.8309174, 7.8482513
1499429609004, 294522.64547388104, 0.9944, 1.8701477, 8.789703
1499429609024, 294522.665584965, 1.1316833, 1.9485931, 9.554611
1499429609044, 294522.685726566, 0.8374939, 2.0858917, 10.299927
1499429609065, 294522.70586816804, 0.58251953, 2.18396, 11.0256195
1499429609088, 294522.726009769, 0.71980286, 2.223175, 11.476715
1499429609106, 294522.74615137104, 1.0532379, 2.3800812, 11.81015
1499429609127, 294522.766292973, 1.2493744, 2.5173798, 11.927826
1499429609145, 294522.786404057, 1.2493744, 2.2820282, 11.790527
1499429609166, 294522.806576176, 1.1905212, 1.8309174, 12.025894
1499429609188, 294522.826717777, 0.6217346, 1.3405762, 12.300476
1499429609207, 294522.84685937903, -0.3393097, 0.9286957, 11.849365
1499429609227, 294522.86700098, -0.7511902, 0.85025024, 11.0256195
1499429609246, 294522.88714258204, -0.5550537, 0.90908813, 10.47644
1499429609268, 294522.907284183, 0.092178345, 0.752182, 10.378372
1499429609295, 294522.927425785, 0.77864075, 0.5952759, 10.554901
1499429609306, 294522.947567387, 0.9944, 0.4776001, 10.339142
1499429609326, 294522.967708988, 0.77864075, 0.4776001, 9.593842
1499429609347, 294522.98785059, 0.4648285, 0.6345062, 8.73085
1499429609366, 294523.007992191, 0.3667755, 0.8110199, 7.7894135
1499429609390, 294523.02813379304, 0.28831482, 1.0267639, 6.8675995
1499429609407, 294523.048275394, 0.20986938, 1.1248322, 6.27919
1499429609427, 294523.06841699604, 0.22947693, 1.1640625, 6.2595825
1499429609447, 294523.08852808, 0.26870728, 1.0463867, 6.7499084
1499429609467, 294523.108700199, 0.15101624, 0.9286957, 7.475601
1499429609488, 294523.128841801, -0.04510498, 0.79141235, 8.417038
1499429609509, 294523.148983402, -0.14317322, 0.85025024, 9.005447
1499429609529, 294523.16912500403, -0.10395813, 1.0463867, 9.201569
1499429609548, 294523.189236088, -0.10395813, 1.3405762, 9.593842
1499429609567, 294523.20940820704, -0.10395813, 1.6543884, 10.0841675
1499429609588, 294523.229549808, -0.06472778, 1.8309174, 10.456833
1499429609610, 294523.24972192803, 0.4256134, 2.007431, 10.907928
1499429609628, 294523.269833012, 0.9551697, 1.9682007, 11.417877
1499429609650, 294523.289944096, 1.2885895, 2.0270538, 11.712082
1499429609670, 294523.31008569704, 1.8181458, 1.6740112, 11.359039
1499429609690, 294523.330257816, 2.1908112, 1.1248322, 11.633621
1499429609709, 294523.35039941804, 1.9946747, 0.37953186, 12.830032
1499429609731, 294523.370541019, 1.6416321, -0.24809265, 13.869537
1499429609751, 294523.390652103, 2.0535126, -0.32655334, 13.281143
1499429609769, 294523.410824223, 2.6419067, -0.051956177, 11.868988
1499429609790, 294523.430965824, 2.9949493, 0.30107117, 10.43721
1499429609810, 294523.451107426, 3.0537872, 0.37953186, 9.456543
1499429609832, 294523.471249027, 2.8184357, 0.4187622, 9.025055
1499429609850, 294523.49139062903, 2.2300262, 0.4776001, 9.005447
1499429609872, 294523.51153223, 1.5239563, 0.4776001, 9.142731
1499429609892, 294523.531643314, 1.2493744, 0.3991394, 8.966217
1499429609910, 294523.551815433, 1.0728455, 0.43836975, 8.495499
1499429609931, 294523.571957035, 0.66096497, 0.57566833, 8.103226
1499429609951, 294523.592098637, 0.3471527, 0.8110199, 7.7305756
1499429609974, 294523.612240238, 0.32754517, 1.0267639, 7.161789
1499429609991, 294523.63238184, 0.4256134, 1.2229004, 6.8675995
1499429610012, 294523.652523441, 0.4648285, 1.360199, 7.161789
1499429610032, 294523.67266504304, 0.6217346, 1.5563354, 7.5736694
1499429610054, 294523.692806644, 0.7590332, 1.7524567, 8.142456
1499429610073, 294523.71294824604, 0.8178711, 1.9289856, 8.73085
1499429610092, 294523.73305933, 1.1316833, 2.2035675, 9.221191
1499429610112, 294523.753231449, 1.3670502, 2.5173798, 9.456543
1499429610132, 294523.773373051, 1.484726, 2.7527466, 9.927261
1499429610152, 294523.793484135, 1.6220245, 2.8115845, 10.535278
1499429610173, 294523.81365625403, 1.7985382, 2.7135162, 11.359039
1499429610193, 294523.833797855, 1.8573761, 2.7331238, 11.751312
1499429610214, 294523.85393945704, 1.7985382, 2.6350555, 11.535553
1499429610232, 294523.874081058, 1.484726, 2.399704, 11.476715
1499429610254, 294523.89422266, 0.8178711, 2.0270538, 11.417877
1499429610272, 294523.914364262, -0.0058898926, 1.5171051, 11.182526
1499429610296, 294523.934505863, -0.4177704, 1.1248322, 11.104065
1499429610313, 294523.954647465, -0.24124146, 0.79141235, 11.221741
1499429610333, 294523.974789066, 0.66096497, 0.4187622, 11.417877
1499429610354, 294523.99490015, 1.4062805, 0.26185608, 11.417877
1499429610373, 294524.015072269, 1.5631866, 0.24223328, 10.966766
1499429610394, 294524.03521387104, 1.3278198, 0.26185608, 10.06456
1499429610415, 294524.055324955, 1.2689819, 0.3991394, 9.005447
1499429610434, 294524.075497074, 1.2297516, 0.57566833, 7.98555
1499429610456, 294524.095638676, 0.9944, 0.73257446, 7.1421814
1499429610476, 294524.115780277, 0.6021271, 0.8110199, 6.671463
1499429610495, 294524.13589136105, 0.3667755, 0.77178955, 6.789139
1499429610514, 294524.156032963, 0.15101624, 0.8110199, 7.004883
1499429610534, 294524.17620508204, -0.025497437, 0.73257446, 7.377533
1499429610555, 294524.196346683, -0.06472778, 0.8894806, 7.7894135
1499429610576, 294524.216488285, -0.14317322, 0.9483185, 8.044388
1499429610596, 294524.23659936903, -0.16279602, 1.2229004, 8.534729
1499429610616, 294524.256771488, -0.06472778, 1.5171051, 9.181961
1499429610635, 294524.27688257204, 0.01373291, 1.7524567, 9.672302
1499429610655, 294524.297024174, 0.11180115, 1.9682007, 9.927261
1499429610678, 294524.317165775, 0.13140869, 2.2427979, 10.319534
1499429610696, 294524.337337894, 0.50405884, 2.399704, 11.221741
1499429610716, 294524.35747949604, 1.5239563, 2.340866, 11.967056
1499429610736, 294524.37759058, 2.3869324, 2.7135162, 11.39827
1499429610757, 294524.397762699, 3.0930176, 2.7527466, 10.005722
1499429610777, 294524.417904301, 3.0930176, 1.9878235, 10.06456
1499429610798, 294524.438045902, 2.1711884, 0.73257446, 12.496613
1499429610819, 294524.45818750403, 1.484726, -0.44422913, 14.379486
1499429610838, 294524.478329105, 1.3670502, -0.95417786, 13.908768
1499429610858, 294524.49847070704, 1.6220245, -0.8364868, 12.0651245
1499429610879, 294524.518612308, 2.1123505, -0.44422913, 10.397995
1499429610898, 294524.53875391, 2.2692566, -0.2284851, 9.535004
1499429610920, 294524.558895512, 2.3869324, -0.012741089, 9.083893
1499429610939, 294524.579037113, 2.3477173, 0.20301819, 8.848541
1499429610960, 294524.599178715, 1.9358368, 0.3403015, 8.848541
1499429610978, 294524.619350834, 1.5043335, 0.55604553, 8.848541
1499429610998, 294524.63946191804, 1.2885895, 0.8698578, 8.672012
1499429611020, 294524.659603519, 1.4062805, 1.144455, 8.299362
1499429611038, 294524.67977563903, 1.484726, 1.3798065, 7.8482513
1499429611061, 294524.699886723, 1.2297516, 1.3994293, 7.259857
1499429611078, 294524.720028324, 1.0140076, 1.3405762, 6.9656525
1499429611100, 294524.740169926, 0.8963318, 1.2425232, 7.4167633
1499429611119, 294524.760311527, 0.8374939, 1.0659943, 8.338593
1499429611140, 294524.78045312903, 0.79826355, 1.0267639, 8.926987
1499429611159, 294524.800564213, 0.73942566, 1.2425232, 9.338867
1499429611179, 294524.820705814, 0.68058777, 1.5171051, 9.633072
1499429611202, 294524.840847416, 0.8963318, 1.7720795, 10.005722
1499429611220, 294524.861019535, 1.2689819, 1.9289856, 10.535278
1499429611241, 294524.881161137, 1.6416321, 1.9289856, 10.849091
1499429611260, 294524.901272221, 1.7789307, 1.7328491, 11.0256195
1499429611279, 294524.92144434, 1.6024017, 1.8112946, 11.064835
1499429611301, 294524.941585941, 1.5631866, 1.6936188, 11.005997
1499429611322, 294524.961697025, 1.8966064, 1.2621307, 11.496338
1499429611342, 294524.981869144, 1.4651184, 0.752182, 12.339706
1499429611362, 294525.00201074604, 0.50405884, 0.3403015, 12.673126
1499429611382, 294525.022152348, -0.025497437, 0.065719604, 12.045502
1499429611401, 294525.042293949, 0.033340454, -0.09118652, 11.476715
1499429611421, 294525.062435551, 0.4256134, -0.18925476, 11.0256195
1499429611441, 294525.08257813, 0.91593933, -0.3461609, 10.868713
1499429611462, 294525.102689214, 1.4651184, -0.36576843, 10.554901
1499429611481, 294525.122861333, 1.484726, -0.2284851, 10.02533
1499429611502, 294525.14300293504, 1.1709137, 0.026489258, 9.280029
1499429611523, 294525.163144536, 1.0140076, 0.37953186, 8.279755
1499429611543, 294525.183286138, 0.77864075, 0.6737366, 7.1814117
