userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137552,0.45491028,1.0606232,10.405212
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137598,0.62249756,1.2545624,9.746796
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137619,0.6344757,1.3311768,9.428375
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137640,0.46687317,1.1013336,9.382889
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137659,0.34477234,1.0127411,9.562454
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137681,0.39744568,1.0271149,9.629486
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137699,0.2514038,1.0654144,9.80426
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137718,0.36871338,1.0175323,10.110718
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137740,0.505188,1.2282257,10.081985
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137756,0.47166443,1.2856903,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137778,0.47166443,1.3215942,9.588791
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137798,0.43096924,1.2832947,9.576813
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137816,0.3495636,1.2354126,9.672577
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137835,0.27534485,1.154007,9.607941
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137856,0.21069336,1.0558472,9.801865
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137877,0.40701294,1.1372375,9.8641205
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137895,0.4764557,1.2449799,9.811447
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137915,0.41659546,1.2928619,9.619904
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137934,0.41419983,1.3479309,9.509781
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137956,0.20829773,1.4173584,9.227264
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137974,0.14126587,1.4389191,9.399643
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998137998,-0.0023956299,1.2976532,9.562454
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138015,-0.0143585205,1.1396332,9.816238
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138033,-0.02154541,0.97683716,10.038895
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138053,0.04789734,1.019928,9.991013
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138072,0.39265442,1.2090759,9.890457
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138093,0.49560547,1.4389191,9.7061
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138113,0.40463257,1.2737122,9.531326
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138134,0.30885315,1.0869598,9.782715
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138153,0.07901001,0.8571167,10.103531
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138171,0.014373779,0.79966736,10.1203
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138191,0.26097107,0.9505005,10.074814
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138211,0.25857544,1.1707611,9.931152
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138231,0.22984314,1.1899109,9.9431305
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138250,0.05267334,1.0941467,9.562454
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138269,0.0071868896,1.0271149,9.330215
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138289,0.15562439,0.85472107,9.708496
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138309,0.3998413,0.9241638,9.777924
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138329,0.7637634,1.1659698,9.713287
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138349,0.99598694,1.4413147,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138369,0.83558655,1.6112976,9.80426
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138389,0.36392212,1.5562286,9.500198
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138408,-0.16279602,1.3862457,9.332611
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138428,-0.59614563,1.1061249,9.552872
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138448,-0.8930359,0.8595123,9.763565
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138468,-0.82359314,0.73262024,9.986221
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138487,-0.55784607,0.7374115,10.1203
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138507,-0.28489685,0.6607971,10.2400055
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138527,0.15802002,0.82121277,10.275925
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138546,0.33758545,0.964859,10.072418
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138566,0.45729065,1.0558472,9.751587
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138586,0.44532776,1.1300659,9.574417
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138606,0.16520691,1.0462646,9.30867
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138625,0.25378418,1.0845642,9.335007
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138645,0.3136444,1.0654144,9.631882
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138665,0.3495636,0.95529175,10.007767
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138685,0.4118042,0.9361267,9.983826
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138705,0.4189911,1.0223236,9.773132
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138724,0.529129,1.0534515,9.653427
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138744,0.49320984,0.9911957,9.895248
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138764,0.54348755,1.0055695,9.926361
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138783,0.6943207,0.9720459,10.067627
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138803,0.7158661,1.0247192,10.067627
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138823,0.7541809,1.0941467,9.732437
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138842,0.86431885,1.177948,9.521744
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138862,0.84994507,1.1276703,9.78511
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138881,0.7110901,0.9935913,10.04129
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138901,0.61053467,0.95529175,9.952698
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138921,0.53630066,0.91937256,9.737228
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138942,0.584198,0.9073944,9.854538
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138961,0.58657837,0.8643036,9.921585
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998138980,0.529129,0.8523407,9.940735
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139001,0.371109,0.77093506,9.854538
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139020,0.4118042,0.9433136,9.593567
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139040,0.37590027,1.074997,9.509781
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139059,0.30645752,1.0031738,9.6510315
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139080,0.15802002,0.8236084,9.880875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139099,0.12211609,0.8355713,9.876083
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139119,0.11972046,0.79008484,9.90242
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139138,0.07901001,0.6584015,10.1609955
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139158,-0.07421875,0.60572815,10.048477
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139178,-0.0023956299,0.667984,9.995804
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139198,-0.02394104,0.6201019,9.983826
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139217,-0.009567261,0.69192505,9.921585
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139237,0.014373779,0.7374115,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139256,0.23223877,0.7972717,9.950302
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139276,0.28251648,0.78289795,9.952698
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139296,0.28251648,0.79008484,9.696518
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139316,0.44293213,0.87867737,9.569626
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139336,0.5458832,1.0055695,9.698914
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139357,0.35435486,0.84994507,9.689346
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139376,0.30645752,0.7398071,9.928757
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139395,0.38067627,0.7302246,10.046082
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139415,0.3280182,0.65600586,10.137054
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139435,0.34477234,0.71347046,10.1011505
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139455,0.28730774,0.81163025,9.969467
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139474,0.22267151,0.7661438,9.78511
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139494,0.22267151,0.67277527,9.777924
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139513,0.33039856,0.64164734,9.792297
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139533,0.3327942,0.7014923,9.935944
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139553,0.31124878,0.6655884,9.816238
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139573,0.31604004,0.667984,9.696518
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139593,0.43814087,0.63446045,9.993408
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139612,0.55067444,0.67037964,10.175369
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139632,0.5913696,0.82839966,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139652,0.58657837,1.0055695,9.50499
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139672,0.509964,0.9816284,9.490616
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139691,0.43096924,0.8954315,9.696518
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139710,0.35673523,0.7757263,9.80426
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139730,0.21788025,0.47164917,10.1011505
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139749,0.20350647,0.47164917,10.048477
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139769,0.34716797,0.6177063,9.7061
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139789,0.4980011,0.826004,9.56723
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139809,0.49320984,0.87867737,9.562454
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139829,0.529129,0.8140259,9.536118
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139849,0.4980011,0.81881714,9.629486
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139868,0.57940674,0.8595123,9.593567
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139888,0.44532776,0.9073944,9.682159
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139907,0.34716797,0.97683716,9.691742
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519998139926,0.39744568,0.9505005,10.000595
