userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798315,15.843201,17.007446,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798337,-0.6561279,-12.692261,-38.119507
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798358,-0.05645752,-12.843323,-37.069702
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798378,-0.20599365,-13.742065,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798400,-0.6561279,-13.442993,-36.91864
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798419,-0.20599365,-13.442993,-38.868713
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798438,-0.05645752,-13.293457,-38.269043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798458,0.5432129,-13.142395,-37.669373
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798479,-0.05645752,-13.592529,-37.81891
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798500,-1.4053345,-13.293457,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798519,-0.05645752,-12.542725,-37.069702
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798539,-1.8554688,-14.642334,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798558,-0.80566406,-13.293457,-39.768982
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798580,0.84381104,-13.742065,-37.669373
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798600,0.24414063,-12.843323,-38.269043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798620,0.84381104,-13.142395,-37.21924
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798639,-0.6561279,-12.692261,-39.16931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798659,0.09460449,-13.442993,-39.918518
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798681,-0.3555298,-13.293457,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798701,0.6942749,-12.542725,-37.519836
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798720,0.09460449,-13.742065,-39.619446
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798740,0.24414063,-12.542725,-38.56964
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798760,-0.80566406,-13.293457,-39.318848
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798780,-0.3555298,-13.293457,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798800,0.5432129,-12.692261,-38.868713
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798820,0.5432129,-11.642456,-40.66925
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798840,1.1444092,-12.393188,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798861,0.6942749,-12.843323,-38.269043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798883,0.6942749,-13.592529,-38.56964
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798902,-0.05645752,-14.343262,-37.519836
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798922,-0.20599365,-13.442993,-37.21924
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798942,-0.80566406,-13.293457,-36.769104
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798962,-0.20599365,-13.442993,-39.619446
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798982,0.09460449,-13.142395,-39.16931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997799002,0.6942749,-13.592529,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997799022,-0.20599365,-11.943054,-39.619446
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997799043,1.1444092,-12.393188,-39.619446
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997799064,-0.3555298,-11.793518,-38.269043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997799083,0.09460449,-11.642456,-40.368652
