userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798314,-0.0045776367,0.007446289,-0.011291504
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798343,-0.0131073,0.07029724,-0.018737793
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798364,-0.0077819824,0.03727722,-0.014480591
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798385,-0.025878906,0.040481567,0.0025634766
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798404,-0.03866577,0.038345337,0.018539429
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798424,-0.045059204,0.036209106,0.02067566
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798441,-0.068496704,0.04473877,0.007888794
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798463,-0.07914734,0.061782837,0.0014953613
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798482,-0.06317139,0.069244385,-0.008087158
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798503,-0.053588867,0.07136536,-0.021942139
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798521,-0.0365448,0.08201599,-0.03152466
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798540,-0.040802002,0.09161377,-0.034713745
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798561,-0.05996704,0.09587097,-0.027267456
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798582,-0.08554077,0.08308411,-0.02406311
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798600,-0.105773926,0.07775879,-0.02406311
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798620,-0.084472656,0.07562256,-0.02619934
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798639,-0.028015137,0.05857849,-0.014480591
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798659,0.0039367676,0.046875,0.012145996
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798681,-0.028015137,0.069244385,0.026000977
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798701,-0.06636047,0.07775879,0.029190063
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798720,-0.05038452,0.08628845,0.010025024
