userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798315,-0.6481272,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798337,-3.0206285,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798343,-3.1253755,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798358,-3.047677,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798363,-3.0828724,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798378,-3.1031582,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798384,-3.1124516,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798400,3.1176276,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798403,-3.136169,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798419,-3.0771544,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798422,-3.004263,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798438,-2.986232,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798441,-2.965851,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798458,-2.8878512,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798462,-2.901223,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798479,-2.9868846,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798481,-2.9805365,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798500,3.1354566,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798502,3.0752804,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798519,-3.025262,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798520,-3.08666,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798539,2.9868336,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798539,2.9447377,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798558,3.0433278,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798561,3.0148935,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798580,-3.0564854,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798581,-3.04923,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798600,-3.1196847,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798600,-3.0813992,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798619,-3.1119554,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798620,-3.0420089,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798639,-3.093171,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798639,3.0017862,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798658,3.03887,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798659,3.13992,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798679,3.1372085,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798681,3.0804086,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798699,-3.135105,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798701,-2.99315,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798719,3.1314409,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798720,3.059439,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798737,3.0471725,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798740,3.056443,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798757,-3.0470455,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798760,3.1014683,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798777,-3.1132905,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798780,-3.059628,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798797,-2.9734974,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997798800,-2.8504043,0.0,0.0
