userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491015,1.3810562,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491035,1.3273947,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491038,-2.8660276,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491055,-2.969233,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491060,-2.8656733,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491074,-3.026275,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491079,-3.1388845,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491093,3.0211916,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491098,-3.1261263,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491114,3.1384544,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491119,3.028124,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491133,3.031854,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491139,-3.0452323,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491155,-2.9351394,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491159,-3.107637,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491173,-3.0280633,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491179,-2.931843,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491193,-2.9399223,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491198,-3.0227025,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491212,-3.0145547,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491219,-2.8056543,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491231,-2.8210108,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491239,-2.9501357,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491251,-2.9400134,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491259,-3.0780747,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491271,-3.106845,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491279,-2.8054059,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491293,-2.799008,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491299,-3.055222,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491311,-2.9228902,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491320,-3.0325303,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491330,-3.0059476,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491340,-2.7837121,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491350,-2.8357947,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491360,-2.752379,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491370,-2.8377857,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491380,-2.975779,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491390,-3.124729,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491400,-2.8702922,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491410,-2.9216692,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491421,-3.1133165,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491434,-3.0524166,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491442,-3.0484636,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491448,-2.917716,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491461,-2.8825364,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491468,-3.0165575,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491481,-3.1228712,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491489,3.0365252,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491501,3.092967,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491510,2.9885736,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491521,2.9951575,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491528,3.044291,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491542,3.0800576,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491547,-3.0791483,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491562,-3.0791728,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491567,-2.8934278,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491582,-3.0469844,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491587,-2.9652784,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491601,-2.7064207,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491606,-2.5170512,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491622,-2.5768638,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491628,-2.5384035,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491644,-2.4137468,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491646,-2.5872889,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491663,-2.8037708,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491666,-3.0276215,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491682,3.0920823,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491686,2.8948202,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491703,-3.1129272,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491705,2.9111528,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491722,2.7545013,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491725,2.7517543,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491743,2.7824588,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491746,2.8356047,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491763,2.7288637,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491764,2.88762,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491783,2.973691,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491784,3.1052663,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491803,3.0518913,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491804,-3.0562487,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491824,-2.774879,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491824,-2.5881119,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491844,-2.4930422,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491849,-2.788811,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491862,-2.9787648,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491864,-2.7971053,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491883,-2.9483807,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491883,-3.1304474,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491904,3.068782,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491904,2.9942858,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491923,3.0191002,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491924,3.1186664,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491943,3.0697997,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491944,3.0393274,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491963,3.058155,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491964,3.0865402,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491982,-3.1198156,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491984,3.0608463,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492002,3.1283503,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492004,-3.0377157,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492021,-3.0143085,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492027,-2.9482946,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492042,-2.815819,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492046,-3.0506425,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492061,-2.9986377,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492066,-2.6206658,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492081,-2.5600808,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492085,-2.8975124,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492100,-2.819547,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492106,-2.5536404,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492121,-2.5627716,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492125,-2.6982496,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492139,-2.8279088,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492145,-2.7326531,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492159,-2.8168893,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492165,-2.8433087,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492178,-2.8941543,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492185,-2.9349287,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492198,-2.9879413,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492206,-2.9722576,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492218,-3.0139854,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492226,-3.0336118,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492238,-3.017873,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492246,-2.9480555,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492258,-2.9401956,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492266,3.099547,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492278,3.0935214,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492287,3.1025674,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492298,3.1340957,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492307,-3.0181978,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492318,-2.97457,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492327,-2.9466894,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492337,-2.9493282,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492350,-2.821554,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492357,-2.845114,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492367,-2.8867488,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492376,-2.9058685,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492387,-2.9857364,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492395,-3.1007757,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492407,3.0438886,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492415,3.0501423,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492427,3.1404052,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492435,3.1008058,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492447,-2.996533,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492455,-3.0638764,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492467,3.0395043,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492475,3.0710528,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492488,3.0951936,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492495,-3.1216247,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492508,-3.0257168,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492515,-3.0968525,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492529,-3.0927436,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492535,-3.1054115,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492549,-3.050083,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492554,-3.0063784,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492569,3.0985744,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492574,3.1263444,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492588,3.123936,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492594,3.0850158,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492610,3.0267866,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492613,3.0615203,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492630,-3.1374688,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492634,-3.1335185,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492650,-3.0157104,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492653,-3.0519772,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492670,3.117744,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492673,-3.1002054,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492693,3.0338578,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492693,3.0160503,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492711,-3.1390483,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492712,-3.0987768,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492731,-2.8146238,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492732,-2.7373579,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492752,-3.0050642,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492753,-3.0591362,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492771,-2.9746878,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492772,-3.0349603,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492791,2.970902,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492795,2.9727085,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492810,3.1363347,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492811,-3.1069818,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492830,-3.084053,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492830,-3.1004775,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492850,-3.0849233,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492850,-3.0650318,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492870,-3.0598488,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492873,-2.9817684,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492889,-2.9653609,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492891,3.117627,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492909,-3.0877035,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492911,-2.954134,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492929,-2.997802,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492933,-2.845987,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492949,-2.7946434,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492952,-2.9963365,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492969,-2.955437,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492971,-3.0737383,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492988,-3.1374185,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997492992,-2.7211576,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493008,-2.7558784,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493012,-3.1223252,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493027,3.1394107,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493032,3.0775752,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493047,3.0255034,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997493052,3.0952232,0.0,0.0
