userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997490966,0.0095825195,0.9576721,10.125092
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491012,0.4285736,1.1468201,9.789902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491035,0.48124695,1.2497711,9.658218
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491055,0.31124878,1.2162476,9.488235
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491074,0.05267334,1.0031738,9.466675
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491093,-0.17956543,0.79966736,9.739624
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491114,-0.22265625,0.7445984,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491133,-0.20350647,0.84754944,9.816238
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491155,0.0023956299,1.0223236,9.880875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491173,0.14845276,1.0797882,9.866516
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491193,0.13168335,1.074997,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491212,0.15562439,1.0055695,9.904816
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491231,0.13647461,0.9816284,9.952698
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491251,0.12928772,1.0534515,9.758774
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491271,0.07421875,1.1109009,9.689346
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491293,0.06465149,1.1444244,9.543289
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491311,0.24661255,1.2545624,9.789902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491330,0.31604004,1.1013336,9.98143
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491350,0.26097107,1.0151367,9.878479
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491370,0.11972046,0.89064026,9.727646
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491390,-0.13645935,0.6488342,9.722855
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491410,-0.21786499,0.55784607,9.82341
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1519997491434,-0.10295105,0.6823425,9.909607
