segid,coordx,coordy,wifiinfos
seg19,18.136,10.7,d4:94:e8:19:a6:d0|-90.0;d4:94:e8:1e:a2:70|-73.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-52.0;d4:94:e8:21:27:30|-86.0;00:06:f4:af:50:20|-83.0;d4:94:e8:21:27:50|-89.0;d4:94:e8:21:27:70|-81.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:21:27:90|-84.0;d4:94:e8:1e:ac:a0|-68.0;d4:94:e8:21:6a:b0|-71.0;d4:94:e8:21:28:f0|-73.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:27:a0|-76.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:21:3f:90|-87.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-47.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:1e:95:d0|-90.0;d4:94:e8:21:34:70|-48.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:27:60|-72.0;8c:ab:8e:e3:50:90|-71.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-73.0;00:27:19:2c:10:c4|-64.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:28:e0|-60.0;00:24:01:7a:8c:c8|-68.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:8d:30|-47.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-79.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-45.0
seg19,21.082,10.7,d4:94:e8:19:a6:d0|-90.0;d4:94:e8:1e:a2:70|-73.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-52.0;d4:94:e8:21:27:30|-86.0;00:06:f4:af:50:20|-83.0;d4:94:e8:21:27:50|-89.0;d4:94:e8:21:27:70|-81.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:21:27:90|-84.0;d4:94:e8:1e:ac:a0|-65.0;d4:94:e8:21:6a:b0|-63.0;d4:94:e8:21:28:f0|-73.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:27:a0|-76.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-47.0;d4:94:e8:1e:8d:00|-45.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:1e:95:d0|-90.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;d4:94:e8:21:27:60|-72.0;8c:ab:8e:e3:50:90|-83.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-73.0;00:27:19:2c:10:c4|-73.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:6a:a0|-50.0;d4:94:e8:21:28:e0|-60.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-66.0;00:24:01:7a:8c:c8|-68.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:1e:8d:30|-40.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-79.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-52.0
seg19,22.555,10.7,d4:94:e8:19:a6:d0|-90.0;d4:94:e8:1e:a2:70|-73.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-52.0;d4:94:e8:21:27:30|-86.0;00:06:f4:af:50:20|-83.0;d4:94:e8:21:27:50|-89.0;d4:94:e8:21:27:70|-81.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:21:27:90|-84.0;d4:94:e8:1e:ac:a0|-65.0;d4:94:e8:21:6a:b0|-63.0;d4:94:e8:21:28:f0|-73.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:27:a0|-76.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-47.0;d4:94:e8:1e:8d:00|-45.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:1e:95:d0|-90.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;d4:94:e8:21:27:60|-72.0;8c:ab:8e:e3:50:90|-83.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-73.0;00:27:19:2c:10:c4|-73.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:6a:a0|-50.0;d4:94:e8:21:28:e0|-60.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-66.0;00:24:01:7a:8c:c8|-68.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:1e:8d:30|-40.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-79.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-52.0
seg19,23.291,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:1e:ac:a0|-65.0;d4:94:e8:21:6a:b0|-63.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:20|-34.0;d4:94:e8:21:3d:60|-47.0;d4:94:e8:1e:8d:00|-45.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-66.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-40.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-79.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-52.0
seg19,24.027,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:1e:ac:a0|-65.0;d4:94:e8:21:6a:b0|-63.0;ee:26:ca:a8:f2:f8|-72.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:20|-35.0;d4:94:e8:21:3d:60|-47.0;d4:94:e8:1e:8d:00|-45.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-66.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-40.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-79.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-52.0
seg18,26.973,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-61.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-35.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-65.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-44.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-85.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-59.0
seg18,28.445,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:21:28:70|-79.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-61.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;44:6e:e5:df:f1:a2|-69.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-35.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-65.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-44.0;cc:af:78:56:cf:d8|-76.0;d4:94:e8:21:3d:70|-85.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-59.0
seg18,29.182,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-61.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-37.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-65.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:3d:70|-85.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-59.0
seg18,29.918,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-61.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-38.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-44.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-65.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:3d:70|-85.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-59.0
seg18,33.6,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-65.0;d4:94:e8:02:27:e0|-63.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-78.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-40.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-64.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-57.0;d4:94:e8:1e:8d:30|-47.0;d4:94:e8:21:3d:70|-85.0;ee:26:ca:ac:f2:f8|-80.0;d4:94:e8:1e:8d:10|-58.0
seg18,34.336,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-65.0;d4:94:e8:02:27:e0|-63.0;ee:26:ca:a8:f2:f8|-72.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-78.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-40.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:24:01:7a:8c:c8|-68.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-64.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-57.0;d4:94:e8:1e:8d:30|-47.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-58.0
seg18,35.073,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-65.0;d4:94:e8:02:27:e0|-63.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-78.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:20|-43.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-40.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-64.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-57.0;d4:94:e8:1e:8d:30|-47.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-58.0
seg18,35.809,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-89.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-65.0;d4:94:e8:02:27:e0|-63.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-78.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:20|-43.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-40.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-64.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-57.0;d4:94:e8:1e:8d:30|-47.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-58.0
seg17,39.491,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-68.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-74.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-43.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-33.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-55.0
seg17,40.227,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-68.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-74.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-46.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-33.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-66.0;8c:ab:8e:e3:50:90|-83.0;00:27:19:2c:10:c4|-73.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-55.0
seg17,40.964,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-68.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-74.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-48.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-33.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-55.0
seg17,41.7,10.7,d4:94:e8:21:34:60|-52.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-68.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-65.0;d4:94:e8:21:67:b0|-74.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-49.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-33.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:21:6a:a0|-50.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-55.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-55.0
seg17,45.382,10.7,40:f0:2f:bd:38:d6|-76.0;d4:94:e8:21:34:60|-39.0;d4:94:e8:1e:ad:90|-86.0;d4:94:e8:1a:0f:f0|-84.0;8c:a6:df:9c:40:0d|-74.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-78.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:19:a3:f0|-86.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-56.0;d4:94:e8:21:67:b0|-59.0;d4:94:e8:21:3f:90|-66.0;d4:94:e8:1e:8d:20|-49.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-58.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-47.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-51.0;d4:94:e8:1e:8c:70|-89.0;d4:94:e8:1e:8c:10|-83.0;d4:94:e8:21:6a:a0|-62.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-60.0
seg17,46.118,10.7,40:f0:2f:bd:38:d6|-76.0;d4:94:e8:21:34:60|-39.0;d4:94:e8:1e:ad:90|-86.0;d4:94:e8:1a:0f:f0|-84.0;8c:a6:df:9c:40:0d|-74.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:ac:a0|-73.0;d4:94:e8:21:6a:b0|-78.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:19:a3:f0|-86.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-56.0;d4:94:e8:21:67:b0|-59.0;d4:94:e8:21:3f:90|-66.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-58.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-47.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-51.0;d4:94:e8:1e:8c:70|-89.0;d4:94:e8:1e:8c:10|-83.0;d4:94:e8:21:6a:a0|-62.0;10:9f:a9:2d:e3:59|-57.0;d4:94:e8:02:27:60|-59.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:21:3d:70|-85.0;d4:94:e8:1e:8d:10|-60.0
seg17,46.855,10.7,40:f0:2f:bd:38:d6|-76.0;d4:94:e8:21:34:60|-39.0;d4:94:e8:1e:ad:90|-86.0;d4:94:e8:1a:0f:f0|-84.0;8c:a6:df:9c:40:0d|-74.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-78.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:19:a3:f0|-86.0;d4:94:e8:21:67:a0|-56.0;d4:94:e8:21:67:b0|-59.0;d4:94:e8:21:3f:90|-66.0;d4:94:e8:1e:8d:20|-52.0;d4:94:e8:1e:8d:00|-58.0;d4:94:e8:21:34:70|-47.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-51.0;d4:94:e8:1e:8c:70|-89.0;d4:94:e8:1e:8c:10|-83.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:1e:8d:10|-60.0
seg17,47.591,10.7,40:f0:2f:bd:38:d6|-76.0;d4:94:e8:21:34:60|-39.0;d4:94:e8:1e:ad:90|-86.0;d4:94:e8:1a:0f:f0|-84.0;8c:a6:df:9c:40:0d|-74.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-78.0;d4:94:e8:02:27:e0|-57.0;d4:94:e8:19:a3:f0|-86.0;d4:94:e8:21:67:a0|-56.0;d4:94:e8:21:67:b0|-59.0;d4:94:e8:21:3f:90|-66.0;d4:94:e8:1e:8d:20|-55.0;d4:94:e8:1e:8d:00|-58.0;d4:94:e8:21:34:70|-47.0;d4:94:e8:1e:ae:80|-72.0;d4:94:e8:1a:0f:e0|-51.0;d4:94:e8:1e:8c:70|-89.0;d4:94:e8:1e:8c:10|-83.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:21:3f:80|-56.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:1e:8d:10|-60.0
seg17,49.075,10.7,00:11:32:53:be:f3|-73.0;6c:b0:ce:29:5a:72|-80.0;d8:15:0d:a0:d7:ca|-57.0;2c:b2:1a:37:6b:2a|-55.0;d4:94:e8:1e:ad:90|-69.0;d4:94:e8:1a:11:50|-84.0;d4:94:e8:1e:8c:60|-53.0;f4:cb:52:00:4e:68|-83.5;d4:94:e8:21:67:a0|-54.0;d4:94:e8:1e:8c:00|-47.0;f4:cb:52:00:4e:64|-64.0;40:b8:9a:ac:c3:03|-72.0;fc:d7:33:b4:eb:ec|-75.0;d4:94:e8:19:a3:f0|-66.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-62.0;28:6c:07:53:64:fc|-74.0;d4:94:e8:21:3f:80|-41.0;d4:94:e8:21:3f:90|-50.0;b8:f8:83:b9:20:53|-62.0;dc:ef:09:dd:67:12|-75.0;d4:94:e8:1a:11:40|-62.0;d4:94:e8:1e:ad:80|-51.0;d4:94:e8:1e:8c:70|-70.0;d4:ee:07:19:5c:d2|-74.0;d4:94:e8:1e:8c:10|-54.0;9c:21:6a:7f:bf:7c|-57.0;40:b8:9a:11:f9:d5|-69.0;d4:94:e8:21:67:b0|-43.0
