userid,floorid,coordx,coordy,timestamp,wifiinfos,orient
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717480604,f4:cb:52:00:4e:68|-67;00:11:32:53:be:f4|-65;00:11:32:53:be:f3|-40;d4:94:e8:1e:8c:70|-59;d4:94:e8:1e:8c:10|-80;d4:94:e8:1e:ad:90|-83;b8:08:d7:98:7c:64|-66;9c:21:6a:7f:bf:7c|-54;b8:08:d7:98:7c:68|-82;f4:cb:52:00:4e:64|-58;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-57;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71,0.9520
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717481175,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-65;00:11:32:53:be:f3|-40;d4:94:e8:1e:8c:70|-59;d4:94:e8:1e:8c:10|-80;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-54;b8:08:d7:98:7c:68|-82;f4:cb:52:00:4e:64|-58;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-57;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71,0.8708
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717481746,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-65;00:11:32:53:be:f3|-40;d4:94:e8:1e:8c:70|-59;d4:94:e8:1e:8c:10|-80;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-54;b8:08:d7:98:7c:68|-82;f4:cb:52:00:4e:64|-58;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-57;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71,0.7776
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717482321,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-65;00:11:32:53:be:f3|-40;d4:94:e8:1e:8c:70|-59;d4:94:e8:1e:8c:10|-80;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-54;b8:08:d7:98:7c:68|-82;f4:cb:52:00:4e:64|-58;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-57;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71,0.9334
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717485030,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-64;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-60;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-80;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-66;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76,0.9356
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717485588,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-64;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-60;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-80;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-66;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:21:3f:80|-79;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76,0.9057
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717486157,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-64;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-60;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-80;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-66;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76,0.9218
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717486705,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-64;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-60;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-83;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-80;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-66;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-63;d4:94:e8:21:67:b0|-80;d4:94:e8:21:3f:90|-80;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76,0.9061
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717489404,f4:cb:52:00:4e:68|-65;00:11:32:53:be:f4|-61;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-61;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-81;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-77;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-67;d4:94:e8:21:67:b0|-79;d4:94:e8:21:3f:90|-81;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76;b8:08:d7:98:7c:64|-59;d4:4c:9c:80:a2:fa|-74;d4:94:e8:1e:8c:00|-60,0.9117
bXNtODk1Mi0xNjA1LUEwMQ==,1305,55.400,41.250,1516717489974,f4:cb:52:00:4e:68|-67;00:11:32:53:be:f4|-61;00:11:32:53:be:f3|-41;d4:94:e8:1e:8c:70|-61;d4:94:e8:1e:8c:10|-78;d4:94:e8:1e:ad:90|-81;9c:21:6a:7f:bf:7c|-52;b8:08:d7:98:7c:68|-77;f4:cb:52:00:4e:64|-57;30:b4:9e:7b:ed:14|-65;d4:94:e8:1e:8c:60|-51;d4:94:e8:19:a3:f0|-80;d8:15:0d:a0:d7:ca|-67;d4:94:e8:21:67:b0|-79;d4:94:e8:21:3f:90|-81;90:4e:2b:e5:74:ac|-80;d4:94:e8:21:6a:20|-72;d4:94:e8:19:a3:e0|-77;40:b8:9a:ac:c3:03|-71;30:b4:9e:77:11:45|-76;b8:08:d7:98:7c:64|-59;d4:4c:9c:80:a2:fa|-74;d4:94:e8:1e:8c:00|-60,0.9084
