userid,floorid,coordx,coordy,timestamp,wifiinfos,orient
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193755610,d4:94:e8:1e:8c:70|-62;d4:94:e8:21:3f:90|-37;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-60;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-75;d4:94:e8:02:27:90|-83;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-66;d4:94:e8:1a:33:80|-66;d4:94:e8:19:a3:e0|-70;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76,6.0218
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193756189,d4:94:e8:1e:8c:70|-60;d4:94:e8:21:3f:90|-37;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-60;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-75;d4:94:e8:02:27:90|-83;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-66;d4:94:e8:1a:33:80|-66;d4:94:e8:19:a3:e0|-70;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76,5.9946
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193756765,d4:94:e8:1e:8c:70|-58;d4:94:e8:21:3f:90|-37;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-60;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-75;d4:94:e8:02:27:90|-83;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-66;d4:94:e8:1a:33:80|-66;d4:94:e8:19:a3:e0|-70;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76,6.0056
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193757333,d4:94:e8:1e:8c:70|-56;d4:94:e8:21:3f:90|-37;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-60;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-75;d4:94:e8:02:27:90|-83;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-66;d4:94:e8:1a:33:80|-66;d4:94:e8:19:a3:e0|-70;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76,6.0034
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193760053,d4:94:e8:1e:8c:70|-57;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-73;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77,6.0207
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193760629,d4:94:e8:1e:8c:70|-57;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-73;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;f4:cb:52:00:4e:64|-75;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;6c:b0:ce:29:5a:72|-73;d4:94:e8:1e:88:60|-76;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77,5.9967
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193761198,d4:94:e8:1e:8c:70|-56;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-73;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77,6.0006
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193761758,d4:94:e8:1e:8c:70|-56;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-51;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-73;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77,6.0124
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193764407,d4:94:e8:1e:8c:70|-57;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-48;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-70;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77;f4:cb:52:00:4e:64|-73,6.0210
bXNtODk1Mi0xNjA1LUEwMQ==,1305,50.200,1.950,1516193765000,d4:94:e8:1e:8c:70|-58;d4:94:e8:21:3f:90|-38;d4:94:e8:21:67:b0|-48;d4:94:e8:1e:8c:10|-62;d4:94:e8:1e:ad:90|-67;d4:94:e8:19:a3:f0|-70;d4:94:e8:02:27:90|-86;d4:94:e8:1a:33:90|-89;d4:94:e8:21:3f:80|-37;d4:94:e8:1e:8c:60|-61;d4:94:e8:1e:8c:00|-65;d4:94:e8:1a:33:80|-73;d4:94:e8:19:a3:e0|-67;d4:94:e8:21:67:a0|-62;9c:21:6a:7f:bf:7c|-72;e0:46:9a:52:40:e1|-74;40:b8:9a:ac:c3:03|-74;d4:94:e8:1e:ad:80|-70;d4:94:e8:21:34:60|-77;f4:cb:52:00:4e:64|-73,6.0116
