segid,coordx,coordy,wifiinfos
seg18,33.6,10.7,d4:94:e8:1e:ac:a0|-77.0;00:27:19:2c:10:c4|-69.0;d4:94:e8:1a:0f:f0|-90.0;d4:94:e8:19:a6:c0|-56.0;d4:94:e8:21:6a:b0|-62.0;d4:94:e8:21:34:70|-41.0;d4:94:e8:21:6b:20|-59.0;d4:94:e8:21:34:60|-47.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:21:3f:80|-61.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:ac:b0|-89.0;d4:94:e8:1e:8d:10|-59.0;00:24:01:7a:8c:c8|-76.0
seg18,34.371,10.7,d4:94:e8:1e:ac:a0|-77.0;00:27:19:2c:10:c4|-69.0;d4:94:e8:1a:0f:f0|-90.0;d4:94:e8:21:6a:b0|-62.0;d4:94:e8:21:34:70|-41.0;d4:94:e8:21:34:60|-47.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-58.0;00:24:01:7a:8c:c8|-76.0
seg18,35.143,10.7,d4:94:e8:1e:ac:a0|-77.0;00:27:19:2c:10:c4|-69.0;d4:94:e8:1a:0f:f0|-90.0;d4:94:e8:21:6a:b0|-62.0;d4:94:e8:21:34:70|-41.0;d4:94:e8:21:34:60|-47.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-80.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-59.0;00:24:01:7a:8c:c8|-76.0
seg17,39.0,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1a:0f:f0|-82.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-69.0;d4:94:e8:02:27:e0|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:34:70|-38.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1e:8c:10|-91.0;00:24:01:7a:8c:c8|-76.0;00:27:19:2c:10:c4|-69.0;d4:94:e8:21:6a:a0|-52.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:21:67:b0|-73.0;d4:94:e8:1e:8d:30|-57.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-59.0
seg17,39.771,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1a:0f:f0|-82.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-69.0;d4:94:e8:02:27:e0|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:34:70|-38.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1e:8c:10|-91.0;00:24:01:7a:8c:c8|-76.0;00:27:19:2c:10:c4|-69.0;d4:94:e8:21:6a:a0|-52.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:21:67:b0|-73.0;d4:94:e8:1e:8d:30|-57.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-61.0
seg17,40.543,10.7,d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-69.0;d4:94:e8:1a:0f:f0|-82.0;d4:94:e8:02:27:e0|-59.0;d4:94:e8:1e:8c:10|-91.0;d4:94:e8:21:34:60|-47.0;d4:94:e8:21:34:70|-38.0;d4:94:e8:1e:ae:80|-65.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:21:67:b0|-73.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-57.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-62.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:21:3f:80|-64.0
seg17,41.314,10.7,d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-69.0;d4:94:e8:1a:0f:f0|-82.0;d4:94:e8:02:27:e0|-59.0;d4:94:e8:1e:8c:10|-91.0;d4:94:e8:21:34:60|-47.0;d4:94:e8:21:34:70|-38.0;d4:94:e8:1e:ae:80|-65.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:21:67:b0|-73.0;d4:94:e8:21:3f:90|-79.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:1e:8d:30|-57.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:10|-62.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:21:3f:80|-64.0
seg17,45.171,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1e:ad:90|-85.0;d4:94:e8:1a:0f:f0|-82.0;8c:a6:df:9c:40:0d|-79.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:02:27:e0|-54.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-51.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:21:3f:90|-63.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-52.0;d4:94:e8:1e:8c:10|-87.0;08:57:00:5b:58:a2|-75.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:1e:8d:10|-62.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:21:3d:70|-87.0;48:7d:2e:d3:d9:50|-75.0
seg17,45.943,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1e:ad:90|-85.0;d4:94:e8:1a:0f:f0|-82.0;8c:a6:df:9c:40:0d|-79.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:02:27:e0|-54.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-51.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:21:3f:90|-63.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-52.0;d4:94:e8:1e:8c:10|-87.0;08:57:00:5b:58:a2|-75.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:1e:8d:10|-63.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:1e:8d:30|-62.0;d4:94:e8:21:3d:70|-87.0;48:7d:2e:d3:d9:50|-75.0
seg17,46.714,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1e:ad:90|-85.0;d4:94:e8:1a:0f:f0|-82.0;8c:a6:df:9c:40:0d|-79.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:02:27:e0|-54.0;d4:94:e8:21:67:a0|-51.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:21:3f:90|-63.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-52.0;d4:94:e8:1e:8c:10|-87.0;08:57:00:5b:58:a2|-75.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:1e:8d:10|-64.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:1e:8d:30|-62.0;48:7d:2e:d3:d9:50|-75.0
seg17,47.486,10.7,d4:94:e8:21:34:60|-47.0;d4:94:e8:1e:ad:90|-85.0;d4:94:e8:1a:0f:f0|-82.0;8c:a6:df:9c:40:0d|-79.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:1e:ac:a0|-77.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:02:27:e0|-54.0;d4:94:e8:21:67:a0|-51.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:21:3f:90|-63.0;d4:94:e8:1e:8d:20|-42.0;d4:94:e8:21:3d:60|-72.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-52.0;d4:94:e8:1e:8c:10|-87.0;08:57:00:5b:58:a2|-75.0;d4:94:e8:21:6a:a0|-52.0;d4:94:e8:1e:8d:10|-66.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:21:3f:80|-64.0;d4:94:e8:1e:8d:30|-62.0;48:7d:2e:d3:d9:50|-75.0
seg17,48.281,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;f4:cb:52:00:4e:68|-83.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-51.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-48.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg17,47.522,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;f4:cb:52:00:4e:68|-86.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-51.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-48.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg17,46.762,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;f4:cb:52:00:4e:68|-85.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-51.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-48.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg17,46.003,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;f4:cb:52:00:4e:68|-92.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-51.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-48.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg17,43.725,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;f4:cb:52:00:4e:68|-93.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-51.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:1e:8d:20|-51.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-48.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg17,41.447,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;f4:cb:52:00:4e:68|-93.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-43.0;d4:94:e8:21:3f:90|-75.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:21:6a:b0|-69.0;d4:94:e8:21:34:70|-41.0;d4:94:e8:1e:8d:20|-40.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:1e:8d:10|-56.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-72.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-82.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg18,35.372,10.7,00:11:32:53:be:f3|-54.0;a0:21:b7:bf:da:bc|-69.0;d8:15:0d:a0:d7:ca|-44.0;2c:b2:1a:37:6b:2a|-59.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;f4:cb:52:00:4e:68|-93.0;d4:94:e8:21:67:a0|-44.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:1e:8b:80|-61.0;fc:d7:33:b4:eb:ec|-69.0;d4:94:e8:19:a3:f0|-60.0;00:11:32:53:be:f4|-81.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-75.0;28:6c:07:53:64:fd|-87.0;d4:94:e8:1a:11:40|-66.0;b8:f8:83:b9:20:53|-64.0;d4:94:e8:1e:a5:f0|-85.0;d4:94:e8:21:6a:b0|-66.0;d4:94:e8:21:34:70|-38.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:1e:8d:10|-53.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:19:a3:e0|-61.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-82.0;48:7d:2e:d3:d9:50|-69.0;d4:94:e8:1e:88:60|-58.0
seg18,34.613,10.7,00:11:32:53:be:f3|-54.0;00:11:32:53:be:f4|-81.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-66.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:19:a3:f0|-60.0;2c:b2:1a:37:6b:2a|-59.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:34:70|-47.0;d4:94:e8:1a:11:40|-66.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-53.0;10:9f:a9:2d:e3:59|-61.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-82.0;48:7d:2e:d3:d9:50|-69.0
seg18,33.853,10.7,00:11:32:53:be:f3|-54.0;00:11:32:53:be:f4|-81.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-66.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:19:a3:f0|-60.0;2c:b2:1a:37:6b:2a|-59.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:34:70|-49.0;d4:94:e8:1a:11:40|-66.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-53.0;10:9f:a9:2d:e3:59|-61.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-82.0;48:7d:2e:d3:d9:50|-69.0
seg18,33.094,10.7,00:11:32:53:be:f3|-54.0;00:11:32:53:be:f4|-81.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-66.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:19:a3:f0|-60.0;2c:b2:1a:37:6b:2a|-59.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1a:11:40|-66.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-53.0;10:9f:a9:2d:e3:59|-61.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-82.0;48:7d:2e:d3:d9:50|-69.0
seg18,29.297,10.7,00:11:32:53:be:f3|-54.0;00:11:32:53:be:f4|-81.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-60.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:19:a3:f0|-60.0;2c:b2:1a:37:6b:2a|-59.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:1a:11:40|-66.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;02:ca:fe:ca:ca:30|-88.0;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-46.0;10:9f:a9:2d:e3:59|-60.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:70|-81.0;48:7d:2e:d3:d9:50|-69.0
seg18,28.538,10.7,00:11:32:53:be:f3|-54.0;00:11:32:53:be:f4|-81.0;d4:94:e8:1e:ad:90|-66.0;d4:94:e8:1e:8c:60|-63.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:1e:8c:00|-55.0;f4:cb:52:00:4e:64|-68.0;d4:94:e8:02:27:f0|-80.0;d4:94:e8:21:6a:b0|-60.0;40:b8:9a:11:f9:d5|-73.0;d4:94:e8:19:a3:f0|-60.0;2c:b2:1a:37:6b:2a|-59.0;9c:21:6a:29:7e:08|-73.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:1a:11:40|-66.0;d4:94:e8:1e:8c:70|-62.0;d4:ee:07:19:5c:d2|-71.0;d4:94:e8:1e:8c:10|-52.0;8c:ab:8e:e3:50:90|-78.0;02:ca:fe:ca:ca:30|-88.0;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-46.0;10:9f:a9:2d:e3:59|-60.0;9c:21:6a:7f:bf:7c|-65.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:70|-81.0;48:7d:2e:d3:d9:50|-69.0
seg18,27.778,10.7,d4:94:e8:21:6a:b0|-60.0;d4:94:e8:1a:0f:f0|-86.0;8c:ab:8e:e3:50:90|-78.0;02:ca:fe:ca:ca:30|-88.0;d4:94:e8:21:34:70|-51.0;10:9f:a9:2d:e3:59|-60.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:3d:70|-81.0;d4:94:e8:1e:8d:10|-46.0;d4:94:e8:02:27:f0|-80.0
seg18,27.019,10.7,d4:94:e8:21:6a:b0|-60.0;d4:94:e8:1a:0f:f0|-86.0;8c:ab:8e:e3:50:90|-78.0;02:ca:fe:ca:ca:30|-88.0;d4:94:e8:21:34:70|-52.0;10:9f:a9:2d:e3:59|-60.0;d4:94:e8:21:3f:80|-68.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-75.0;d4:94:e8:1e:8d:20|-36.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:21:3d:70|-81.0;d4:94:e8:1e:8d:10|-46.0;d4:94:e8:02:27:f0|-80.0
