timestamp,acce_x,acce_y,acce_z
1498117098737,0.30792236,2.3212433,9.73114
1498117098756,0.28831482,2.340866,9.69191
1498117098776,0.28831482,2.2820282,9.672302
1498117098796,0.4059906,2.2624054,9.652679
1498117098816,0.3667755,2.2624054,9.554611
1498117098837,0.32754517,2.3212433,9.515396
1498117098857,0.28831482,2.3016357,9.495773
1498117098877,0.22947693,2.2624054,9.535004
1498117098897,0.19024658,2.2035675,9.495773
1498117098917,0.15101624,2.1643372,9.476166
1498117098938,0.20986938,2.2035675,9.535004
1498117098958,0.13140869,2.2035675,9.593842
1498117098979,0.15101624,2.223175,9.69191
1498117098998,0.22947693,2.223175,9.750748
1498117099018,0.26870728,2.2035675,9.770355
1498117099038,0.26870728,2.2624054,9.69191
1498117099059,0.28831482,2.2035675,9.69191
1498117099078,0.26870728,2.18396,9.750748
1498117099099,0.28831482,2.1643372,9.633072
1498117099119,0.4256134,2.18396,9.613449
1498117099142,0.4256134,2.223175,9.535004
1498117099159,0.32754517,2.2035675,9.495773
1498117099179,0.26870728,2.2624054,9.378098
1498117099199,0.24908447,2.2624054,9.35849
1498117099219,0.26870728,2.223175,9.554611
1498117099240,0.26870728,2.223175,9.633072
1498117099260,0.26870728,2.18396,9.672302
1498117099280,0.38638306,2.1643372,9.69191
1498117099300,0.4059906,2.2035675,9.672302
1498117099320,0.44522095,2.2820282,9.613449
1498117099342,0.50405884,2.2820282,9.476166
1498117099361,0.44522095,2.3016357,9.436935
1498117099380,0.38638306,2.3016357,9.35849
1498117099401,0.38638306,2.3016357,9.299637
1498117099421,0.4256134,2.223175,9.35849
1498117099442,0.32754517,2.2035675,9.476166
1498117099462,0.22947693,2.2035675,9.69191
1498117099481,0.22947693,2.223175,9.809586
1498117099502,0.22947693,2.18396,9.848816
1498117099522,0.22947693,2.223175,9.750748
1498117099543,0.17063904,2.2035675,9.593842
1498117099562,0.20986938,2.223175,9.535004
1498117099582,0.26870728,2.18396,9.554611
1498117099602,0.20986938,2.18396,9.593842
1498117099622,0.22947693,2.1447296,9.593842
1498117099643,0.20986938,2.2035675,9.535004
1498117099663,0.26870728,2.223175,9.515396
1498117099684,0.28831482,2.223175,9.593842
1498117099703,0.30792236,2.1643372,9.672302
1498117099723,0.19024658,2.1643372,9.574234
1498117099744,0.0725708,2.1447296,9.515396
1498117099764,0.092178345,2.0858917,9.495773
1498117099785,0.11180115,2.007431,9.535004
1498117099804,0.052947998,2.0270538,9.613449
1498117099824,0.17063904,2.0270538,9.672302
1498117099844,0.26870728,2.0858917,9.613449
1498117099864,0.3471527,2.1251068,9.652679
1498117099884,0.3471527,2.1054993,9.69191
1498117099905,0.3471527,2.0858917,9.672302
1498117099924,0.4059906,2.0858917,9.711517
1498117099946,0.4059906,2.066269,9.672302
1498117099965,0.4059906,2.1054993,9.593842
1498117099985,0.32754517,2.1251068,9.711517
1498117100005,0.22947693,2.066269,9.672302
1498117100025,0.17063904,1.9878235,9.829208
1498117100046,0.19024658,1.9289856,9.711517
1498117100065,0.15101624,1.9093628,9.633072
1498117100086,0.13140869,1.8897552,9.574234
1498117100106,0.22947693,1.9485931,9.613449
1498117100126,0.28831482,1.9485931,9.554611
1498117100147,0.3667755,2.007431,9.613449
1498117100166,0.3471527,2.0466614,9.574234
1498117100186,0.3471527,2.0270538,9.574234
1498117100207,0.3471527,2.0466614,9.672302
1498117100227,0.24908447,2.0270538,9.652679
1498117100247,0.26870728,2.0466614,9.672302
1498117100267,0.26870728,2.007431,9.73114
1498117100287,0.24908447,1.9289856,9.809586
1498117100307,0.22947693,1.9878235,9.672302
1498117100327,0.15101624,2.007431,9.633072
1498117100348,0.11180115,1.9682007,9.535004
1498117100367,0.0725708,1.9485931,9.613449
1498117100387,0.0725708,1.9485931,9.73114
1498117100409,0.19024658,1.9878235,9.789978
1498117100428,0.32754517,1.9682007,9.73114
1498117100448,0.38638306,2.0270538,9.750748
1498117100468,0.3667755,2.066269,9.69191
1498117100488,0.30792236,2.0466614,9.672302
1498117100510,0.32754517,2.0466614,9.69191
1498117100529,0.24908447,2.007431,9.672302
1498117100563,0.15101624,1.9682007,9.73114
1498117100569,0.15101624,1.9289856,9.770355
1498117100589,0.15101624,1.9289856,9.789978
1498117100609,0.15101624,1.9682007,9.770355
1498117100629,0.22947693,1.9878235,9.672302
1498117100650,0.22947693,1.9878235,9.633072
1498117100670,0.22947693,1.9878235,9.593842
1498117100689,0.19024658,2.007431,9.633072
1498117100710,0.19024658,2.0466614,9.73114
1498117100730,0.24908447,2.0270538,9.770355
1498117100751,0.24908447,1.9878235,9.672302
1498117100770,0.20986938,1.9878235,9.69191
1498117100790,0.15101624,1.9682007,9.593842
1498117100811,0.13140869,2.007431,9.515396
1498117100832,0.13140869,2.0270538,9.554611
1498117100851,0.13140869,2.007431,9.535004
1498117100871,0.15101624,1.9878235,9.652679
1498117100891,0.15101624,2.007431,9.711517
1498117100912,0.13140869,2.0270538,9.574234
1498117100932,0.11180115,2.007431,9.554611
1498117100955,0.052947998,1.9878235,9.672302
1498117100972,-0.04510498,1.9878235,9.672302
1498117100993,-0.025497437,1.9878235,9.73114
1498117101012,0.033340454,1.9682007,9.750748
1498117101032,0.052947998,1.9682007,9.73114
1498117101052,0.13140869,2.007431,9.789978
1498117101073,0.24908447,1.9485931,9.770355
1498117101093,0.28831482,1.9485931,9.809586
1498117101115,0.24908447,1.9485931,9.770355
1498117101133,0.24908447,1.9485931,9.613449
1498117101154,0.32754517,1.9878235,9.574234
1498117101174,0.30792236,1.9289856,9.633072
1498117101194,0.17063904,1.9485931,9.711517
1498117101214,0.13140869,1.9682007,9.613449
1498117101234,0.0725708,1.9878235,9.476166
1498117101254,0.11180115,1.9878235,9.535004
1498117101274,0.092178345,2.007431,9.633072
1498117101294,0.15101624,1.9485931,9.711517
1498117101314,0.24908447,1.8897552,9.829208
1498117101335,0.20986938,1.9289856,9.868423
1498117101356,0.19024658,1.9682007,9.848816
1498117101375,0.19024658,1.9682007,9.73114
1498117101395,0.22947693,1.9485931,9.633072
1498117101415,0.13140869,1.9682007,9.613449
1498117101435,0.11180115,2.0858917,9.515396
1498117101456,0.11180115,2.0858917,9.515396
1498117101476,0.052947998,1.9682007,9.652679
1498117101495,-0.0058898926,1.9878235,9.73114
1498117101516,0.033340454,2.007431,9.652679
1498117101536,0.01373291,2.0270538,9.535004
1498117101557,0.033340454,2.007431,9.69191
1498117101576,0.092178345,2.066269,9.829208
1498117101597,0.19024658,2.0858917,9.770355
1498117101616,0.24908447,2.1447296,9.593842
1498117101637,0.26870728,2.2035675,9.593842
1498117101657,0.3471527,2.18396,9.652679
1498117101677,0.32754517,2.1447296,9.711517
1498117101697,0.30792236,2.2035675,9.495773
1498117101717,0.30792236,2.223175,9.495773
1498117101737,0.19024658,2.2624054,9.554611
1498117101767,0.052947998,2.2035675,9.593842
1498117101777,-0.0058898926,2.1054993,9.652679
1498117101798,0.033340454,2.0858917,9.770355
1498117101818,0.01373291,2.0858917,9.809586
1498117101838,0.052947998,2.1054993,9.69191
1498117101859,0.13140869,2.1251068,9.613449
1498117101878,0.22947693,2.1447296,9.613449
1498117101899,0.24908447,2.18396,9.574234
1498117101919,0.26870728,2.2035675,9.652679
1498117101939,0.22947693,2.2427979,9.593842
1498117101960,0.13140869,2.1251068,9.711517
1498117101979,0.17063904,2.0858917,9.69191
1498117101999,0.17063904,2.1447296,9.672302
1498117102019,0.13140869,2.1251068,9.652679
1498117102039,0.24908447,2.1251068,9.69191
1498117102060,0.19024658,2.1447296,9.711517
1498117102080,0.19024658,2.1447296,9.613449
1498117102100,0.22947693,2.18396,9.535004
1498117102120,0.20986938,2.223175,9.436935
1498117102140,0.17063904,2.1643372,9.436935
1498117102161,0.17063904,2.1643372,9.633072
1498117102181,0.19024658,2.1643372,9.652679
1498117102200,0.20986938,2.1447296,9.672302
1498117102221,0.22947693,2.2035675,9.652679
1498117102241,0.30792236,2.2035675,9.633072
1498117102261,0.3471527,2.2624054,9.554611
1498117102281,0.3667755,2.2624054,9.436935
1498117102303,0.30792236,2.2624054,9.535004
1498117102321,0.24908447,2.2624054,9.554611
1498117102341,0.26870728,2.2624054,9.593842
1498117102364,0.24908447,2.2035675,9.633072
1498117102382,0.19024658,2.1447296,9.672302
1498117102402,0.19024658,2.1251068,9.69191
1498117102429,0.17063904,2.2035675,9.613449
1498117102443,0.26870728,2.2427979,9.574234
1498117102463,0.26870728,2.2035675,9.515396
1498117102483,0.28831482,2.2820282,9.554611
1498117102502,0.28831482,2.3212433,9.593842
1498117102523,0.30792236,2.2624054,9.613449
1498117102543,0.30792236,2.2624054,9.672302
1498117102564,0.28831482,2.2820282,9.574234
1498117102587,0.32754517,2.2820282,9.535004
1498117102603,0.30792236,2.340866,9.554611
1498117102623,0.28831482,2.3016357,9.436935
1498117102643,0.28831482,2.2427979,9.456543
1498117102664,0.24908447,2.2427979,9.535004
1498117102684,0.22947693,2.2035675,9.633072
1498117102705,0.20986938,2.2624054,9.574234
1498117102724,0.19024658,2.2820282,9.593842
1498117102744,0.22947693,2.2427979,9.711517
1498117102765,0.30792236,2.2035675,9.809586
1498117102785,0.28831482,2.223175,9.789978
1498117102812,0.32754517,2.2820282,9.652679
1498117102825,0.22947693,2.2820282,9.515396
1498117102845,0.19024658,2.2427979,9.436935
1498117102866,0.22947693,2.2820282,9.417328
1498117102888,0.24908447,2.2624054,9.535004
1498117102905,0.17063904,2.2035675,9.554611
1498117102934,0.15101624,2.1643372,9.613449
1498117102947,0.19024658,2.1643372,9.770355
1498117102967,0.13140869,2.2035675,9.652679
1498117102986,0.092178345,2.1643372,9.613449
1498117103006,0.092178345,2.2035675,9.535004
1498117103026,0.15101624,2.223175,9.515396
1498117103056,0.20986938,2.2035675,9.535004
1498117103067,0.22947693,2.18396,9.593842
1498117103088,0.24908447,2.1643372,9.613449
1498117103107,0.22947693,2.223175,9.613449
1498117103127,0.19024658,2.18396,9.613449
1498117103147,0.20986938,2.223175,9.613449
1498117103168,0.24908447,2.18396,9.535004
1498117103188,0.20986938,2.2035675,9.554611
1498117103208,0.26870728,2.2035675,9.554611
1498117103229,0.20986938,2.1054993,9.554611
1498117103248,0.19024658,2.1251068,9.593842
1498117103269,0.17063904,2.1643372,9.633072
1498117103288,0.11180115,2.223175,9.535004
1498117103308,0.11180115,2.18396,9.613449
1498117103328,0.13140869,2.1447296,9.652679
1498117103348,0.11180115,2.1447296,9.613449
1498117103370,0.17063904,2.1447296,9.613449
1498117103389,0.22947693,2.18396,9.515396
1498117103409,0.26870728,2.2035675,9.535004
1498117103429,0.30792236,2.2035675,9.515396
1498117103456,0.28831482,2.223175,9.535004
1498117103471,0.26870728,2.1643372,9.633072
1498117103493,0.24908447,2.18396,9.633072
1498117103510,0.24908447,2.1251068,9.73114
1498117103530,0.22947693,2.1643372,9.750748
1498117103550,0.20986938,2.1643372,9.69191
1498117103571,0.19024658,2.1251068,9.69191
1498117103594,0.11180115,2.1251068,9.633072
1498117103610,0.15101624,2.0858917,9.554611
1498117103631,0.20986938,2.1447296,9.515396
1498117103650,0.24908447,2.1251068,9.554611
1498117103671,0.15101624,2.1447296,9.593842
1498117103691,0.11180115,2.1643372,9.593842
1498117103711,0.13140869,2.1251068,9.672302
1498117103731,0.20986938,2.1251068,9.633072
1498117103752,0.19024658,2.1447296,9.711517
1498117103772,0.22947693,2.1447296,9.652679
1498117103792,0.20986938,2.1447296,9.633072
1498117103812,0.22947693,2.1251068,9.593842
1498117103832,0.24908447,2.18396,9.593842
1498117103852,0.19024658,2.2035675,9.574234
1498117103873,0.20986938,2.2427979,9.495773
1498117103892,0.13140869,2.2624054,9.436935
1498117103913,0.11180115,2.2035675,9.476166
1498117103933,0.0725708,2.18396,9.613449
1498117103953,0.11180115,2.2035675,9.69191
1498117103974,0.19024658,2.18396,9.73114
1498117103993,0.22947693,2.2427979,9.770355
1498117104013,0.28831482,2.2427979,9.750748
1498117104033,0.3667755,2.2427979,9.711517
1498117104053,0.3471527,2.340866,9.672302
1498117104074,0.26870728,2.2820282,9.613449
1498117104136,0.19024658,2.2035675,9.574234
1498117104136,0.15101624,2.1447296,9.515396
1498117104136,0.052947998,2.0858917,9.495773
1498117104154,0.052947998,2.1251068,9.476166
1498117104175,0.092178345,2.0858917,9.397705
1498117104195,0.092178345,2.1251068,9.535004
1498117104214,0.13140869,2.066269,9.593842
1498117104235,0.15101624,2.1054993,9.613449
1498117104255,0.15101624,2.1251068,9.613449
1498117104275,0.26870728,2.223175,9.652679
1498117104295,0.32754517,2.2624054,9.711517
1498117104316,0.3667755,2.3016357,9.73114
1498117104335,0.32754517,2.340866,9.69191
1498117104355,0.26870728,2.2624054,9.652679
1498117104377,0.20986938,2.18396,9.574234
1498117104396,0.17063904,2.1447296,9.574234
1498117104418,0.0725708,2.0858917,9.574234
1498117104436,0.052947998,2.1054993,9.613449
1498117104457,0.052947998,2.1447296,9.652679
1498117104477,0.092178345,2.0466614,9.672302
1498117104497,0.13140869,2.1054993,9.633072
1498117104517,0.20986938,2.1447296,9.515396
1498117104537,0.15101624,2.2624054,9.417328
1498117104557,0.11180115,2.1643372,9.495773
1498117104578,0.13140869,2.1447296,9.672302
1498117104598,0.15101624,2.1251068,9.789978
1498117104618,0.11180115,2.1251068,9.770355
1498117104639,0.092178345,2.0858917,9.711517
1498117104658,0.15101624,2.1054993,9.652679
1498117104678,0.11180115,2.1251068,9.633072
1498117104698,0.092178345,2.1054993,9.554611
1498117104718,0.13140869,2.1054993,9.633072
1498117104740,0.13140869,2.0466614,9.613449
1498117104758,0.11180115,2.0858917,9.593842
1498117104779,0.092178345,2.0466614,9.554611
1498117104799,0.15101624,2.0270538,9.633072
1498117104819,0.17063904,1.9878235,9.711517
1498117104839,0.17063904,1.9878235,9.750748
1498117104859,0.092178345,1.9878235,9.750748
1498117104880,0.13140869,2.007431,9.672302
1498117104899,0.13140869,1.9878235,9.633072
1498117104920,0.19024658,1.9878235,9.535004
1498117104940,0.22947693,1.9878235,9.593842
1498117104960,0.17063904,2.007431,9.554611
1498117104984,0.19024658,1.9878235,9.574234
1498117105000,0.0725708,1.8505249,9.652679
1498117105020,0.11180115,1.9485931,9.711517
1498117105041,0.0725708,1.9485931,9.69191
1498117105060,0.0725708,1.9682007,9.69191
1498117105081,0.033340454,1.9682007,9.633072
1498117105128,0.15101624,1.9878235,9.672302
1498117105128,0.15101624,1.9878235,9.633072
1498117105142,0.17063904,1.9878235,9.574234
1498117105161,0.092178345,1.9485931,9.633072
1498117105182,0.052947998,1.9093628,9.652679
1498117105202,0.11180115,1.9289856,9.652679
1498117105227,0.13140869,1.9682007,9.574234
1498117105246,0.11180115,2.007431,9.613449
1498117105262,0.01373291,2.007431,9.672302
1498117105283,0.052947998,2.0270538,9.750748
1498117105302,0.15101624,2.007431,9.789978
1498117105322,0.15101624,2.0270538,9.750748
1498117105342,0.22947693,2.0858917,9.750748
1498117105362,0.20986938,2.0466614,9.672302
1498117105384,0.13140869,2.007431,9.711517
1498117105403,0.0725708,2.007431,9.672302
1498117105423,0.092178345,2.066269,9.613449
1498117105444,0.22947693,2.066269,9.476166
1498117105463,0.24908447,2.007431,9.535004
1498117105484,0.22947693,2.0270538,9.711517
1498117105504,0.19024658,1.9878235,9.789978
1498117105524,0.15101624,1.9289856,9.711517
1498117105545,0.17063904,1.9289856,9.69191
1498117105574,0.26870728,1.9682007,9.73114
1498117105588,0.15101624,2.007431,9.711517
1498117105604,0.11180115,2.007431,9.554611
1498117105624,0.11180115,2.0270538,9.593842
1498117105645,0.19024658,1.9878235,9.633072
1498117105665,0.17063904,1.9682007,9.613449
1498117105685,0.19024658,2.007431,9.613449
1498117105706,0.20986938,2.0270538,9.633072
1498117105726,0.17063904,2.0466614,9.613449
1498117105745,0.19024658,2.007431,9.554611
1498117105765,0.11180115,2.007431,9.574234
1498117105787,0.092178345,1.9682007,9.593842
1498117105806,0.11180115,2.007431,9.633072
1498117105826,0.092178345,2.066269,9.554611
1498117105846,0.11180115,2.0270538,9.613449
1498117105866,0.11180115,1.9682007,9.613449
1498117105887,0.19024658,1.9878235,9.633072
1498117105907,0.19024658,1.9682007,9.613449
1498117105927,0.15101624,2.007431,9.613449
1498117105947,0.092178345,2.0466614,9.554611
1498117105967,0.092178345,2.066269,9.515396
1498117105998,0.052947998,2.0270538,9.495773
1498117106009,0.052947998,2.007431,9.652679
1498117106029,0.11180115,2.0270538,9.750748
1498117106049,0.17063904,2.007431,9.789978
1498117106068,0.20986938,2.0270538,9.809586
1498117106089,0.22947693,2.066269,9.711517
1498117106108,0.13140869,2.0858917,9.633072
1498117106128,0.13140869,2.007431,9.613449
1498117106149,0.13140869,1.9485931,9.711517
1498117106169,0.092178345,1.9485931,9.711517
1498117106190,0.0725708,1.9485931,9.633072
1498117106209,0.15101624,1.9485931,9.672302
1498117106229,0.11180115,2.007431,9.69191
1498117106249,0.0725708,1.9485931,9.69191
1498117106269,0.052947998,1.9682007,9.652679
1498117106289,0.052947998,1.9682007,9.633072
1498117106310,0.0725708,1.9682007,9.613449
1498117106330,0.052947998,1.9878235,9.672302
1498117106350,0.0725708,1.9878235,9.593842
1498117106370,0.052947998,1.9682007,9.574234
1498117106391,0.17063904,2.007431,9.613449
1498117106410,0.11180115,2.0466614,9.672302
1498117106430,0.092178345,2.0270538,9.652679
1498117106450,0.13140869,2.007431,9.711517
1498117106471,0.13140869,2.007431,9.711517
1498117106491,0.092178345,2.0466614,9.672302
1498117106511,0.0725708,2.007431,9.652679
1498117106531,0.01373291,2.0270538,9.633072
1498117106551,0.052947998,2.007431,9.574234
1498117106571,0.01373291,1.9485931,9.613449
1498117106592,0.052947998,1.9093628,9.652679
1498117106612,0.092178345,1.9682007,9.652679
1498117106632,0.01373291,1.9878235,9.73114
1498117106652,0.052947998,1.9878235,9.750748
1498117106672,0.13140869,2.0466614,9.770355
1498117106695,0.11180115,2.1054993,9.750748
1498117106712,0.0725708,2.1643372,9.770355
1498117106732,0.033340454,2.1643372,9.633072
1498117106752,0.01373291,2.1447296,9.417328
1498117106774,0.01373291,2.0466614,9.495773
1498117106794,-0.08433533,1.9682007,9.69191
1498117106813,-0.08433533,1.9289856,9.809586
1498117106833,-0.08433533,1.8897552,9.946884
1498117106853,-0.06472778,1.9485931,9.848816
1498117106873,-0.025497437,1.9878235,9.711517
1498117106894,0.13140869,2.1251068,9.574234
1498117106913,0.19024658,2.18396,9.574234
1498117106934,0.15101624,2.1251068,9.633072
1498117106954,0.0725708,2.1054993,9.672302
1498117106974,0.052947998,2.1251068,9.613449
1498117106995,-0.0058898926,2.066269,9.574234
1498117107014,-0.10395813,2.0466614,9.554611
1498117107034,-0.08433533,2.0270538,9.593842
1498117107055,-0.025497437,2.0466614,9.69191
1498117107075,-0.0058898926,2.0858917,9.672302
1498117107095,0.052947998,2.1054993,9.633072
1498117107115,0.0725708,2.0858917,9.633072
1498117107137,0.13140869,2.1054993,9.652679
1498117107155,0.17063904,2.0858917,9.633072
1498117107175,0.11180115,2.0466614,9.633072
1498117107196,0.033340454,2.007431,9.613449
1498117107217,0.01373291,2.0270538,9.593842
1498117107236,0.0725708,2.0466614,9.554611
1498117107256,-0.0058898926,2.0466614,9.554611
1498117107276,0.01373291,2.0466614,9.535004
1498117107296,0.13140869,1.9878235,9.535004
1498117107316,0.13140869,1.9485931,9.554611
1498117107337,0.11180115,1.9485931,9.593842
1498117107356,-0.0058898926,1.9289856,9.711517
1498117107377,-0.04510498,1.9485931,9.672302
1498117107398,-0.06472778,1.9289856,9.652679
1498117107417,0.052947998,1.8897552,9.73114
1498117107437,-0.0058898926,1.8701477,9.750748
1498117107457,-0.025497437,1.9289856,9.73114
1498117107478,0.033340454,2.007431,9.652679
1498117107498,0.0725708,2.007431,9.652679
1498117107518,0.0725708,2.0270538,9.652679
1498117107538,0.0725708,1.9682007,9.69191
1498117107559,0.13140869,1.9289856,9.750748
1498117107578,0.15101624,1.9682007,9.770355
1498117107599,0.13140869,1.9289856,9.770355
1498117107619,0.092178345,1.9682007,9.711517
1498117107639,0.092178345,1.9093628,9.652679
1498117107659,0.033340454,1.8897552,9.672302
1498117107679,0.01373291,1.8897552,9.652679
1498117107699,0.01373291,1.9093628,9.633072
1498117107719,-0.025497437,1.9878235,9.652679
1498117107739,-0.04510498,1.9682007,9.652679
1498117107759,-0.04510498,1.9682007,9.633072
1498117107780,-0.06472778,1.9485931,9.652679
1498117107800,-0.025497437,1.8897552,9.750748
1498117107820,0.033340454,1.8897552,9.789978
1498117107840,0.0725708,1.9289856,9.711517
1498117107860,-0.0058898926,1.9485931,9.750748
1498117107880,-0.025497437,1.9485931,9.711517
1498117107901,0.033340454,1.9485931,9.73114
1498117107921,-0.0058898926,1.9093628,9.652679
1498117107940,-0.0058898926,1.8701477,9.652679
1498117107961,-0.0058898926,1.8897552,9.69191
1498117107981,-0.0058898926,1.9093628,9.613449
1498117108002,0.052947998,1.9093628,9.633072
1498117108021,0.0725708,1.9289856,9.633072
1498117108041,-0.025497437,1.9289856,9.652679
1498117108061,-0.025497437,1.8897552,9.652679
1498117108082,-0.06472778,1.8505249,9.554611
1498117108102,-0.0058898926,1.9093628,9.633072
1498117108123,0.052947998,1.9093628,9.613449
1498117108143,0.033340454,1.9093628,9.711517
1498117108162,0.0725708,1.9289856,9.750748
1498117108183,0.052947998,1.8309174,9.73114
1498117108204,0.01373291,1.8701477,9.633072
1498117108223,-0.025497437,1.9093628,9.535004
1498117108243,-0.025497437,1.9093628,9.436935
1498117108263,0.01373291,1.8701477,9.574234
1498117108283,-0.0058898926,1.791687,9.73114
1498117108304,-0.06472778,1.8309174,9.770355
1498117108324,0.01373291,1.8701477,9.829208
1498117108344,0.11180115,1.8897552,9.907654
1498117108364,0.17063904,1.9485931,9.69191
1498117108384,0.20986938,1.8897552,9.672302
1498117108405,0.11180115,1.8701477,9.613449
1498117108424,0.13140869,1.791687,9.711517
1498117108444,0.0725708,1.8112946,9.711517
1498117108465,0.01373291,1.8897552,9.711517
1498117108484,0.01373291,1.9289856,9.652679
1498117108505,0.0725708,1.9289856,9.633072
1498117108525,0.01373291,1.9289856,9.672302
1498117108545,0.0725708,1.9289856,9.711517
1498117108565,0.052947998,1.9289856,9.711517
1498117108591,0.0725708,1.9485931,9.633072
1498117108606,0.092178345,1.9485931,9.593842
1498117108627,0.11180115,1.9682007,9.613449
1498117108646,0.0725708,1.9682007,9.672302
1498117108666,-0.0058898926,2.007431,9.574234
1498117108686,-0.04510498,1.9682007,9.633072
1498117108706,-0.04510498,1.9485931,9.652679
1498117108726,-0.04510498,1.8701477,9.73114
1498117108746,0.01373291,1.8701477,9.750748
1498117108767,0.033340454,1.9485931,9.69191
1498117108787,0.01373291,1.9682007,9.672302
1498117108808,0.01373291,2.0270538,9.652679
1498117108828,0.033340454,2.0270538,9.652679
1498117108847,-0.0058898926,1.9878235,9.672302
1498117108867,0.033340454,1.9682007,9.711517
1498117108887,-0.0058898926,1.9289856,9.69191
1498117108908,0.033340454,1.9289856,9.672302
1498117108928,0.01373291,1.9485931,9.652679
1498117108948,-0.025497437,1.9878235,9.515396
1498117108968,-0.025497437,2.007431,9.535004
1498117108988,-0.04510498,1.9093628,9.652679
1498117109009,-0.06472778,1.8897552,9.672302
1498117109028,-0.06472778,1.9093628,9.652679
1498117109048,-0.0058898926,1.9289856,9.672302
1498117109068,0.0725708,1.9485931,9.633072
1498117109092,0.092178345,1.9289856,9.593842
1498117109109,0.01373291,1.9289856,9.574234
1498117109129,0.01373291,1.9093628,9.652679
1498117109149,0.01373291,1.8897552,9.73114
1498117109169,-0.0058898926,1.8897552,9.633072
1498117109189,-0.06472778,1.8897552,9.515396
1498117109210,-0.04510498,1.9485931,9.495773
1498117109230,-0.025497437,1.8505249,9.515396
1498117109250,0.01373291,1.8309174,9.633072
1498117109270,-0.04510498,1.8309174,9.69191
1498117109290,-0.025497437,1.8309174,9.809586
1498117109311,-0.0058898926,1.8701477,9.750748
