userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450707,0.19633484,1.2952576,9.873688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450729,0.12451172,1.2689209,9.595963
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450748,0.03352356,1.1587982,9.584
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450768,0.13887024,1.1252747,9.713287
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450787,-0.009567261,1.1132965,9.722855
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450807,0.04071045,1.0917511,9.751587
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450827,-0.01675415,1.1755524,9.629486
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450846,0.12211609,1.3431396,9.445129
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450865,0.1771698,1.312027,9.617508
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450885,-0.009567261,1.0893555,9.947922
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450905,-0.27053833,0.9911957,10.002975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450925,-0.24899292,0.99598694,9.605545
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450944,-0.30166626,0.90501404,9.624695
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450966,-0.35194397,0.79008484,9.746796
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768450984,-0.08857727,0.9073944,9.811447
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451003,0.08859253,1.1085205,9.859329
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451023,0.09338379,1.201889,9.761169
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451042,0.0287323,1.1875153,9.562454
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451062,-0.09576416,1.3000488,9.258392
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451082,0.08140564,1.4580688,9.46907
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451102,0.2561798,1.4628601,9.794693
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451121,-0.07421875,1.177948,10.115509
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451141,-0.16279602,0.93133545,9.847366
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451161,-0.19392395,0.9241638,9.8641205
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451181,-0.03590393,0.9241638,9.830597
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451201,0.06225586,0.96006775,9.957489
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451220,-0.11251831,0.6081238,10.912781
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451239,-0.63446045,0.27772522,10.412384
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451259,-0.4620819,0.54348755,9.588791
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451279,0.30168152,0.93852234,9.923981
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451299,0.55067444,1.1803436,10.194519
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451318,0.26097107,1.0079498,10.438721
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451338,-0.07901001,0.93133545,10.077209
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451358,-0.44770813,0.95529175,9.466675
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451377,-0.4381256,0.96965027,9.299088
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451397,-0.10534668,1.1899109,9.48584
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451417,-0.24659729,0.9433136,9.509781
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451437,-0.59614563,0.5386963,9.677368
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451456,-0.6799469,0.4237671,9.969467
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451477,-0.56980896,0.42616272,10.153824
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768451496,-0.28729248,0.5626373,9.835388
