userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370613,-0.08618164,0.9026184,9.356552
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370644,0.4764557,1.3766632,8.980652
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370664,0.371109,1.3838501,9.351761
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370683,0.34716797,1.2449799,9.629486
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370704,0.505188,1.2401886,10.084381
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370723,0.35913086,1.2282257,10.010162
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370743,0.32322693,1.1970978,9.868912
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370763,0.14605713,1.2306213,9.715683
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370783,0.1436615,1.2258301,9.428375
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370801,0.46447754,1.2904663,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370822,0.2059021,1.2090759,9.799469
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370843,0.03831482,1.1516113,9.502594
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370860,0.18196106,1.2689209,9.452316
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370880,0.57940674,1.3886414,9.703705
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370899,0.16520691,1.1013336,10.103531
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370920,0.06704712,1.1156921,10.077209
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370939,0.05506897,1.2258301,9.749191
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370959,0.12211609,1.3263855,9.581604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370979,0.1149292,1.340744,9.507385
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768370999,0.12928772,1.3048401,9.926361
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371030,-0.0143585205,0.96965027,10.220856
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371037,0.02633667,0.9505005,10.254379
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371057,0.0023956299,1.0462646,9.708496
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371076,0.0287323,1.1204834,9.435562
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371097,0.21308899,1.2425842,9.287109
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371116,0.27294922,1.2976532,9.342178
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371136,0.15802002,1.2713165,9.677368
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371156,0.04789734,1.2665253,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371176,-0.08618164,1.2234344,9.921585
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768371195,-0.05744934,1.1827393,9.876083
