segid,coordx,coordy,wifiinfos
tra01,7.371,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-54.0;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-80.0;d4:94:e8:21:27:50|-69.0;0c:4b:54:f5:5f:5e|-81.0;d4:94:e8:21:27:60|-60.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:21:66:c0|-68.0;d4:94:e8:1e:ac:a0|-54.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-56.0;d4:ee:07:62:be:52|-50.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-58.0;d4:94:e8:21:34:70|-58.0;d4:94:e8:21:0a:b0|-75.0;8c:ab:8e:e3:50:90|-79.0;d4:94:e8:21:6b:30|-70.0;d4:94:e8:21:24:c0|-71.0;00:24:01:7a:8c:c8|-61.0;00:27:19:2c:10:c4|-58.0;ec:3d:fd:0a:b7:62|-91.0;d4:94:e8:21:6a:a0|-67.0;e0:b9:4d:37:6e:9a|-89.0;d4:94:e8:02:27:60|-69.0;d4:94:e8:21:3f:80|-77.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-60.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-73.0;d4:94:e8:1e:8d:10|-41.0;f0:b4:29:28:f1:e7|-73.0
tra01,7.68,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:21:27:50|-78.0;0c:4b:54:f5:5f:5e|-83.0;2c:30:33:f4:6f:35|-84.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:21:67:00|-76.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:1e:ac:a0|-58.0;d4:94:e8:21:6a:b0|-81.0;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-48.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:1e:8d:00|-27.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:19:a6:c0|-66.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:21:27:40|-67.0;d4:94:e8:1e:ae:80|-71.0;d4:94:e8:21:0a:b0|-78.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-61.0;8c:ab:8e:73:33:88|-72.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-57.0;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-41.0
tra01,8.034,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-59.0;d4:94:e8:21:27:30|-82.0;00:06:f4:af:50:20|-75.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-81.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6b:20|-48.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:28:f0|-62.0;d4:94:e8:21:66:d0|-77.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-49.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:21:34:70|-56.0;d4:94:e8:21:27:60|-63.0;8c:ab:8e:e3:50:90|-81.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:24:c0|-68.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-58.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:0a:b0|-79.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-60.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,8.143,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-54.0;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-80.0;d4:94:e8:21:27:50|-69.0;0c:4b:54:f5:5f:5e|-81.0;d4:94:e8:21:27:60|-60.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:21:66:c0|-68.0;d4:94:e8:1e:ac:a0|-54.0;d4:94:e8:21:6a:b0|-79.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-56.0;d4:ee:07:62:be:52|-50.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-58.0;d4:94:e8:21:34:70|-57.0;d4:94:e8:21:0a:b0|-75.0;8c:ab:8e:e3:50:90|-79.0;d4:94:e8:21:6b:30|-70.0;d4:94:e8:21:24:c0|-71.0;00:24:01:7a:8c:c8|-61.0;00:27:19:2c:10:c4|-58.0;ec:3d:fd:0a:b7:62|-91.0;d4:94:e8:21:6a:a0|-67.0;e0:b9:4d:37:6e:9a|-89.0;d4:94:e8:02:27:60|-69.0;d4:94:e8:21:3f:80|-77.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-60.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-73.0;d4:94:e8:1e:8d:10|-41.0;f0:b4:29:28:f1:e7|-73.0
tra01,8.49,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:21:27:50|-78.0;0c:4b:54:f5:5f:5e|-83.0;2c:30:33:f4:6f:35|-84.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:21:67:00|-76.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:1e:ac:a0|-58.0;d4:94:e8:21:6a:b0|-81.0;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-48.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:1e:8d:00|-27.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:19:a6:c0|-66.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:21:27:40|-67.0;d4:94:e8:1e:ae:80|-71.0;d4:94:e8:21:0a:b0|-78.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-61.0;8c:ab:8e:73:33:88|-72.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-57.0;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-41.0
tra01,8.794,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-59.0;d4:94:e8:21:27:30|-82.0;00:06:f4:af:50:20|-75.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-81.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6b:20|-48.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:28:f0|-62.0;d4:94:e8:21:66:d0|-77.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-49.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:21:34:70|-55.0;d4:94:e8:21:27:60|-63.0;8c:ab:8e:e3:50:90|-81.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:24:c0|-68.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-58.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:0a:b0|-79.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-60.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,8.914,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-70.5;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-55.0;d4:94:e8:21:27:30|-79.0;d4:94:e8:21:27:50|-69.0;0c:4b:54:f5:5f:5e|-81.0;d0:ee:07:62:be:52|-80.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-54.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-64.5;d4:94:e8:02:27:70|-75.0;d4:ee:07:62:be:52|-54.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:21:3d:60|-52.0;d4:94:e8:1c:cb:b0|-83.0;d4:94:e8:1e:8d:00|-48.0;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-62.0;d4:94:e8:21:34:70|-61.5;d4:94:e8:21:27:60|-60.0;8c:ab:8e:e3:50:90|-76.5;d4:94:e8:21:6b:30|-70.0;00:24:01:7a:8c:c8|-63.0;00:27:19:2c:10:c4|-60.5;ec:3d:fd:0a:b7:62|-88.5;d4:94:e8:21:6a:a0|-67.0;e0:b9:4d:37:6e:9a|-89.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:0a:b0|-75.0;d4:94:e8:1e:8d:30|-47.5;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-61.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-77.5;d4:94:e8:1e:8d:10|-43.5;f0:b4:29:28:f1:e7|-73.0
tra01,9.3,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:21:27:50|-78.0;0c:4b:54:f5:5f:5e|-83.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:21:67:00|-76.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:1e:ac:a0|-58.0;d4:94:e8:21:6a:b0|-81.0;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-48.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:1e:8d:00|-27.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:1e:ae:80|-71.0;d4:94:e8:21:0a:b0|-78.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-61.0;8c:ab:8e:73:33:88|-72.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-57.0;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-41.0
tra01,9.553,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-68.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-59.0;d4:94:e8:21:27:30|-82.0;00:06:f4:af:50:20|-75.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-81.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6b:20|-48.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:21:28:f0|-62.0;d4:94:e8:21:66:d0|-77.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-49.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:21:34:70|-54.0;d4:94:e8:21:27:60|-63.0;8c:ab:8e:e3:50:90|-81.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:24:c0|-68.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-58.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:0a:b0|-79.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-60.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,9.686,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-76.7;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-55.7;d4:94:e8:21:27:30|-79.0;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-79.5;d0:ee:07:62:be:52|-81.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:1c:cb:b0|-85.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-54.0;d4:94:e8:21:6a:b0|-77.7;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-67.7;d4:94:e8:02:27:70|-75.5;00:24:01:7a:8c:c8|-63.7;d4:ee:07:62:be:52|-56.0;d4:94:e8:21:3f:80|-76.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:21:3d:60|-52.0;d4:94:e8:1e:8d:00|-40.5;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-62.0;d4:94:e8:21:34:70|-62.0;d4:94:e8:1e:ae:80|-48.0;d4:94:e8:21:27:60|-60.0;d4:94:e8:21:27:50|-69.0;8c:ab:8e:e3:50:90|-76.3;d4:94:e8:21:6b:30|-70.0;d4:94:e8:21:67:10|-71.0;00:27:19:2c:10:c4|-62.0;ec:3d:fd:0a:b7:62|-86.3;d4:94:e8:21:6a:a0|-60.0;d4:94:e8:1e:8d:10|-43.0;d4:94:e8:21:0a:b0|-75.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:8d:30|-49.3;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-61.7;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-79.7;e0:b9:4d:37:6e:9a|-89.0;f0:b4:29:28:f1:e7|-73.0
tra01,9.964,10.7,d4:94:e8:1e:a2:70|-83.0;d4:94:e8:21:6a:b0|-80.0;d4:94:e8:02:27:e0|-69.0;ee:26:ca:a8:f2:f8|-78.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-65.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-67.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-73.0;8c:ab:8e:e3:50:90|-73.0;00:24:01:7a:8c:c8|-72.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-86.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-73.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:70|-67.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-41.0
tra01,10.11,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:21:27:50|-78.0;0c:4b:54:f5:5f:5e|-83.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:21:67:00|-76.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:1e:ac:a0|-58.0;d4:94:e8:21:6a:b0|-81.0;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;ee:26:ca:a8:f2:f8|-64.0;d4:ee:07:62:be:52|-48.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:1e:8d:00|-27.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:1e:ae:80|-71.0;d4:94:e8:21:0a:b0|-78.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-62.0;00:27:19:2c:10:c4|-61.0;8c:ab:8e:73:33:88|-72.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-62.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-57.0;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-41.0
tra01,10.457,10.7,d4:94:e8:1e:a2:70|-88.0;d4:94:e8:21:34:60|-58.5;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-73.0;d0:ee:07:62:be:52|-83.0;d4:94:e8:1c:cb:b0|-85.0;d4:94:e8:1e:ac:a0|-69.0;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:02:27:e0|-67.0;ee:26:ca:a8:f2:f8|-73.5;d4:94:e8:02:27:70|-75.5;d4:ee:07:62:be:52|-59.0;d4:94:e8:1e:8d:20|-34.0;d4:94:e8:21:3d:60|-56.0;d4:94:e8:1e:8d:00|-33.0;d4:94:e8:19:a6:c0|-64.0;d4:94:e8:21:34:70|-65.5;d4:94:e8:1e:ae:80|-48.0;8c:ab:8e:e3:50:90|-75.0;00:24:01:7a:8c:c8|-65.0;00:27:19:2c:10:c4|-64.0;ec:3d:fd:0a:b7:62|-84.0;d4:94:e8:21:6a:a0|-53.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:02:27:60|-65.0;d4:94:e8:21:3f:80|-76.0;d4:94:e8:1e:8d:30|-52.0;d4:94:e8:21:3d:70|-62.5;ee:26:ca:ac:f2:f8|-83.0;d4:94:e8:1e:8d:10|-44.0
tra01,10.761,10.7,d4:94:e8:1e:a2:70|-83.0;d4:94:e8:21:6a:b0|-80.0;d4:94:e8:02:27:e0|-69.0;ee:26:ca:a8:f2:f8|-78.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-65.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-67.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-73.0;8c:ab:8e:e3:50:90|-73.0;00:24:01:7a:8c:c8|-72.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-86.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-73.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:70|-67.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-41.0
tra01,11.229,10.7,d4:94:e8:1e:a2:70|-88.0;d4:94:e8:21:34:60|-58.5;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-73.0;d0:ee:07:62:be:52|-83.0;d4:94:e8:1c:cb:b0|-85.0;d4:94:e8:1e:ac:a0|-72.5;d4:94:e8:21:6a:b0|-77.0;d4:94:e8:02:27:e0|-67.0;ee:26:ca:a8:f2:f8|-73.5;d4:94:e8:02:27:70|-75.5;d4:ee:07:62:be:52|-59.0;d4:94:e8:1e:8d:20|-34.0;d4:94:e8:21:3d:60|-56.0;d4:94:e8:1e:8d:00|-33.0;d4:94:e8:19:a6:c0|-64.0;d4:94:e8:21:34:70|-65.0;d4:94:e8:1e:ae:80|-48.0;8c:ab:8e:e3:50:90|-75.0;00:24:01:7a:8c:c8|-65.0;00:27:19:2c:10:c4|-64.0;ec:3d:fd:0a:b7:62|-84.0;d4:94:e8:21:6a:a0|-53.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:02:27:60|-65.0;d4:94:e8:21:3f:80|-76.0;d4:94:e8:1e:8d:30|-51.5;d4:94:e8:21:3d:70|-62.5;ee:26:ca:ac:f2:f8|-83.0;d4:94:e8:1e:8d:10|-44.0
tra01,11.557,10.7,d4:94:e8:1e:a2:70|-83.0;d4:94:e8:21:34:60|-38.0;d4:94:e8:21:6a:b0|-80.0;d4:94:e8:02:27:e0|-69.0;50:64:2b:7b:07:92|-74.0;ee:26:ca:a8:f2:f8|-78.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-65.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-66.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-73.0;8c:ab:8e:e3:50:90|-73.0;00:24:01:7a:8c:c8|-72.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-86.0;d4:94:e8:21:6a:a0|-49.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-73.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:70|-67.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-41.0
tra01,12.0,10.7,d4:94:e8:1e:a2:70|-89.0;d4:94:e8:21:34:60|-57.0;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-78.0;d0:ee:07:62:be:52|-83.0;d4:94:e8:1c:cb:b0|-87.0;d4:94:e8:1e:ac:a0|-76.0;d4:94:e8:21:6a:b0|-83.0;ee:26:ca:a8:f2:f8|-74.0;d4:94:e8:02:27:70|-76.0;d4:ee:07:62:be:52|-60.0;d4:94:e8:1e:8d:00|-33.0;d4:94:e8:19:a6:c0|-62.0;d4:94:e8:21:34:70|-65.0;d4:94:e8:1e:ae:80|-48.0;8c:ab:8e:e3:50:90|-76.0;00:24:01:7a:8c:c8|-65.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-82.0;d4:94:e8:21:6a:a0|-53.0;10:9f:a9:2d:e3:59|-68.0;d4:94:e8:21:3f:80|-76.0;d4:94:e8:1e:8d:30|-49.0;d4:94:e8:21:3d:70|-63.0;ee:26:ca:ac:f2:f8|-84.0;d4:94:e8:1e:8d:10|-42.0
