userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497398,-0.93852234,0.53630066,9.160217
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497436,0.16760254,1.256958,9.595963
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497452,0.21069336,1.3000488,9.828201
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497472,0.24900818,1.2928619,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497492,0.11253357,1.3072357,9.703705
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497513,-0.11491394,1.1947021,9.574417
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497532,-0.03590393,1.2258301,9.454712
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497551,0.15562439,1.335968,9.569626
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497570,0.24421692,1.3000488,9.955093
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497591,0.06225586,1.2186432,9.993408
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497610,-0.08378601,1.2162476,9.78511
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497630,-0.16998291,1.1947021,9.416397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497649,-0.01675415,1.2665253,9.09079
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497668,0.18914795,1.2401886,9.495407
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497688,-0.02394104,1.0366821,10.146637
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497708,0.05027771,1.0510559,10.192123
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497729,0.3423767,1.3503265,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497747,0.53152466,1.4532776,9.476257
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497768,0.38067627,1.340744,9.533722
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497787,0.08140564,1.2617493,9.643845
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497807,-0.009567261,0.9816284,9.885666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497827,-0.3878479,0.80444336,10.235214
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497846,-0.4046173,0.7876892,9.74202
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497866,-0.07901001,1.1132965,9.72525
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497885,-0.05984497,1.2378082,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497905,0.05986023,1.3575134,9.775528
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497924,0.5674286,1.5083466,9.536118
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497946,0.8403778,1.4939728,10.228043
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497965,0.6775665,1.4413147,10.230438
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768497984,0.5003967,1.4245453,10.055649
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498003,0.51475525,1.4006042,9.660614
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498023,0.25857544,1.2186432,9.473862
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498044,0.0574646,1.0893555,9.399643
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498062,0.35673523,1.2306213,9.598358
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498082,0.41659546,1.1851349,9.773132
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498101,0.45491028,1.2497711,9.665405
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498122,0.4333496,1.2737122,9.888062
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498141,0.18196106,1.2282257,9.792297
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498162,0.19633484,1.3215942,9.557663
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498181,0.08859253,1.3647003,9.356552
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498200,-0.09576416,1.316803,9.165009
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498220,-0.0335083,1.2856903,9.701309
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498239,0.08140564,1.1851349,10.362106
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498259,0.05027771,1.0702057,10.460281
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498279,0.10534668,1.1994934,10.1059265
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498299,0.34716797,1.4963684,9.514572
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498318,0.58657837,1.7357941,9.282333
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498338,0.5985565,1.7693176,9.720459
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498357,0.6272888,1.7645264,9.756378
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498377,0.60813904,1.7142487,9.82103
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498397,0.5123596,1.5083466,9.840179
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498416,0.3040619,1.2234344,9.828201
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498436,0.03591919,1.1132965,9.473862
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498456,0.06704712,1.1516113,9.382889
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498475,0.12689209,1.2138519,9.576813
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498495,0.19154358,1.3479309,9.682159
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498515,0.16041565,1.4317322,9.636673
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498535,0.01676941,1.419754,9.536118
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498554,-0.18434143,1.3742676,9.670181
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498574,-0.2896881,1.1851349,9.895248
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498594,-0.3543396,1.1061249,10.108322
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498614,-0.19631958,1.1683655,10.0269165
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498633,-0.05505371,1.2904663,10.089172
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498653,-0.05027771,1.3551178,9.816238
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498672,-0.14364624,1.2066803,9.749191
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498692,-0.16519165,1.0606232,9.617508
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498712,0.28251648,1.4006042,9.490616
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498731,0.9241638,1.7310028,9.344574
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498751,0.8236084,1.8411407,8.920807
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498771,0.5554657,1.4460907,8.621521
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498790,0.22984314,1.0654144,8.892075
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1525768498810,0.28970337,0.6871338,10.314224
