userid,floorid,coordx,coordy,timestamp,wifiinfos,orient
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070473604,d4:94:e8:21:6b:20|-68;00:24:01:7a:8c:c8|-63;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-56;d4:94:e8:1e:a2:70|-61;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-72;d4:94:e8:21:28:f0|-65;d4:94:e8:21:3d:60|-46;d4:94:e8:1e:8d:10|-61;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-73;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-79;d4:94:e8:21:27:60|-67;d4:94:e8:21:0a:b0|-80;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-83;d4:94:e8:21:27:90|-83;00:06:f4:af:50:20|-88;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-72;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:02:27:a0|-80;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-77;d4:94:e8:1e:91:00|-78,1.4349
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070474158,d4:94:e8:21:6b:20|-64;00:24:01:7a:8c:c8|-63;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-56;d4:94:e8:1e:a2:70|-61;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-72;d4:94:e8:21:28:f0|-65;d4:94:e8:1e:8d:10|-61;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-73;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-79;d4:94:e8:21:0a:b0|-80;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-83;d4:94:e8:21:27:90|-83;00:06:f4:af:50:20|-88;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-72;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-77;d4:94:e8:1e:91:00|-78,1.3763
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070474738,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-63;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-56;d4:94:e8:1e:a2:70|-61;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-72;d4:94:e8:21:28:f0|-65;d4:94:e8:1e:8d:10|-61;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-73;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-79;d4:94:e8:21:0a:b0|-80;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-83;d4:94:e8:21:27:90|-83;00:06:f4:af:50:20|-88;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-72;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-77;d4:94:e8:1e:91:00|-78,1.3927
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070475305,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-63;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-56;d4:94:e8:1e:a2:70|-61;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-72;d4:94:e8:21:28:f0|-65;d4:94:e8:1e:8d:10|-61;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-73;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-79;d4:94:e8:21:0a:b0|-80;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-83;d4:94:e8:21:27:90|-83;00:06:f4:af:50:20|-88;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-72;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-77;d4:94:e8:1e:91:00|-78,1.4256
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070478082,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-54;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-64;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-68;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-64;d4:94:e8:21:6b:30|-68;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-80;d4:94:e8:21:0a:b0|-77;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-85;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-86;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76,1.4035
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070478667,d4:94:e8:21:6b:20|-63;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-54;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-64;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-68;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-64;d4:94:e8:21:6b:30|-68;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-80;d4:94:e8:21:0a:b0|-77;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-85;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-86;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76,1.3889
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070479247,d4:94:e8:21:6b:20|-63;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-54;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-64;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-68;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-64;d4:94:e8:21:6b:30|-68;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-80;d4:94:e8:21:0a:b0|-77;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-85;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-86;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76,1.4041
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070479825,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-54;ee:26:ca:ac:f2:f8|-81;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-64;d4:94:e8:21:28:70|-65;d4:94:e8:21:26:f0|-68;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-64;d4:94:e8:21:6b:30|-68;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-77;d4:94:e8:21:24:d0|-80;d4:94:e8:21:0a:b0|-77;d4:94:e8:21:27:30|-88;d4:94:e8:21:27:50|-85;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-86;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-81;d4:94:e8:1e:a2:60|-53;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-84;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76,1.4180
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070482594,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-65;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-79;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-65;d4:94:e8:21:28:70|-66;d4:94:e8:21:26:f0|-73;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-65;d4:94:e8:21:6b:30|-67;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-70;d4:94:e8:21:24:d0|-82;d4:94:e8:21:0a:b0|-78;d4:94:e8:21:27:30|-89;d4:94:e8:21:27:50|-84;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-83;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-77;d4:94:e8:1e:a2:60|-61;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-83;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76;d4:94:e8:1e:8d:20|-66;d4:94:e8:02:27:a0|-71;e4:c2:d1:f4:57:e0|-72;d4:94:e8:1e:af:20|-77,1.3970
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,4.250,1515070483160,d4:94:e8:21:6b:20|-62;00:24:01:7a:8c:c8|-65;00:27:19:2c:10:c4|-55;ee:26:ca:ac:f2:f8|-79;d4:94:e8:21:3d:70|-61;d4:94:e8:1e:a2:70|-65;d4:94:e8:21:28:70|-66;d4:94:e8:21:26:f0|-73;d4:94:e8:21:28:f0|-68;d4:94:e8:1e:8d:10|-65;d4:94:e8:21:6b:30|-67;d4:94:e8:21:67:10|-76;d4:94:e8:21:27:70|-70;d4:94:e8:21:24:d0|-82;d4:94:e8:21:0a:b0|-78;d4:94:e8:21:27:30|-89;d4:94:e8:21:27:50|-84;d4:94:e8:21:27:90|-85;00:06:f4:af:50:20|-83;d4:94:e8:21:28:50|-88;ee:26:ca:a8:f2:f8|-70;d4:94:e8:21:0a:a0|-65;d4:94:e8:21:66:d0|-86;d4:94:e8:1e:8d:00|-54;d4:94:e8:21:28:e0|-65;d4:94:e8:21:26:e0|-74;d4:94:e8:21:34:70|-77;d4:94:e8:1e:a2:60|-61;d4:94:e8:21:28:60|-68;d4:94:e8:21:27:b0|-90;2c:30:33:f4:6f:35|-86;d4:94:e8:1e:8d:30|-83;d4:94:e8:21:67:00|-80;d4:94:e8:1e:91:00|-79;d4:94:e8:1e:ac:a0|-73;d4:94:e8:1e:95:c0|-76;d4:94:e8:1e:8d:20|-66;d4:94:e8:02:27:a0|-71;e4:c2:d1:f4:57:e0|-72;d4:94:e8:1e:af:20|-77,1.3918
