userid,floorid,coordx,coordy,timestamp,wifiinfos,orient
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070582201,d4:94:e8:21:6b:20|-70;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-52;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-57;d4:94:e8:21:26:f0|-58;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-56;d4:94:e8:21:6b:30|-72;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-79;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-81;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-88;ee:26:ca:a8:f2:f8|-62;d4:94:e8:1e:8d:30|-68;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;d4:94:e8:21:23:60|-77;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-44;d4:94:e8:21:34:70|-68;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87,1.3270
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070582787,d4:94:e8:21:6b:20|-67;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-52;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-57;d4:94:e8:21:26:f0|-58;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-56;d4:94:e8:21:6b:30|-72;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-79;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-81;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-88;ee:26:ca:a8:f2:f8|-62;d4:94:e8:1e:8d:30|-68;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-44;d4:94:e8:21:34:70|-68;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87,1.3120
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070583350,d4:94:e8:21:6b:20|-65;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-52;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-57;d4:94:e8:21:26:f0|-58;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-56;d4:94:e8:21:6b:30|-72;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-79;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-81;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-88;ee:26:ca:a8:f2:f8|-62;d4:94:e8:1e:8d:30|-68;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-44;d4:94:e8:21:34:70|-68;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87,1.3100
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070583933,d4:94:e8:21:6b:20|-64;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-52;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-57;d4:94:e8:21:26:f0|-58;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-56;d4:94:e8:21:6b:30|-72;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-79;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-81;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-88;ee:26:ca:a8:f2:f8|-62;d4:94:e8:1e:8d:30|-68;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-44;d4:94:e8:21:34:70|-68;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87,1.2799
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070586733,d4:94:e8:21:6b:20|-65;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-51;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-55;d4:94:e8:21:26:f0|-56;d4:94:e8:21:28:f0|-59;d4:94:e8:1e:8d:10|-52;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-71;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-75;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-89,1.3071
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070587319,d4:94:e8:21:6b:20|-65;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-51;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-55;d4:94:e8:21:26:f0|-56;d4:94:e8:21:28:f0|-59;d4:94:e8:1e:8d:10|-52;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-71;d4:94:e8:21:27:b0|-90;d4:94:e8:21:26:e0|-67;d4:94:e8:21:67:00|-70;d4:94:e8:21:66:d0|-86;d4:94:e8:21:28:b0|-89;44:6e:e5:df:f1:a2|-73;8c:ab:8e:e3:50:90|-85;d4:94:e8:21:28:e0|-61;d4:94:e8:1e:8d:00|-57;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-75;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-89,1.2913
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070587902,d4:94:e8:21:6b:20|-65;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-51;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-55;d4:94:e8:21:26:f0|-56;d4:94:e8:21:28:f0|-59;d4:94:e8:1e:8d:10|-52;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-71;d4:94:e8:21:27:b0|-90;d4:94:e8:21:28:e0|-61;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-75;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-89,1.3075
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070588466,d4:94:e8:21:6b:20|-64;00:24:01:7a:8c:c8|-60;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-78;d4:94:e8:21:3d:70|-51;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-55;d4:94:e8:21:26:f0|-56;d4:94:e8:21:28:f0|-59;d4:94:e8:1e:8d:10|-52;d4:94:e8:21:6b:30|-73;d4:94:e8:21:67:10|-55;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-86;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-71;d4:94:e8:21:27:b0|-90;d4:94:e8:21:28:e0|-61;d4:94:e8:21:0a:a0|-70;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-75;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-90;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-87;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-89,1.2915
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070591268,d4:94:e8:21:6b:20|-64;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-80;d4:94:e8:21:3d:70|-50;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-54;d4:94:e8:21:26:f0|-55;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-54;d4:94:e8:21:6b:30|-75;d4:94:e8:21:67:10|-56;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-84;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-67;d4:94:e8:21:27:b0|-89;d4:94:e8:21:28:e0|-57;d4:94:e8:21:0a:a0|-67;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-74;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-88;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-89;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-88;d4:94:e8:1e:8d:00|-47;d4:94:e8:1e:a2:60|-50;d4:94:e8:1e:af:20|-60;d4:94:e8:21:26:e0|-66,1.2946
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1.200,7.850,1515070591852,d4:94:e8:21:6b:20|-64;00:24:01:7a:8c:c8|-64;00:27:19:2c:10:c4|-50;ee:26:ca:ac:f2:f8|-80;d4:94:e8:21:3d:70|-50;d4:94:e8:1e:a2:70|-57;d4:94:e8:21:28:70|-54;d4:94:e8:21:26:f0|-55;d4:94:e8:21:28:f0|-58;d4:94:e8:1e:8d:10|-54;d4:94:e8:21:6b:30|-75;d4:94:e8:21:67:10|-56;d4:94:e8:21:27:70|-76;d4:94:e8:21:24:d0|-77;d4:94:e8:21:0a:b0|-83;d4:94:e8:21:27:30|-84;d4:94:e8:21:27:50|-87;d4:94:e8:21:27:90|-86;00:06:f4:af:50:20|-87;ee:26:ca:a8:f2:f8|-63;d4:94:e8:1e:8d:30|-67;d4:94:e8:21:27:b0|-89;d4:94:e8:21:28:e0|-57;d4:94:e8:21:0a:a0|-67;2c:30:33:f4:6f:35|-81;d4:94:e8:21:3d:60|-41;d4:94:e8:21:34:70|-74;d4:94:e8:21:27:60|-73;00:11:f5:f8:86:46|-80;d4:94:e8:21:28:50|-88;fc:d7:33:fe:96:2f|-86;d4:94:e8:21:6a:b0|-89;d4:94:e8:1e:91:00|-79;d4:94:e8:21:28:30|-88;d4:94:e8:1e:8d:00|-47;d4:94:e8:1e:a2:60|-50;d4:94:e8:1e:af:20|-60;d4:94:e8:21:26:e0|-66,1.2880
