userid,floorid,timestamp,azimut,pitch,roll
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268941,-0.99382174,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268957,1.7918792,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268973,1.8597674,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268978,1.7470238,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268992,1.7496995,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268998,1.6816324,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269014,1.6695963,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269018,1.7812254,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269032,1.7445257,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269037,1.5586687,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269052,1.5727892,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269058,1.7701966,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269071,1.7646959,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269078,1.7082483,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269090,1.7126514,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269098,1.6188326,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269110,1.5889752,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269118,1.5377017,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269131,1.5836759,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269138,1.8335966,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269150,1.8232689,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269159,1.529203,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269170,1.5663922,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269180,1.6508595,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269189,1.6827196,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269199,1.7539161,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269209,1.8162165,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269219,1.6981764,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269228,1.6729624,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269239,1.7711971,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269249,1.738534,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269259,1.6205615,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269268,1.5652293,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269281,1.5555948,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269288,1.5333265,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269300,1.591159,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269307,1.5973586,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269319,1.5254571,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269328,1.5399923,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269339,1.5217457,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269346,1.5226475,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269361,1.7103317,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269366,1.7917746,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269379,1.6094515,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269386,1.7075497,0.0,0.0
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269400,1.7992218,0.0,0.0
