userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420326,28.744507,16.407776,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420342,-8.305359,-9.092712,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420361,-9.506226,-9.092712,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420381,-8.155823,-8.943176,-30.619812
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420402,-7.8567505,-9.992981,-31.069946
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420422,-8.006287,-9.843445,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420444,-8.155823,-8.493042,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420462,-7.8567505,-8.943176,-31.069946
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420482,-7.255554,-9.092712,-30.46875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420503,-8.755493,-8.343506,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420527,-7.106018,-7.8933716,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420543,-6.3568115,-9.242249,-30.619812
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420562,-7.106018,-7.8933716,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420582,-8.305359,-9.393311,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420603,-6.2057495,-7.2921753,-30.46875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420623,-8.155823,-6.692505,-33.31909
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420644,-7.7056885,-7.5927734,-32.71942
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420664,-8.155823,-8.943176,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420684,-6.2057495,-8.343506,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420705,-5.755615,-8.493042,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420724,-6.80542,-8.192444,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420746,-7.7056885,-8.042908,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420764,-8.006287,-8.042908,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420784,-6.956482,-8.042908,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420804,-8.006287,-8.792114,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420825,-7.8567505,-8.192444,-32.868958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420844,-8.155823,-6.692505,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420865,-8.755493,-6.993103,-32.418823
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420885,-7.7056885,-8.042908,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420905,-8.755493,-8.343506,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420926,-8.605957,-8.192444,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420946,-8.605957,-8.943176,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420966,-8.305359,-8.343506,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420987,-7.255554,-8.042908,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421006,-8.906555,-8.493042,-32.868958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421027,-7.5561523,-7.8933716,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421046,-8.906555,-7.142639,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421066,-8.305359,-9.393311,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421086,-7.7056885,-8.042908,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421106,-8.006287,-9.092712,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421127,-8.305359,-7.2921753,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421147,-8.155823,-6.3934326,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421167,-8.305359,-7.5927734,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421188,-7.7056885,-6.5429688,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421207,-7.8567505,-6.692505,-31.069946
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421227,-8.006287,-8.042908,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421249,-8.755493,-7.2921753,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421268,-8.906555,-8.943176,-30.619812
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421289,-8.755493,-7.2921753,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421308,-7.7056885,-8.792114,-30.46875
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421328,-8.755493,-6.5429688,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421348,-8.006287,-8.042908,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421369,-7.7056885,-8.042908,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421389,-8.605957,-8.493042,-30.619812
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421412,-8.006287,-7.2921753,-28.968811
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421429,-9.95636,-7.8933716,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421449,-8.755493,-6.993103,-30.769348
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421469,-8.305359,-6.993103,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421489,-8.006287,-7.2921753,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421510,-8.305359,-7.2921753,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421529,-8.906555,-7.4432373,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421549,-9.655762,-6.3934326,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421569,-8.605957,-7.8933716,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421589,-8.605957,-7.8933716,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421610,-7.8567505,-8.943176,-29.86908
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421631,-10.105896,-8.343506,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421652,-9.056091,-7.2921753,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421672,-8.906555,-7.8933716,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421692,-8.605957,-6.692505,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421711,-8.006287,-8.042908,-31.968689
