userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578223,0.06678772,-0.0138549805,-0.011291504
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578255,0.04548645,-0.08735657,0.010025024
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578274,0.02418518,-0.069244385,-0.0027618408
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578293,0.03164673,-0.038360596,-0.020874023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578313,0.051879883,-0.0234375,-0.016616821
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578332,0.04548645,-0.036224365,-0.017669678
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578353,0.028442383,-0.061782837,-0.018737793
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578373,0.03164673,-0.022369385,-0.03152466
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578393,0.054016113,-0.0032043457,-0.032592773
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578412,0.09022522,0.0095825195,-0.032592773
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578432,0.060394287,0.047927856,-0.008087158
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578451,0.016723633,0.019165039,0.03665161
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578470,0.02204895,-0.024505615,0.06008911
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578491,0.046554565,-0.05645752,0.068603516
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578511,0.048690796,-0.07670593,0.07392883
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578531,0.0337677,-0.053268433,0.06434631
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578550,0.025253296,-0.041549683,0.04411316
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578569,0.039093018,-0.03515625,0.0398407
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578591,0.069992065,-0.051132202,0.06755066
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578610,0.08383179,-0.0660553,0.08459473
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578629,0.06573486,-0.0660553,0.09843445
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578649,0.051879883,-0.06285095,0.10908508
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578671,0.051879883,-0.042617798,0.11228943
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578688,0.0763855,-0.020248413,0.13572693
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578711,0.09875488,0.01171875,0.15382385
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578728,0.09236145,-0.0053253174,0.14530945
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578747,0.06359863,-0.03515625,0.11122131
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578766,0.039093018,-0.022369385,0.07392883
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578787,0.011398315,-0.014923096,0.061157227
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578808,-3.2043457E-4,-0.03302002,0.0398407
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578827,0.005004883,-0.067108154,0.004699707
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578846,0.012466431,-0.08522034,-0.013412476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578867,0.030578613,-0.041549683,-0.01234436
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578886,0.02418518,-0.0021362305,-0.008087158
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578906,-0.020553589,-0.014923096,-0.025131226
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578930,-0.07595825,-0.053268433,-0.06561279
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578947,-0.07914734,-0.059661865,-0.09118652
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578965,-0.04612732,-0.034088135,-0.07733154
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578984,-0.017364502,-0.0021362305,-0.050704956
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579004,-0.02482605,0.0021209717,-0.05709839
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579024,-0.03227234,0.0053253174,-0.08798218
