userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420322,0.30645752,1.9656372,9.90242
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420355,0.292099,2.1380157,9.18895
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420375,0.20829773,2.0015564,9.351761
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420394,-0.04788208,1.4460907,9.576813
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420415,0.10055542,1.5418701,9.330215
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420436,0.11972046,1.6543884,9.112335
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420454,0.22027588,1.7357941,9.464279
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420474,0.35913086,1.9440918,9.552872
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420494,0.13407898,1.8100128,9.428375
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420514,-0.04069519,1.7741089,9.536118
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420534,0.0095825195,1.7764893,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420552,-0.1771698,1.7262115,9.629486
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420572,-0.28729248,1.6543884,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420592,-0.34475708,1.4532776,10.223251
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420611,-0.28489685,1.4053955,10.268738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420631,-0.26335144,1.4604645,10.029312
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420651,-0.19631958,1.4652557,9.684555
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420671,-0.32800293,1.4293365,9.5720215
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420692,-0.16040039,1.5227051,9.952698
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420712,-0.15083313,1.6041107,9.677368
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420731,-0.19631958,1.6472168,9.464279
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420750,-0.4381256,1.4341278,9.586395
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420770,-0.39743042,1.4915924,9.528931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420790,-0.16998291,1.6065063,9.876083
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420810,-0.0909729,1.6687622,10.012558
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420828,-0.04069519,1.7597351,9.684555
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420848,0.06465149,2.0111237,9.325424
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420868,0.21548462,2.0015564,9.64624
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420888,0.09098816,1.7693176,10.21846
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420908,0.12211609,1.7549438,10.070023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420929,0.13887024,1.7717133,9.674973
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420947,0.26576233,1.766922,9.5169525
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420966,0.30645752,1.7693176,9.679764
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067420989,0.31604004,1.7980499,9.10994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421006,0.33039856,1.8674774,9.349365
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421028,0.32562256,1.8818359,9.414001
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421046,0.4620819,1.9512787,9.569626
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421065,0.5195465,1.9560547,9.828201
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421085,0.28251648,1.845932,9.619904
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421105,0.07183838,1.9081726,9.452316
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421125,0.0574646,1.9512787,9.375702
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421145,0.04310608,1.8602905,9.665405
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421166,-0.13645935,1.6711578,9.888062
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421184,-0.08857727,1.6376343,9.967072
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421204,0.021560669,1.8363495,9.861725
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421223,0.06944275,1.9967651,9.579208
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421243,0.292099,2.1212616,9.495407
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421263,0.4118042,2.032669,9.437958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421283,0.24661255,1.8195953,9.801865
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421302,0.22744751,1.7142487,9.801865
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421323,0.3423767,1.821991,9.533722
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421342,0.2849121,1.9943695,9.375702
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421361,0.02633667,1.8674774,9.636673
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421382,0.01676941,1.8315582,9.921585
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067421403,-0.05027771,1.7501526,9.921585
