userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268940,-0.019500732,0.0745697,-0.021942139
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268973,-0.107910156,0.27696228,-0.013412476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067268993,-0.080215454,0.19599915,-0.015548706
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269015,-0.051452637,0.1533966,-0.0016937256
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269033,-0.05996704,0.16937256,0.0068206787
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269052,-0.09939575,0.2311554,0.004699707
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269071,-0.12281799,0.2790985,0.008956909
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269091,-0.103652954,0.30039978,0.016418457
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269111,-0.08128357,0.255661,0.03878784
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269131,-0.0365448,0.15019226,0.045181274
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269150,-0.008834839,0.113983154,0.035583496
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269171,-0.05996704,0.15126038,0.024932861
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269190,-0.07595825,0.13528442,0.02279663
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269209,-0.016296387,0.057525635,0.024932861
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269229,0.025253296,0.036209106,0.04197693
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269249,-0.014160156,0.057525635,0.059020996
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269269,-0.040802002,0.029830933,0.059020996
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269288,-0.03227234,-0.022369385,0.031326294
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269308,-0.040802002,0.0063934326,0.004699707
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269329,-0.058914185,0.067108154,-0.013412476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269347,-0.06742859,0.07136536,-0.021942139
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269367,-0.05570984,0.024490356,-0.038986206
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269386,-0.053588867,0.03302002,-0.060287476
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269406,-0.06742859,0.06071472,-0.048568726
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269427,-0.070632935,0.051132202,-0.020874023
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269449,-0.06956482,0.04473877,-0.0059661865
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269466,-0.05996704,0.05857849,0.028137207
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269485,-0.0131073,0.036209106,0.061157227
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269504,0.011398315,0.0053253174,0.052627563
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067269525,-0.037597656,-0.004257202,0.021743774
