userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578223,27.394104,15.657043,-37.519836
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578251,-8.906555,-4.5928955,-34.069824
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578272,-8.605957,-5.6427,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578292,-10.705566,-3.842163,-33.61969
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578312,-9.056091,-4.7424316,-32.418823
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578332,-9.056091,-3.692627,-33.169556
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578352,-8.305359,-4.7424316,-33.169556
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578373,-8.906555,-5.342102,-32.868958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578393,-8.155823,-4.2922974,-32.868958
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578412,-9.805298,-4.7424316,-33.169556
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578432,-8.305359,-5.192566,-33.918762
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578452,-8.006287,-2.9434204,-33.468628
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578472,-11.605835,-4.4433594,-33.468628
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578493,-9.95636,-4.8934937,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578513,-9.655762,-4.2922974,-33.31909
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578533,-8.906555,-4.2922974,-33.31909
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578553,-8.906555,-5.342102,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578574,-8.006287,-4.7424316,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578594,-9.205627,-4.2922974,-31.819153
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578614,-8.155823,-3.842163,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578634,-9.805298,-5.493164,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578654,-8.605957,-4.2922974,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578675,-9.655762,-4.2922974,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578695,-9.506226,-3.692627,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578714,-10.105896,-4.4433594,-32.71942
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578734,-10.105896,-3.3935547,-32.418823
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578754,-9.205627,-4.8934937,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578775,-8.305359,-4.7424316,-31.219482
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578795,-10.255432,-6.0928345,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578815,-10.105896,-3.993225,-33.169556
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578835,-8.305359,-5.493164,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578855,-9.205627,-5.342102,-32.569885
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578876,-9.506226,-5.493164,-32.71942
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578895,-10.705566,-6.0928345,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578916,-10.255432,-3.5430908,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578936,-8.755493,-5.493164,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578956,-10.856628,-4.4433594,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578978,-9.95636,-6.0928345,-31.369019
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067578997,-10.856628,-4.4433594,-32.71942
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579017,-9.95636,-4.5928955,-32.11975
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579037,-8.305359,-5.192566,-31.669617
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579057,-9.506226,-4.7424316,-31.968689
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579077,-9.056091,-5.493164,-32.71942
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579098,-10.856628,-5.192566,-33.169556
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520067579117,-9.205627,-4.2922974,-33.61969
