userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914251,-0.01436521,-0.30346507,9.598354
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914252,0.07062895,-0.30526072,10.041881
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914252,-0.053869538,-0.25558102,10.057443
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914253,-0.15143326,-0.2777274,10.027515
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914253,-0.107739076,-0.44232875,10.0825815
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914259,0.050876785,-0.50278234,10.256162
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914262,0.11552023,-0.5153519,10.456676
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914264,0.109534726,-0.55605334,10.288484
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914284,-0.0035913025,-0.39384618,10.107122
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914304,-0.026934769,-0.29388827,9.640253
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914324,-0.10474633,-0.31124622,9.643845
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914344,-0.20111294,-0.3537433,9.664195
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914364,-0.32202014,-0.5374983,10.193314
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914384,-0.30406362,-0.50996494,10.292673
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914404,-0.3298013,-0.39444473,10.107122
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914425,-0.3172317,-0.47105917,9.878476
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914444,-0.9343372,-0.1364695,10.149619
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914464,-0.74399817,-0.49919105,10.160394
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914487,-0.57999533,-0.46866497,10.117298
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914506,-0.22026655,-0.3405752,9.895834
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914526,-0.28550854,-0.41479546,9.820416
