userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183263,-0.08415586,-0.014913696,-0.013848432
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183283,-0.059654783,0.017044224,-0.001065264
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183286,-0.05539373,0.022370543,0.033023182
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183305,-0.009587376,0.059654783,0.028762128
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183326,0.00532632,0.06285058,0.013848432
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183346,-0.052197937,0.040480033,0.04793688
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183366,-0.08202533,0.009587376,0.050067406
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183387,-0.06391584,0.003195792,0.013848432
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183407,-0.045806352,0.038349506,0.023435809
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183427,-0.038349506,-0.0,0.08735165
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183447,-0.024501072,-0.040480033,0.1065264
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183467,0.019174753,-0.01597896,0.06391584
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183486,0.059654783,-0.020240016,0.030892655
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183506,0.029827392,-0.020240016,0.045806352
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183526,-0.019174753,-0.006391584,0.038349506
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183546,-0.05539373,0.04793688,0.03728424
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183567,0.052197937,-0.01597896,0.09587376
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183588,0.11291798,0.022370543,0.034088448
