userid,floorid,timestamp,gyro_x,gyro_y,gyro_z
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914253,-0.10759167,0.033023182,0.046871617
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914260,-0.15020223,-0.066046365,0.00532632
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914263,-0.080960065,-0.045806352,-0.00532632
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914264,0.017044224,0.12676641,0.019174753
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914285,0.15020223,0.1299622,0.00532632
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914305,0.11930957,0.23542334,0.036218975
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914325,0.08415586,0.21411806,0.020240016
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914345,-0.0649811,0.080960065,-0.041545294
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914365,-0.12250536,0.017044224,-0.027696865
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914385,-0.052197937,0.034088448,-0.009587376
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914404,-0.024501072,0.09906955,0.028762128
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914425,-0.066046365,0.045806352,0.002130528
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914445,-0.13102747,-0.070307426,0.011717904
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914465,-0.12676641,-0.05645899,0.027696865
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914487,-0.07669901,0.03728424,0.08415586
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914507,-0.059654783,0.03728424,0.093743235
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914527,-0.10759167,-0.022370543,0.0649811
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914547,-0.14807169,-0.070307426,0.019174753
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914567,-0.15552855,-0.103330605,-0.052197937
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914589,-0.0532632,-0.022370543,-0.039414767
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914607,0.09906955,0.05858952,0.039414767
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914627,-0.022370543,0.02130528,-0.00532632
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914647,-0.22157492,-0.16192013,-0.029827392
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914668,-0.27270758,-0.25353283,-0.01597896
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914686,-0.14061485,-0.12889694,0.04793688
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914707,0.013848432,0.045806352,0.104395874
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914727,0.034088448,0.19600858,0.15339802
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914748,-0.11398325,-0.022370543,0.0649811
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914767,-0.25353283,-0.033023182,0.11930957
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914786,-0.14807169,0.039414767,0.18002962
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914808,0.033023182,0.066046365,0.18748647
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914827,0.020240016,0.13848431,0.06711163
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914850,-0.04793688,0.007456848,0.029827392
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914875,-0.03195792,0.10865693,0.13741906
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914895,0.11398325,0.17044224,0.12676641
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914915,0.09906955,0.19174752,0.033023182
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914933,-0.025566336,0.2130528,0.054328464
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914954,-0.1747033,0.20879175,0.12570116
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914974,-0.2929476,0.12783168,0.1214401
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632914996,-0.23542334,0.09693903,0.08415586
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915014,-0.22157492,0.22370544,0.14061485
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915034,-0.25566337,0.26205495,0.24714124
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915054,-0.24714124,0.2396844,0.29401287
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915074,-0.15233275,0.20453069,0.2130528
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915099,0.017044224,0.15446328,0.189617
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915114,-0.003195792,0.17576855,0.18109488
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915135,0.029827392,0.3312971,0.28868654
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915155,0.11185272,0.4623246,0.44528034
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915175,-0.16511592,0.14274538,0.42184454
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915194,-0.38669083,-0.036218975,0.17789909
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915215,-0.30253497,-0.20559596,0.08522112
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915235,-0.15552855,-0.04261056,0.15126748
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915256,-0.08415586,0.11078746,0.15020223
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915276,-0.29188234,-0.050067406,0.00532632
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915295,-0.47084668,-0.25885916,-0.09693903
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915316,-0.40053925,-0.21944438,-0.10226534
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915337,-0.18855172,0.14913696,-0.012783168
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915355,-0.004261056,0.34727606,0.059654783
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915375,-0.04793688,0.2396844,0.044741087
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915395,-0.26738125,0.013848432,0.043675825
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915416,-0.4623246,-0.116113774,0.12463589
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915435,-0.48895618,-0.002130528,0.21944438
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915455,-0.42823613,0.12463589,0.30253497
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915478,-0.33342764,0.13848431,0.40799612
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915498,-0.38136452,0.15659381,0.4825646
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915517,-0.52943623,0.19600858,0.5592636
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915537,-0.5241099,0.23329282,0.45486772
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915557,-0.12570116,0.14274538,0.2929476
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915578,0.35686344,0.16511592,0.13848431
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519632915599,0.55393726,0.5347625,0.2897518
