userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183261,0.11133038,-1.1713632,10.012551
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183262,0.018555064,-1.1402385,9.946711
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183262,0.040102877,-1.1121067,9.793482
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183262,0.050876785,-1.0672154,9.940127
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183262,0.06284779,-1.1085154,9.877279
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183282,0.050278235,-1.0791864,9.885659
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183285,-0.034117375,-1.1456255,10.1143055
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183305,0.047285482,-1.1007342,10.119692
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183325,-0.048482586,-1.0540473,10.019135
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183346,-0.16579847,-1.0199299,9.969456
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183365,0.025139118,-1.0600328,9.910199
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183387,0.029927522,-1.0893618,10.00477
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183406,0.03232172,-0.96546185,9.866506
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183426,-0.28191724,-0.99179804,10.132261
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183446,0.020350715,-1.2366052,10.304645
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183466,0.10654198,-1.2791022,10.253767
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183486,0.074818805,-1.210269,10.09994
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183506,0.12030864,-1.2240356,10.004171
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183526,0.21188685,-1.2982559,9.991004
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183545,-0.0688333,-1.3138182,9.975441
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183566,0.034117375,-1.4502877,10.172364
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183587,0.3705027,-1.4323312,9.854534
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183606,0.050278235,-1.1988965,9.831191
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183624,-0.11611878,-1.2916719,10.149021
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183644,0.20709845,-1.2641385,9.750386
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183665,0.19632454,-1.1761516,9.791088
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183685,-0.054468088,-1.163582,9.918579
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183705,0.077811554,-1.2066777,9.865308
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183724,0.049679685,-1.1204864,9.700109
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183745,-0.28431144,-1.0809821,9.783307
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183764,-0.31543607,-1.1976994,10.13705
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183784,-0.20590134,-1.4281414,10.323798
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183804,-0.15741876,-1.3491327,10.10413
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183824,-0.3657143,-1.1725603,10.057443
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183844,-0.15682021,-1.2198458,9.903017
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183864,-0.01436521,-1.1779473,9.768343
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183885,0.026934769,-0.97743285,9.635465
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183905,-0.11252748,-0.97503865,9.809045
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183925,-0.020350715,-1.2162545,9.923966
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183944,0.22026655,-1.2066777,9.862315
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183964,0.054468088,-0.89543146,9.792884
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633183984,-0.05746084,-1.0199299,9.738416
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633184005,-0.20111294,-0.8655039,9.844358
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633184025,-0.01316811,-0.92895025,9.703699
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633184046,-0.20111294,-0.99419224,9.974244
bXNtODkxNi1Db29scGFkIDg2NzUtRkhE,1305,1519633184065,-0.002992752,-0.95708215,9.76116
